Sl No.,Financial Year,Sl No,Work Name Original (Kannada/English),Work Name Rough Translation (English),Value (In Rs. Lakhs)
111,2015-16,1,ವನಕನಹಳ್ಳಿ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಗೆ ಬರುವ ತೆಲಗರಹಳ್ಳಿ ಗ್ರಾಮದ ಸಂಪಣ್ಣನ ಮನೆಯಿಂದ ಶ್ರೀ ಮುನೇಶ್ವರ ದೇವಾಲಯದವರೆಗೆ ರಸ್ತೆ ಮೆಟ್ಲಿಂಗ್ ಕಾಮಗಾರಿ.,Road Mettling works from Sellanna's house at Telagarhalli village to Sri Muneeshwara Temple to reach Wankanahalli Panchayat.,4.95
112,2015-16,2,ಮುಗಳೂರು ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಮುಗಳೂರು ಗ್ರಾಮ ಫ್ಲೋರ್‍ಮಿಲ್ ಗೋವಿಂದಪ್ಪನವರ ಮನೆಯಿಂದ ಲೇಟ್ ಎಮ್ಮೆ ನಂಜುಂಡಪ್ಪನವರ ಮಗ ಅಪ್ಪಯ್ಯ ನವರ ನಿವೇಶನದವರೆಗೆ ಆರ್.ಸಿ.ಸಿ ಚರಂಡಿ ಕಾಮಗಾರಿ.,"RCC drainage works up to the site of Appeya's son, Late Emme Nanjundappa's son from Mughal panchayat Flomilil Govindappa's house at Mugurur Panchayat.",3.0
113,2015-16,3,ವಣಕನಹಳ್ಳಿ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಮೆಣಸಿಗನಹಳ್ಳಿ ಗ್ರಾಮದ ಬಿ.ಎಸ್.ಸ್ಲಾಬ್ ಚರಂಡಿ ಕಾಮಗಾರಿ.,BS slab drainage work at Manaseiganahalli village of Vanakanahalli panchayat level.,2.25
114,2015-16,4,ಮುಗಳೂರು ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಮiÁದಪ್ಪನಹಳ್ಳಿ ಗ್ರಾಮದ ಮುಖ್ಯರಸ್ತೆಯಿಂದ ತಾಯಮ್ಮನ ಮನೆವರೆಗೆ ಹಾಗೂ ಅಶ್ವಥಕಟ್ಟೆಯಿಂದ ಅಣ್ಣಯ್ಯಪ್ಪನ ಮನೆವರೆಗೆ ಸಿಮೆಂಟ್ ರಸ್ತೆ ಕಾಮಗಾರಿ.,Cement Road works from Munnar Panchayat junction to Maa I Dappanahalli village main road to Mother's house and from Ashwathty to Annayappa's house.,2.63
115,2015-16,5,ಮುಗಳೂರು ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಮiÁದಪ್ಪನಹಳ್ಳಿ ಗ್ರಾಮದ ದಶರತ್ ಮನೆಯಿಂದ ಮುನಿಯಪ್ಪ ಮನೆವರೆಗೆ ಸಿಮೆಂಟ್ ರಸ್ತೆ ಕಾಮಗಾರಿ.,Cement Road works from Dasarat's house to Muniyappa house in Mughal Panchayat ranges ma da dappanahalli village.,3.96
116,2015-16,6,ಮುಗಳೂರು ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಮiÁದಪ್ಪನಹಳ್ಳಿ ಗ್ರಾಮದ ಮುನಿವೆಂಕಟಪ್ಪ ಮನೆಯಿಂದ ಅಶ್ವಥಕಟ್ಟೆ ವರೆಗೆ ಸಿಮೆಂಟ್ ರಸ್ತೆ ಕಾಮಗಾರಿ.,Cement Road works from Munivankattappa's house to Ashwatakatte in the village of MUU Dappanahalli near Mugurur Panchayat.,3.0
117,2015-16,7,ಆನೇಕಲ್ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ಇಂಡ್ಲವಾಡಿ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಅರೇಹಳ್ಳಿ ಜನತಾ ಕಾಲೋನಿ ಅಶ್ವತ ಮನೆಯಿಂದ ನಾಗಪ್ಪ ಮನೆವರೆಗೆ ಆರ್.ಸಿ.ಸಿ ಚರಂಡಿ ಕಾಮಗಾರಿ.,RCC sewage works up to Nagappa house from Arahalli Janatha Colony Pavilion house in Indlavadi panchayat area of ​​Anekal assembly constituency.,2.0
118,2015-16,8,"ಆನೇಕಲ್ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ಇಂಡ್ಲವಾಡಿ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಕರಕಲಘಟ್ಟ ಗ್ರಾಮದ ಜನತಾ ಕಾಲೋನಿ ಆರ್.ಸಿ.ಸಿ ಪೈಪ್ ಅಳವಡಿಸುವ ಕಾಮಗಾರಿ, ಮುನಿಯಪ್ಪನ ಮನೆಯಿಂದ ನೀರಿನ ಟ್ಯಾಂಕ್ ವರೆಗೂ ಮೆಷನರಿ ಡ್ರೈನ್ ಮೇಲೆ ಕಲ್ಲು ಚಪ್ಪಡಿ ಕಾಮಗಾರಿ. ಅಬ್ಬಣ್ಣನ ಮನೆಯಿಂದ ರೇವಣ್ಣನವರ ಮನೆವರೆಗೂ ಮೆಷನರಿ ಡ್ರೈನ್ ಮೇಲೆ ಕಲ್ಲು ಚಪ್ಪಡಿ ಹಾಸುವ ಕಾಮಗಾರಿ.","Construction of Janatha Colony RCC pipes of Karakalagatta village in the Indlavadi panchayat area of ​​Anekal assembly constituency, stone slab works on masonary drain from Munniyappa's water tank to tank tank. The stone slab works on the machine drain from Abbanna's house to the house of Revanna.",2.0
119,2015-16,9,ಅತ್ತಿಬೆಲೆ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಅತ್ತಿಬೆಲೆ ಗ್ರ್ರಾಮದ ತಿಮ್ಮರಾಜು ಮನೆಯಿಂದ ಚಂದ್ರಶೇಖರ್ ಮನೆವರೆಗೆ (ಸ್ಮಶಾನ ರಸ್ತೆಯ ಎಡಭಾರ ಚರಂಡಿ ಕಾಮಗಾರಿ),From the house of Chandrasekhar to the house of Attibele Panchayat ranges from Attibele Gramara's Thimaraju House (Cemetery sewage work on cemetery road),2.5
120,2015-16,10,ಅತ್ತಿಬೆಲೆ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಅತ್ತಿಬೆಲೆ ಗ್ರ್ರಾಮದ ಕೆ.ರಾಜಣ್ಣ ನವರ ಮನೆಯಿಂದಮುಂದಿನ ಚರಂಡಿವರೆಗೆ  (ಸ್ಮಶಾನ ರಸ್ತೆಯ ಎಡಭಾರ ಚರಂಡಿ ಕಾಮಗಾರಿ),From the house to Attiabele Panchayat range of Attibele Gramara K. Rajanna's house to the next sewer (caveman road sewage work),3.5
121,2015-16,11,ಅತ್ತಿಬೆಲೆ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಅತ್ತಿಬೆಲೆ ಗ್ರ್ರಾಮದ ತಿಮ್ಮುರಾಜು ಮನೆಯಿಂದ ಸ್ಮಶಾನದವರೆಗೆ ಮೆಟ್ಲಂಗ್ ಕಾಮಗಾರಿ (ರಸ್ತೆ ಸಂರಕ್ಷಣೆ),Mettung works (road conservation) to the cemetery from Atibele Gramarath Timmuraju home from Attibele Panchayat,4.0
122,2015-16,12,ಬಳ್ಳೂರು ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಬಳ್ಳೂರು ಗ್ರಾಮದ ಮುಖ್ಯರಸ್ತೆಯಿಂದ ಗೌರಮ್ಮ ಲೇಔಟ್‍ನಲ್ಲಿ ಸಿಮೆಂಟ್ ಕಾಂಕ್ರೀಟ್ ರಸ್ತೆ ಕಾಮಗಾರಿ. 0.00 ಮೀ ರಿಂದ 78.00 ಮೀಟರ್,Cement concrete road work at Gouramma Layout from Bellur village headed by Bellary Panchayat. 0.00 m to 78.00 m,4.99
123,2015-16,13,ಬಳ್ಳೂರು ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಬಳ್ಳೂರು U್ಫ್ರಮದ ಮುಖ್ಯರಸ್ತೆಯಿಂದ ಗೌರಮ್ಮ ಲೇಔಟ್‍ನಲ್ಲಿ ಸಿಮೆಂಟ್ ಕಾಂಕ್ರೀಟ್ ರಸ್ತೆ ಕಾಮಗಾರಿ. 78.00 ಮೀ ರಿಂದ 156.00 ಮೀಟರ್,Cement concrete road work at Gouramma Layout from Bellary Umbrella main belt of Bellary Panchayat. 78.00 m to 156.00 m,4.99
124,2015-16,14,ಚಂದಾಪುರ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಹಳೆ ಚಂದಾಪುರ ಗ್ರಾಮದ ವಿಕೆ.ಆರ್ ಬಡಾವಣೆಯ 2ನೇ ಕ್ರಾಸ್‍ನಿಂದ ಮಾಸ್ಟರ್ ಆನಂದ್ ರೆಡ್ಡಿ ಮನೆವರೆಗೆ ಸಿಮೆಂಟ್ ರಸ್ತೆ ಕಾಮಗಾರಿ.,"Cement Road works up to Master Anand Reddy's house from 2nd Cross of VKR Layout, Old Chanpura Village of Chandapura Panchayat.",4.99
125,2015-16,15,ಚಂದಾಪುರ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಹಳೆ ಚಂದಾಪುರ ಗ್ರಾಮದ ಹೊಸೂರು ಮುಖ್ಯರಸ್ತೆಯ  ಆನಂದ್ ರೆಡ್ಡಿ ಮನೆಯಿಂದ ವಿಕೆ.ಆರ್ ಲೇಔಟ್‍ನ ಮಾಸ್ಟರ್ ಕೃಷ್ಣಾರೆಡ್ಡಿ ಮನೆವರೆಗೆ ಸಿಮೆಂಟ್ ರಸ್ತೆ ಕಾಮಗಾರಿ.,"Cement Road Work From Anand Reddy's House, Hosur Main Road, Old Chanchapura Village, Sabarpura Panchayat to Master Krishna Reddy House at VKR Layout.",4.95
126,2015-16,16,"ಕಸಬ ಹೋಬಳಿ, ಗೆರಟಿಗನಬೆಲೆ ರಸ್ತೆ ಅಭಿವೃದ್ಧಿ ಮತ್ತು ಡಾಂಬರೀಕರಣ ಕಾಮಗಾರಿ.","Kasab Hobli, Geratigan Price Road Development and Urbanization Work.",5.0
127,2015-16,17,"ಕಸಬ ಹೋಬಳಿ, ಬಿ.ಎ.ಬಿ. ರಸ್ತೆಯಿಂದ ಗರೆಟಿಗನಬೆಲೆ ಗ್ರ್ರಾಮದ ರಸ್ತೆ ಅಭಿವೃದ್ಧಿ ಮತ್ತು ಡಾಂಬರೀಕರಣ ಕಾಮಗಾರಿ.","Kasab Hobli, BAB Garethigenbele Gramar Road Road Development and Urbanization Work from Road.",5.0
128,2015-16,18,ಶ್ರೀಮತಿ ರಾಧಮ್ಮ ಕೋಂ ಮಂಜುನಾಥ್ ರೆಡ್ಡಿ ರವರಿಗೆ ತ್ರಿಚಕ್ರ ವಾಹನ ಖರೀದಿಗಾಗಿ.,Mrs. Radhamma Kom Manjunath Reddy for a three-wheel drive vehicle.,0.61
129,2015-16,19,ಕರ್ಪೂರು ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಕರ್ಲೂರು ಗ್ರಾಮದ ಶ್ರೀ ರಾಮ ದೇವಸ್ಥಾನದ ಹತ್ತಿರ ಮಾಸಿನೇಟರಿ ಡ್ರೈನ್ ಕಲ್ವರ್ಟ್ ಕಾಮಗಾರಿ.,The Masinative drain calvert works near the Sri Rama Temple of Karlur village on the Karpar Panchayat range.,4.85
130,2015-16,20,ಕರ್ಪೂರು ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಕರ್ಲೂರು ಗ್ರಾಮz ಮಾಸ್ಟರ್ ಮುನಿಯಪ್ಪನ ಮನೆಯಿಂದ ಕಲ್ವರ್ಟ್ ಮ್ಯಾಸಿನೇಟರಿ ಡ್ರೈನ್  ಕಲ್ವರ್ಟ್ ಕಾಮಗಾರಿ.,Kalverte Masinative drain calvert works from Karuru village z master muniyappa's house at Karpura panchayat.,2.6
131,2015-16,21,ವಣಕನಹಳ್ಳಿ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಕೆಂಪುಬೊಮ್ಮಸಂದ್ರ ಗ್ರಾಮದ ಸರ್ಕಾರಿ ಶಾಲೆಯಿಂದ ಸ್ಮಶಾನದವರೆಗೂ ರಸ್ತೆಯ ಮೆಟ್ಲಿಂಗ್ ಕಾಮಗಾರಿ.,Metallurgy works on the road from the Government School of Redbommasandra village under Vanakanahalli Panchayat range to the cemetery.,4.99
132,2015-16,22,ಚಂದಾಪುರ ಪಂ.ವ್ಯಾಪ್ತಿಯ ಚಂದಾಪುರ ಛತ್ರಖಾನೆ ಗ್ರಾಮದ ಲಕ್ಷ್ಮಣ್‍ರೆಡ್ಡಿ ಮನೆಯಿಂದ ಕೆಎಂಎಸ್ ಕಲ್ಯಾಣ ಮಂಟಪದ ಕಾಂಪೌಚಿಡ್‍ವರೆಗೆ ಸಿಮೆಂಟ್ ರಸ್ತೆ ಕಾಮಗಾರಿ.,"Cement Road Work From KMS Kalyana Mantapa Compaheed to Laxman Reddy House of Sandapura Chhatrakane Village, Sandapura.",3.65
133,2015-16,23,ಚಂದಾಪುರ ಪಂ.ವ್ಯಾಪ್ತಿಯ ಚಂದಾಪುರ ಛತ್ರಖಾನೆ ಗ್ರಾಮದ ಎನ್‍ಹೆಚ್-7 ನಿಂದ ಕೆಎಂಎಸ್ ಕಾಂಪೌಂಡ್‍ವರೆಗೆ ಸಿಮೆಂಟ್ ರಸ್ತೆ ಕಾಮಗಾರಿ.,Cement Road works from NH7 to KMS Compound in Chandapura Chhatrakane village of Sandapura.,3.65
134,2015-16,24,"ಆನೇಕಲ್ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ""ರಾಜ್ಯ ಸರ್ಕಾರಿ ನೌಕರರ ಸಂಘದ ಆನೇಕಲ್ ಶಾಲೆಯ ಕಟ್ಟಡಕ್ಕೆ ರಕ್ಷಣಾ ಗೋಡೆ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.","""Construction wall construction work for the Anekal school building of the State Government Employees' Association of Anekal Assembly constituency.",3.45
135,2015-16,25,ಚಂದಾಪುರ ಪುರಸಭೆ ವ್ಯಾಪ್ತಿಯ ಚಂದಾಪುರ ಛತ್ರಖಾನೆ ಕೀರ್ತಿ ಲೇಔಟ್ ಬಳಿ ಉಮಾದೇವಿ ಮನೆ ರಸ್ತೆಯ ಆರ್.ಸಿ.ಸಿ ಚರಂಡಿ ಮತ್ತು ಸಿಮೆಂಟ್ ಕಾಂಕ್ರೀಟ್ ಕಾಮಗಾರಿ.,RCC drainage and cement concrete work on Umadevi home road near Chintura Chhatrapana Kirti layout of suburban municipality.,4.99
136,2015-16,26,ಆನೇಕಲ್ ವಿಧಾನ ಸಭಾ ಕ್ಷೇತ್ರದ ದೊಮ್ಮಸಂದ್ರ ಗ್ರಾಮದ ಧರ್ಮಸಾಗರ ಪಿ.ಯು ಕಾಲೇಜಿನ ಕೊಠಡಿ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.,Construction work of Dharmasagar PU college room at Dumasandra village of Anekal Vidhyabha Sabha constituency.,5.0
137,2015-16,27,ಕರ್ಪೂರು ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಕರ್ಪೂರು ಗ್ರಾಮದ ಆರ್.ಸಿ.ಸಿ. ಕವರಿಂಗ್ ಸ್ಲಾಬ್ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.,RCC in Karpoor village of Karpoor Panchayat range. Covering slab construction work.,3.5
138,2015-16,28,ನೆರಿಗಾ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ನೆಕ್ಕುಂದಿ ದೊಮ್ಮಸಂದ್ರ ಗ್ರಾಮದ ಸ್ಮಶಾನ ರಸ್ತೆ ಡಾಂಬರೀಕರಣ ಕಾಮಗಾರಿ.,Nerkundi Dhammasandra village is the perpetrator of the cemetery road at Neriga panchayat.,4.99
139,2015-16,29,ಇಂಡ್ಲವಾಡಿ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಇಂಡ್ಲವಾಡಿ ಗ್ರಾಮದ ಕಾಡಜಕ್ಕನಹಳ್ಳಿ ಗ್ರಾಮದ (ಬೊಮ್ಮಂಡಳ್ಳಿ) ಕೆರೆಯಿಂದ ಇಂಡ್ಲವಾಡಿ U್ಫ್ರಮದ ಓವರ್ ಹೆಡ್ ಟ್ಯಾಂಕ್‍ವರೆಗೆ ಪಿ.ವಿ.ಸಿ ಪೈಪ್‍ಲೈನ್ ಕಾಮಗಾರಿ.,PVC pipeline works up to Indalwadi U overhead head tank from Kadamakanahalli village (bommandali) lake in Indlavadi village on the Indlavadi panchayat range.,4.97
140,2015-16,30,ಮಾಯಸಂದ್ರ ಗ್ರ್ರಾ.ಪಂ ವ್ಯಾಪ್ತಿಯ ಮಂಚನಹಳ್ಳಿ ಗ್ರಾಮದ ರಸ್ತೆ ಅಭಿವೃದ್ಧಿ ಕಾಮಗಾರಿ.,Road development work at Mananchanahalli village of Mayasandra Grara Panchayat.,3.0
141,2015-16,31,ಸಮಂದೂರು ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಆನೇಕಲ್ ಹೊಸೂರು ರಸ್ತೆಯಿಂದ ಗೆರಟಿಗನಬೆಲೆ ಗ್ರಾಮದ ರಸ್ತೆಗೆ ಸಿಮೆಂಟ್ ಕಾಂಕ್ರೀಟ್ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.,Cement concrete construction work at Anekal Hosur Road from Geratiganbele village on Samundur panchayat road.,5.0
142,2015-16,32,"ಕಸಬ ಹೋಬಳಿ, ಗೆರಟಿಗನಬೆಲೆ ರಸ್ತೆ ಅಭಿವೃದ್ಧಿ ಕಾಮಗಾರಿ.","Kasab Hobli, Geratigana Price Road Development Work.",5.0
143,2015-16,33,"ಕಸಬ ಹೋಬಳಿ, ಬಿ.ಎ.ಬಿ ರಸ್ತೆಯಿಂದ ಗೆರಟಿಗನಬೆಲೆ ಗ್ರಾಮದ ರಸ್ತೆ ಅಭಿವೃದ್ಧಿ ಕಾಮಗಾರಿ.","Road development work at Garatigenbelle village from Kasab Hobli, BAB Road.",5.0
144,2015-16,34,ಮಾಯಸಂದ್ರ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಮಾಯಸಂದ್ರ ಶ್ರೀ ದ್ರೌಪದಮ್ಮ ದೇವಾಲಯದ ಮುಂಭಾಗ ಸಿಮೆಂಟ್ ಕಾಂಕ್ರೀಟ್ ಕಾಮಗಾರಿ,Cement concrete work on the front of Mayasandra Sri Draupadma Temple at Mayasandra Panchayat,4.99
145,2015-16,35,ಮಾಯಸಂದ್ರ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಮಾಯಸಂದ್ರ ಶ್ರೀ ದ್ರೌಪದಮ್ಮ ದೇವಾಲಯದ ಮುಂಭಾಗ ಸಿಮೆಂಟ್ ಕಾಂಕ್ರೀಟ್ ಕಾಮಗಾರಿ,Cement concrete work on the front of Mayasandra Sri Draupadma Temple at Mayasandra Panchayat,3.98
146,2015-16,36,ಮುತ್ತಾನಲ್ಲೂರು ಪಂಚಾಯಿತಿ ನಾರಾಯಣಘಟ್ಟ ಗ್ರಾಮದ ಮುಖ್ಯರಸ್ತೆಯಿಂದ ರಘುಪತಿ ಮನೆವರೆಗೂ ಕಾಂಕ್ರೀಟ್ ರಸ್ತೆ ಹಾಗೂ ಚರಂಡಿ ಕಾಮಗಾರಿ.,Concrete road and drainage work from Muttanallur Panchayat Narayanaghat village head to Raghupathi House.,4.8
147,2015-16,37,ಸುರಗಜಕ್ಕನಹಳ್ಳಿ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಬನ್ನೇರುಘಟ್ಟ ಮುಖ್ಯರಸ್ತೆಯಿಂದ ಬಾಬ್ ರೋಡ್ ವರೆಗೆ (ಬಲಗಡೆ) ಆರ್.ಸಿ.ಸಿ ಚರಂಡಿ ಮತ್ತು ಕವರಿಂಗ್ ಸ್ಲಾಬ್ ಕಾಮಗಾರಿ,Bannerghatta main road to Bob Road (right) RCC drainage and covering slab work on Surajakakanahalli panchayat radius,4.99
148,2015-16,38,ಸುರಗಜಕ್ಕನಹಳ್ಳಿ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಬನ್ನೇರುಘಟ್ಟ ಮುಖ್ಯರಸ್ತೆಯಿಂದ ಬಾಬ್ ರೋಡ್ ವರೆಗೆ (ಎಡಗಡೆ) ಆರ್.ಸಿ.ಸಿ ಚರಂಡಿ ಮತ್ತು ಕವರಿಂಗ್ ಸ್ಲಾಬ್ ಕಾಮಗಾರಿ,Bannerghatta main road to Bob Road (left) RCC drainage and covering slab work on Surajakakanahalli panchayat junction,4.99
149,2015-16,39,ಚಂದಾಪುರ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಚಂದಾಪುರ ಛತ್ರಖಾನೆಯ ಗೌರಮ್ಮ ಬಡಾವಣೆಯ 1ನೇ ಕ್ರಾಸ್‍ನ ರಸ್ತೆ ಅಭಿವೃದ್ಧಿ ಕಾಮಗಾರಿ.,"Road Development Work on 1st Cross, Gouramma Layout, Chandapura Panchayat, Sanpur Panchayat.",5.0
150,2015-16,40,ಚಂದಾಪುರ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಚಂದಾಪುರ ಛತ್ರಖಾನೆಯ ಗೌರಮ್ಮ ಬಡಾವಣೆಯ 2ನೇ ಕ್ರಾಸ್‍ನ ರಸ್ತೆ ಅಭಿವೃದ್ಧಿ ಕಾಮಗಾರಿ.,"Road Development Work on 2nd Cross, Gouramma Layout, Chanpura Panchayat Range.",5.0
151,2015-16,41,ಚಂದಾಪುರ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಚಂದಾಪುರ ಛತ್ರಖಾನೆಯ ಗೌರಮ್ಮ ಬಡಾವಣೆಯ 3ನೇ ಕ್ರಾಸ್‍ನ ರಸ್ತೆ ಅಭಿವೃದ್ಧಿ ಕಾಮಗಾರಿ.,"Road Development Work on 3rd Cross, Gouramma Layout, Chandapura Panchayat, Sanpur Panchayat.",5.0
152,2015-16,42,ಚಂದಾಪುರ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಚಂದಾಪುರ ಛತ್ರಖಾನೆಯ ಗೌರಮ್ಮ ಬಡಾವಣೆಯ 4ನೇ ಕ್ರಾಸ್‍ನ ರಸ್ತೆ ಅಭಿವೃದ್ಧಿ ಕಾಮಗಾರಿ.,"Road development work on the 4th Cross of Gouramma Layout, Chandapura Panchayat of Chandapura Panchayat.",5.0
153,2015-16,43,ಚಂದಾಪುರ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಚಂದಾಪುರ ಛತ್ರಖಾನೆಯ ಕೀರ್ತಿ ಬಡಾವಣೆಯ 11ನೇ ಅಡಡರಸ್ತೆ ಮೆಟ್ಲಿಂಗ್ ಕಾಮಗಾರಿ.,The 11th suburban metalling work of the Suburban Bridge is situated on the Chandapura Panchayat.,5.0
154,2015-16,44,ಚಂದಾಪುರ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಚಂದಾಪುರ ಛತ್ರಖಾನೆಯ ಕೀರ್ತಿ ಬಡಾವಣೆಯ 12ನೇ ಅಡಡರಸ್ತೆ ಮೆಟ್ಲಿಂಗ್ ಕಾಮಗಾರಿ.,12th suburban metalling work on the premises of the Chandapura Panchayat Range.,5.0
155,2015-16,45,ಚಂದಾಪುರ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಚಂದಾಪುರ ಛತ್ರಖಾನೆಯ ರತ್ನಮ್ಮ ಬಡಾವಣೆಯ 2ನೇ ಕ್ರಾಸ್‍ನ ರಸ್ತೆ ಅಭಿವೃದ್ಧಿ ಕಾಮಗಾರಿ.,"Road Development Work on 2nd Cross, Ratnamma Layout, Chandapura Panchayat, Sanpur Panchayat.",5.0
156,2015-16,46,ಚಂದಾಪುರ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಚಂದಾಪುರ ಛತ್ರಖಾನೆಯ ಕೀರ್ತಿ ಲೇಔಟ್ 11ನೇ ಕ್ರಾಸ್‍ನ ರಸ್ತೆ ಅಭಿವೃದ್ಧಿ ಕಾಮಗಾರಿ.,Road development work on the 11th Cross of Kirti layout of Chandapura Panchayat at Chandapura Panchayat.,5.0
157,2015-16,47,ಚಂದಾಪುರ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಚಂದಾಪುರ ಛತ್ರಖಾನೆಯ ಕೀರ್ತಿ ಲೇಔಟ್ 12ನೇ ಕ್ರಾಸ್‍ನ ರಸ್ತೆ ಅಭಿವೃದ್ಧಿ ಕಾಮಗಾರಿ.,Road development work on the 12th Cross of the Kirti layout of the Sandapura Panchayat at Chandapura Panchayat.,5.0
158,2015-16,48,ಚಂದಾಪುರ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಚಂದಾಪುರ ಛತ್ರಖಾನೆಯ ಕೀರ್ತಿ ಲೇಔಟ್ 2ನೇ ಕ್ರಾಸ್‍ನ ರಸ್ತೆ ಅಭಿವೃದ್ಧಿ ಕಾಮಗಾರಿ.,Road development work on 2nd Cross Crossing Layout of Chandapura Junction at Chandapura Panchayat.,5.0
159,2015-16,49,ಚಂದಾಪುರ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಚಂದಾಪುರ ಛತ್ರಖಾನೆಯ ಕೀರ್ತಿ ಲೇಔಟ್ 4ನೇ ಕ್ರಾಸ್‍ನ ರಸ್ತೆ ಅಭಿವೃದ್ಧಿ ಕಾಮಗಾರಿ.,Road development work on 4th Cross of Kirti layout of Chandapura Panchayat at Chandapura Panchayat.,5.0
160,2015-16,50,ಇಂಡ್ಲವಾಡಿ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಚೂಡಹಳ್ಳಿ U್ಫ್ರಮದ ಫಾರೆಸ್ಟ್‍ವಾಚ್ ಟವರ್‍ನಿಂದ ಚೂಡಹಳ್ಳಿ U್ಫ್ರಮದವರೆಗೆ ರಸ್ತೆ ಕಾಮಗಾರಿ.,"Road work from Forestwatch Tower, Choodahalli Undral, from Indulwadi Panchayat to Choodahalli U.",4.99
161,2015-16,51,ದೊಮ್ಮಸಂದ್ರ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ದೊಮ್ಮಸಂದ್ರ U್ಫ್ರಮದ ಅಗಸರ ತಿಮ್ಮರಾಯಪ್ಪ ಮನೆಯಿಂದ ಚನ್ನಕೇಶವರೆಡ್ಡಿ ಮನೆ ಮುಖಾಂತರ ದಿವಾಕರ್ ಮನೆಯವರೆಗೆ ಸಿಮೆಂಟ್ ರಸ್ತೆ ಕಾಮಗಾರಿ.,The Cement Road works up to Divakar's house through Chenkakeshwadi House from Agassar Thimarayappa's home of Dommasandra Panchayat range of Dommasandra Panchayat.,4.8
162,2015-16,52,ದೊಮ್ಮಸಂದ್ರ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ದೊಮ್ಮಸಂದ್ರ U್ಫ್ರಮದ ಮುನೇಶ್ವರ ದೇವಸ್ತಾನದಿಂದ ಗೋಪಾಲಪ್ಪ ಮನೆಯವರೆಗೆ ಸಿಮೆಂಟ್ ರಸ್ತೆ ಕಾಮಗಾರಿ.,Cement Road works from Muneeshwara temple to Dodamasandra Umbrahim Dhomasandra Panchayat range to Gopalappa house.,4.8
