Sl No.,Financial Year,Sl No,Work Name Original (Kannada/English),Work Name Rough Translation (English),Value (In Rs. Lakhs)
107,2016-17,26,ಮಹಾಲಕ್ಷ್ಮೀ ಲೇಔಟ್ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವಾರ್ಡ್ ನಂ:44 ರಲ್ಲಿ ಯಶವಂತಪುರ ಕೃಷಿ ಉತ್ಪನ್ನ ಮಾರುಕಟ್ಟೆ ಸಮಿತಿ ಕಛೇರಿಯ ಮುಂಭಾಗದಲ್ಲಿ ಇನ್ನಿತರೆ ಅಭಿವೃದ್ಧಿ ಕಾಮಗಾರಿಗಳಿಗೆ ಅನುದಾನ ಬಿಡುಗಡೆ ಮಾಡುವ ಬಗ್ಗೆ.,In the ward number of Mahalakshmi Layout assembly constituency: 44 Issue of grant to other development works at the Yashwantpur Agricultural Product Market Committee office.,3.0
108,2016-17,27,"ಮಹಾಲಕ್ಷ್ಮೀ ಲೇಔಟ್ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವ್ಯಾಪ್ತಿಯಲ್ಲಿನ ನಂದಿನ ಲೇಔಟ್ ವಾರ್ಡ್ ನಂ:43 ಸಾಕಮ್ಮ ಬಡಾವಣೆ, ನಂದಿನಿ ಲೇಔಟ್, ಇಲ್ಲಿ ಶುದ್ಧ ಕುಡಿಯುವ ನೀರು ಘಟಕ ಸ್ಥಾಪಿಸುವ ಕಾಮಗಾರಿ.","Nandal Layout in the Mahalakshmi Layout Assembly constituency Ward No: 43 Sammaya Layout, Nandini Layout, is the construction of a clean drinking water unit.",13.0
109,2016-17,28,"ಮಹಾಲಕ್ಷ್ಮೀ ಲೇಔಟ್ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವ್ಯಾಪ್ತಿಯಲ್ಲಿನ ನಂದಿನ ಬಡಾವಣೆ ವಾರ್ಡ್ ನಂ:43ರಲ್ಲಿ ಇತರೆ ಅಬಿವೃದ್ಧಿ ಕಾಮಗಾರಿಗಳಾದ ಇಂಗು ಗುಂಡಿ, ಸಂಪ್, ಚೈನ್ ಲಿಂಠಿï, ಫೆನ್ಸಿಂಗ್, ಪ್ಲಾಗಿಂಗ್ ಕಾಂಕ್ರೀಟ್, ಪುಟ್‍ಬಾತ್ ಮತ್ತು ಡ್ರೈನ್ಭೆಜ್ ಕಾಮಗಾರಿಗಳಿಗೆ ಅನುದಾನ ಬಿಡುಗಡೆ ಮಾಡುವ ಬಗ್ಗೆ.","The granting of funds to other workshops such as Ink Button, Sap, Chain Linti, Fencing, Plunging Concrete, Putbat and Drainbase workshops in 43rd floor area of ​​the Mahalakshmi Layout constituency.",5.0
110,2016-17,29,"ಮಹಾಲಕ್ಷ್ಮೀ ಲೇಔಟ್ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವ್ಯಾಪ್ತಿಯಲ್ಲಿನ ವಾರ್ಡ್ ನಂ:75 ಕಿರ್ಲೋಸ್ಕರ್ ಕಾಲೋನಿ, 1ನೇ ಹಂತ, 5ನೇ ಕ್ರಾಸ್, ಬೆಣಗಳೂರು-79 ಇಲ್ಲಿ ಹಿರಿಯ ನಾಗರೀಕರ ವಿಶ್ರಾಂತಿ ಕೇಂದ್ರದ ಅಭಿವೃದ್ಧಿ ಕಾಮಗಾರಿ.","Ward No: 75 Kirloskar Colony, 1st Stage, 5th Cross, Benegal - 79 Development of Senior Citizens' Relaxation Center at Mahalakshmi Layout Assembly Constituency.",5.0
111,2016-17,30,"ಮಹಾಲಕ್ಷ್ಮೀ ಲೇಔಟ್ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವ್ಯಾಪ್ತಿಯಲ್ಲಿನ ವಾರ್ಡ್ ನಂ:74, ಶಕ್ತಿನಗರ, ಶಂಕರ್‍ನಾಣ್ ಬಸ್ ಸ್ಟಾಂಡ್ ಹಿಂಭಾಗ, ಶಕ್ತಿನಗರ, ಕಮಲಾನಗರ, ಬೆಂಗಳೂರು-79, ಇಲ್ಲಿ ಶುದ್ಧ ಕುಡಿಯುವ ನೀರು ಘಟಕವನ್ನು ನಿರ್ಮಾಣ ಮತ್ತು ಇತರೆ ಅಭಿವೃದ್ಧಿ ಕೆಲಸ ಮಾಡಲು","Ward No: 74, Shakti Nagar, Shankarnan Bus Stand, Shakti Nagar, Kamalanagar, Bangalore-79, within the Mahalakshmi Layout Assembly constituency, to construct a clean drinking water facility for construction and other development work",18.0
112,2016-17,31,"ಶ್ರೀ ವೀರೇಶ್ ಬಿನ್ ದೊಡ್ಡಪ್ಪ, ನಂ:23, ನಕಲುಬಂಡೆ, ನಂ:55/7, 5ನೇ ಕ್ರಾಸ್, ನಂದಿನಿ ಲೇಔಟ್, ಬೆಂಗಳೂರು-58.","Mr. Vireesh bin Lalappa, No. 23, Duplicate, No. 55/7, 5th Cross, Nandini Layout, Bangalore-58.",0.8
113,2016-17,32,"ಶ್ರೀ ಬಿ.ವಿನೋದ್ ಕುಮಾರ್ ಬಿನ್ ಭಾಗ್ಯನಾಥನ್, ನಂ:09, 1ನೇ ಅಡ್ಡರಸ್ತೆ, ಅಶೋಕಪುರ, ಮಹಾಲಕ್ಷ್ಮೀ ಲೇಔಟ್, ಬೆಂಗಳೂರು-560022 ರವರಿಗೆ ತ್ರಿಚಕ್ರ ವಾಹನ ಖರೀದಿಗಾಗಿ","Mr. B. Vinod Kumar bin Bhagyanathan, No. 09, 1st Cross Road, Ashokapura, Mahalakshmi Layout, Bangalore-560022 For Triplicate Vehicle Purchase",0.81
114,2016-17,33,"ಶ್ರೀ ಸಿ.ಎ ಜಗದೀಶ ಬಿನ್ ಪಿ.ಅಂಕಯ್ಯ ನಂ:714, 4ನೇ ಅಡ್ಡgಸ್ತೆ, ವಿನಾಯಕನಗರ,ಕಾವiಕ್ಷೀಪಾಳ್ಯ, ಬಸವೇಶ್ವರ ನಗರ ಬೆಂಗಳೂರು-79 ರವರಿಗೆ ತ್ರಿಚಕ್ರ ವಾಹನ ಖರೀದಿಗಾಗಿ.","Mr. SA Jagadish Bin P. Ankayya No. 714, 4th Cross Ground, Vinayaknagar, Kavai i Kazipalya, Basaveshwara Nagar Bangalore-79 for three-wheeler vehicle purchase.",0.8
115,2016-17,34,"ಶ್ರೀ ವೇಲು.ಪಿ ಬಿನ್ ಪಾಂಡುರಂಗನ್, ನಂ:97, 5ನೇ ಕ್ರಾಸ್, ಅಶೋಕ್‍ಪುರಂ, ಬೆಂಗಳೂರು ಉತ್ತರ, ಯಶವಂತಪುರ, ಬೆಂಗಳೂರು-560022 ರವರಿಗೆ ತ್ರಿಚಕ್ರ ವಾಹನ ಖರೀದಿಗಾಗಿ.","Mr. Velu.P.Bin Pandurangan, No. 97, 5th Cross, Ashokpuram, Bangalore North, Yashwantpur, Bangalore",0.85
116,2016-17,35,"ಮಹಾಲಕ್ಷ್ಮೀ ಲೇಔಟ್ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವ್ಯಾಪ್ತಿಯಲ್ಲಿನ ವಾರ್ಡ್ ನಂ:43, ನಂದಿನಿ ಬಡಾವಣೆ, ಡಾ|| ರಾಜ್‍ಕುಮಾರ್ ಪುಣ್ಯ ಭೂಮಿಯ ಬಳಿ ಶೌಚಾಲಯ ನಿರ್ಮಾಣದ ಹೆಚ್ಚುವರಿ ಕಾಮಗಾರಿ.","Ward No: 43, Nandini Layout, Dr. Additional work of construction of toilet near Rajkumar land.",2.4
117,2016-17,36,"ಮಹಾಲಕ್ಷ್ಮೀ ಲೇಔಟ್, ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಬರುವ ಶಂಕರಮಠ ವಾರ್ಡ್-75 ಇಲ್ಲಿನ ಸೈಂಟ್ ಅಂಥೋನಿ ಹೈಸ್ಕೂಲ್ ನಂ:87/1, ಜೆ.ಸಿ ನಗರ ಕುರುಬರಹಳ್ಳಿ, ಬೆಂಗಳೂರು-86ರ ಶಾಲೆಗೆ ಪೀಠೋಪಕರಣಗಳ ಖರೀದಿಸುವುದು.","Mahalakshmi Layout, Shankarramatward Ward-75, Vidhan Sabha constituency, St. Anthony High School No. 87/1, JC Nagar Kurubarahalli, Bangalore -86 Buying Furniture for School.",5.0
118,2016-17,37,"ಮಹಾಲಕ್ಷ್ಮೀ ಲೇಔಟ್, ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಬರುವ ಶಂಕರಮಠ ವಾರ್ಡ್-74 ಇಲ್ಲಿನ ಚೇತನಾ ಶಿಶು ವಿಹಾರ ಮತ್ತು ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ಶಕ್ತಿಗಣಪತಿನಗರ, 3ನೇ ಹಂತ, 4ನೇ ವಿಭಾಗ, ಬಸವೇಶ್ವರನಗರ, ಬೆಂಗಳೂರು-79ರ ಶಾಲೆಗೆ ಕಂಪ್ಯೂಟರ್ ಹಾಗೂ ಪೀಠೋಪಕರಣಗಳ ಖರೀದಿಸುವುದು.","Shankaramatra Ward - 74, Chethana Shishu Vihara and Senior Primary School, Shaktagapatinagar, 3rd Stage, 4th Division, Basaveshwara Nagar, Bangalore -79 School of Computers and Furniture for the Mahalakshmi Layout.",5.0
119,2016-17,38,"ಶ್ರೀ ಶ್ರೀನಿವಾಸ್.ವಿ ಬಿನ್ ವೆಂಕಟೇಶ್ #85, 1ನೇ ಮುಖ್ಯರಸ್ತೆ, ಕಮಲಾನಗರ, ಬೆಂಗಳೂರು-560079 ರವರಿಗೆ ತ್ರಿಚಕ್ರ ವಾಹನ ಖರೀದಿಗಾಗಿ.","Sri Srinivas VV Bin Venkatesh # 85, 1st Main Road, Kamalanagar, Bangalore-560079 for Triplicate Vehicle Purchase.",0.8
120,2016-17,39,"ಶ್ರೀಮತಿ ನವಿತಾ.ಎನ್ ಬಿನ್ ನಾಗಮೂರ್ತಿ,#4, 1ನೇ ಮೈನ್, 1ನೇ ಕ್ರಾಸ್, ಗೃಹಲಕ್ಷ್ಮೀ ಲೇಔಟ್, ಕಮಲಾನಗರ, ಬೆಂಗಳೂರು-79ರವರಿಗೆ ತ್ರಿಚಕ್ರ ವಾಹನ ಖರೀದಿಗಾಗಿ.","Ms. Navita En bin Nagamurti,# 4, 1st Mine, 1st Cross, Grihalakshmi Layout, Kamalanagar, Bangalore-79 for Three Wheelers. ",0.8
121,2016-17,40,"ಶ್ರೀಮತಿ ಫಾತಿಮಾ ಬಿ ಕೋಂ ಲೇಟ್ ಮಹಮೊದ್ ಸಯದ್, ಇವರಿಗೆ ತ್ರಿಚಕ್ರ ವಾಹನ ಖರೀದಿಗಾಗಿ.","Mrs. Fatima b Come Late Mahmoud Sayed, for a three-wheel drive vehicle.",0.81
122,2016-17,41,"ಶ್ರೀ ಮುದ್ದರಾಜು ಬಿನ್ ಮುದ್ದಹನುಮಯ್ಯ, ಇವರಿಗೆ ತ್ರಿಚಕ್ರ ವಾಹನ ಖರೀದಿಗಾಗಿ.","Mr. Mudaraju bin Muddhanumayya, for a three-wheel drive vehicle.",0.8
123,2016-17,42,"ಶ್ರೀ ಚನ್ನಪ್ಪ ಶಿರೂರ್ ಬಿನ್ ರುದ್ರಪ್ಪ, ಇವರಿಗೆ ತ್ರಿಚಕ್ರ ವಾಹನ ಖರೀದಿಗಾಗಿ.","Mr. Chinnappa Shirur bin Rudrapa, for a three-wheel drive vehicle.",0.83
124,2016-17,43,"ಶ್ರೀ ಮಂಜುನಾಥ ಬಿನ್ ಈರಣ್ಣ, ಇವರಿಗೆ ತ್ರಿಚಕ್ರ ವಾಹನ ಖರೀದಿಗಾಗಿ.","Mr. Manjunath bin Eran, for his three-wheel drive vehicle.",0.85
125,2017-18,1,"ಬೆಂಗಳೂರು ನಗರ, ಮಹಾಲಕ್ಷ್ಮೀ ಲೇಔಟ್, ವಾರ್ಡ್ ನಂ.67, ನಾಗಪುರ ವಾರ್ಡ್, 1ನೇ ಎನ್ ಬ್ಲಾಕ್ ಮುಖ್ಯರಸ್ತೆ, ಹರೇರಾಮ ಹರೇಕೃಷ್ಣ ಉದ್ಯಾನವನ ಮುಂಭಾಗ, ರಾಜಾಜಿನಗರ, ಬೆಂಗಳೂರು-560010 ಇಲ್ಲಿ ಬಸ್ ಶೆಲ್ಟರ್ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.","Bangalore City, Mahalakshmi Layout, Ward No.67, Nagpur Ward, 1st N Block Main Road, Haremara Hare Krishna Park Front, Rajajinagar, Bangalore-560010 Bus construction works here.",9.0
126,2017-18,2,"ಶ್ರೀ ಸಿದ್ದರಾಜು.ಜೆ ಬಿನ್ ಜವರಯ್ಯಶೆಟ್ಟಿ, ಶ್ರೀಮತಿ ಯಶೋಧ.ಟಿ ಕೋಂ ರಘು.ಹೆಚ್.ಆರ್, ಶ್ರೀ ರಘುರಾಮ್ ಬಿನ್ ರಾಮ, ಶ್ರೀಮೂರ್ತಿ ಬಿನ್ ಚೆಲುವಯ್ಯ, ಶ್ರೀಮತಿ ರತ್ನ.ಎನ್ ಕೋಂ ಜಯರಾಮ.ಆರ್, ಶ್ರೀ ರಾಜೇಂದ್ರನ್.ಸಿ ಬಿನ್ ಚಿನ್ನಸ್ವಾಮಿ, ಶ್ರೀ ಅಶ್ವಥ್ ರಾವ್ ಬಿನ್ ಮೋಹನ ರಾವ್, ಶ್ರೀ ಆರ್.ಬಾಬು ಬಿನ್ ರಾಮಚಂದ್ರಪ್ಪ ನಾಯ್ಡು","Mr. Siddaraju je bin javarayashetty, Mrs. Yasoda.Ti Kom Raghu.HR, Sri Raghuram bin Rama, Mrurti bin Cheluvaya, Mrs. Ratna.N.com Jayaram.R, Mr. Rajendran C. bin Chinnaswamy, Mr. Ashwath Rao bin Mohan Rao, Mr. R. Babu bin Ramachandrappa Naidu",6.52
127,2017-18,3,"ಬೆಂಗಳೂರು ನಗರ, ಮಹಾಲಕ್ಷ್ಮೀ ಲೇಔಟ್, ನಾಗಪುರ ವಾರ್ಡ್ ನಂ.67, 6ನೇ ಮೈನ್, ಚೈತನ್ಯ ಸ್ಕೂಲ್ ಹತ್ತಿರ, ಮಹಾಲಕ್ಷ್ಮೀಪುರಂ, ಬೆಂಗಳೂರು ಇಲ್ಲಿ ಬಸ್ ಶೆಲ್ಟರ್ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.","Bangalore City, Mahalakshmi Layout, Nagpur Ward No.67, 6th Main, near Chaithanya School, Mahalaxmiipuram, Bangalore Bus construction work here.",6.0
128,2017-18,4,"ಬೆಂಗಳೂರು ನಗರ, ಮಹಾಲಕ್ಷ್ಮೀ ಲೇಔಟ್, ವಾರ್ಡ್ ನಂ.102, ವೃಷಭಾವತಿನಗರ, 4ನೇ ಮುಖ್ಯರಸ್ತೆ, ಕಾಮಾಕ್ಷೀಪಾಳ್ಯ, ಸುಮನಹಳ್ಳಿ ಬಸ್ ಸ್ಟಾಪ್ ಹತ್ತಿರ, ಮಾಗಡಿ ಮುಖ್ಯರಸ್ತೆ ಇಲ್ಲಿ ಬಸ್ ಶೆಲ್ಟರ್ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.","Bangalore City, Mahalakshmi Layout, Ward No .102, Vrushabhanthinagar, 4th Main Road, KamakshiPalya, near Sumanahalli bus stop, Magadi main road, bus construction work here.",6.0
129,2017-18,5,"ಬೆಂಗಳೂರು ನಗರ, ಮಹಾಲಕ್ಷ್ಮೀ ಲೇಔಟ್ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ಗಂಗಾಧರೇಶ್ವರ ಸ್ಕೂಲ್ ಸರ್ಕಾರಿ ಅನುದಾನಿತ ಶಾಲೆ, ಕಮಲಾನಗರ ಬೆಂಗಳೂರು-79 ಇಲ್ಲಿ ಶಾಲೆಗೆ ಕಂಪ್ಯೂಟರ್ ಮತ್ತು ಪ್ರಿಂಟರ್‍ಗಳನ್ನು ಒದಗಿಸುವುದು.","Government Aided School, Gangadareshwara School, Mahalakshmi Layout, Bangalore - 79, Bangalore City, Kamalanagar Bangalore - 79 Providing Computer and Printers to School",5.0
130,2017-18,6,"ಬೆಂಗಳೂರು ನಗರ, ಮಹಾಲಕ್ಷ್ಮೀ ಲೇಔಟ್ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ಚೇತನ ಪ್ರೈಮರಿ ಸ್ಕೂಲ್, ಸರ್ಕಾರಿ ಅನುದಾನಿತ ಶಾಲೆ, ಶಕ್ತಿ ಗಣಪತಿನಗರ, ಬೆಂಗಳೂರು -560079 ಇವರ ಶಾಲೆಗೆ ಕಂಪ್ಯೂಟರ್ ಮತ್ತು ಪ್ರಿಂಟರ್‍ಗಳನ್ನು ಒದಗಿಸುವುದು.","Providing computer and printers to the school, Bangalore City, Mahalakshmi Layout, Chetana Primary School, Government Aided School, Shakti Ganapatinagar, Bangalore-560079.",5.0
131,2017-18,7,"ಬೆಂಗಳೂರು ನಗರ,  ಮಹಾಲಕ್ಷ್ಮೀ ಲೇಔಟ್ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ಸೆಂಟ್ ಆಂಥೋನಿ ಹೈಸ್ಕೂಲ್, ಕುರುಬರಹಳ್ಳಿ ಸರ್ಕಲ್, ಬೆಂಗಳೂರು-560086 ಇವರ ಶಾಲೆಗೆ ಕಂಪ್ಯೂಂಟರ್ ಮತ್ತು ಪ್ರಿಂಟರ್‍ಗಳನ್ನು ಒದಗಿಸುವುದು.","Providing computers and printers to the school of Bangalore City, Mahalakshmi Layout Assembly Constituency St. Anthony High School, Kurubarahalli Circle, Bangalore-560086.",5.0
132,2017-18,8,"ಬೆಂಗಳೂರು ನಗರ,  ಮಹಾಲಕ್ಷ್ಮೀ ಲೇಔಟ್ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ವಾರ್ಡ್ ನಂ:67ರ, ನಾಗಪುರ ವಾರ್ಡ್, ಜಗಜ್ಯೋತಿ ಬಸವೇಶ್ವರ ಸಹಕಾರ ಸಂಘ (ನಿ) ಮಹಾಲಕ್ಷ್ಮೀಪುರಂ, ಬೆಂಗಳೂರು-86 ಇಲ್ಲಿ ಶಾಲಾ ಕಟ್ಟಡ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.","Bangalore City, Mahalakshmi Layout Assembly Constituency Ward No: 67, Nagpur Ward, Jagjayothi Basaveshwara Co-operative Society (N) Mahalaxmiipuram, Bangalore -86 Building construction work here.",15.0
133,2017-18,9,"ಬೆಂಗಳೂರು ನಗರ, ಮಹಾಲಕ್ಷ್ಮೀ ಲೇಔಟ್, ವಾರ್ಡ್ ನಂ.67, ಸರ್.ಎಂ.ವಿಶ್ವೇಶ್ವರಯ್ಯ ಪಾರ್ಕ್‍ನಲ್ಲಿ Peಡಿgoಟಚಿ ನಿರ್ಮಾಣ ಮತ್ತು ಗ್ರಾನೈಟ್ ಬೆಂಚುಗಳ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.","Bangalore City, Mahalakshmi Layout, Ward No.67, Construction of Pe D'Tuchi Construction and Granite Benches at Sir Vishweshwaraya Park.",6.0
134,2017-18,10,"ಬೆಂಗಳೂರು ನಗರ, ಮಹಾಲಕ್ಷ್ಮೀ ಲೇಔಟ್, ನಾಗಪುರ ವಾರ್ಡ್ ನಂ.67, ಗೆಳೆಯರ ಬಳಗ ಸರ್ಕಲ್, ಬೆಂಗಳೂರು-86 ಇಲ್ಲಿ ಬಸ್ ಶೆಲ್ಟರ್ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.","Bangalore Urban, Mahalakshmi Layout, Nagpur Ward No.67, Circle of Friends, Bangalore -86 Bus construction works here.",9.0
135,2017-18,11,"ಮಹಾಲಕ್ಷ್ಮೀ ಲೇಔಟ್ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವ್ಯಾಪ್ತಿಯಲ್ಲಿನ ವಾರ್ಡ್ ನಂ.75, ಸರ್ಕಾರಿ ಉರ್ದ ಪ್ರೈಮರಿ ಸ್ಕೂಲ್ ಕರ್ನಾಟಕ ಲೇಔಟ್, ಬೆಂಗಳೂರು ಇಲ್ಲಿ ಶೌಚಾಲಯ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.","Ward No.75, Government Urda Primary School, Karnataka Layout, Bangalore, toilet construction work under Mahalakshmi Layout constituency.",5.0
136,2017-18,12,"ಮಹಾಲಕ್ಷ್ಮೀ ಲೇಔಟ್ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವ್ಯಾಪ್ತಿಯಲ್ಲಿನ ನಂದಿನಿ ಲೇಔಟ್ ವಾರ್ಡ್ ನಂ.43, ಶ್ರೀ ಬಲಮುರಿ ಗಣಪತಿ ದೇವಸ್ಥಾನ ಸೇವಾ ಸಮಿತಿ ಟ್ರಸ್ಟ್ ಹತ್ತಿರ, ಮುಖ್ಯದ್ವಾರ, 2ನೇ ಹಂತ, ಕಂಠೀರವನಗರ, ನಂದಿನಿ ಬಡಾವಣೆ, ಬೆಂಗಳೂರು-96, ಇಲ್ಲಿ ಆರ್.ಓ ಪ್ಲಾಂಟ್‍ನ ಕಟ್ಟಡ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.","Nandini Layout Ward No.43, Shri Balmuri Ganapati Temple Seva Samithi Trust, 2nd Stage, Kanteerivanagar, Nandini Layout, Bangalore -96, Building Construction of RO Plant in the Mahalakshmi Layout Assembly constituency.",5.0
137,2017-18,13,ಶ್ರೀ ಅರುಣ್ ಕುಮಾರ್ ಎಸ್. ಬಿನ್ ಸುಬ್ರಮಣಿ,Mr. Arun Kumar S. Bin subramani,0.8
138,2017-18,14,"ಬೆಂಗಳೂರು ನಗರ, ಮಹಾಲಕ್ಷ್ಮೀಪುರಂ ವಾರ್ಡ್ ನಂ.67, ಸರ್.ಎಂ.ವಿಶ್ವೇಶ್ವರಯ್ಯ ಪಾರ್ಕ್ ಅಭಿವೃದ್ಧಿ ಕಾಮಗಾರಿ.","Bangalore Urban, Mahalaxmiipuram Ward No.67, Sir V.Wishweshwaraiah Park Development Work.",6.0
139,2017-18,15,"ಮಹಾಲಕ್ಷ್ಮಿ ಲೇಔಟ್ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿನ ನಂದಿನಿ ಲೇಔಟ್ ವಾರ್ಡ್ ನಂ.43 ಎಸ್.ಎಫ್.ಎಮ್.ಎಸ್ ನಂದಿನಿ ಲೇಔಟ್ ಮಹಾಲಕ್ಷ್ಮೀ ಲೇಔಟ್, ಎಸ್.ಜಿ.ಇಚಿಟರ್ ನ್ಯಾಷನಲ್ ಸ್ಕೂಲ್ ಹತ್ತಿರ ನೀರಿನ ಘಟಕ ಕಟ್ಟಡ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","Nandini Layout Ward No.43 SFMS Nandini Layout Mahalakshmi Layout, SG Echitter National School Near the Mahalakshmi Layout Assembly Constituency",16.0
140,2017-18,16,"ವಾರ್ಡ್ ನಂ.43, ಶ್ರೀ ಅಂಬಿಕಾ ಕನ್ನಡ ಅನುದಾನಿತ ಪ್ರೌಢಶಾಲೆ, ನಂದಿನಿ ಬಡಾವಣೆ, ಬೆಂಗಳೂರು-96 ಇಲ್ಲಿ ಶಾಲಾ ಕಟ್ಟಡ ನಿರ್ಮಾಣ ಮಾಡಲು","Ward No.43, Shri Ambika Kannada Aided High School, Nandini Layout, Bangalore -96 To Build a School",6.0
141,2017-18,17,"ವಾರ್ಡ್ ನಂ.67, ನಾಗಪುರ ವರ್ಡ್, ಜಗಜ್ಯೋತಿ ಬಸವೇಶ್ವರ ಸಹಕಾರ ಸಂಘ(ನಿ) ಮಹಾಲಕ್ಷ್ಮೀಪುರಂ, ಬೆಂಗಳೂರು -86 ಇಲ್ಲಿ ಶಾಲಾ ಕಟ್ಟಡ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","Ward No.67, Nagpur Word, Jagajothi Basaveshwara Co-operative Society (n) Mahalaxmiipuram, Bangalore -86 School Building Construction",10.0
142,2017-18,18,"ವಾರ್ಡ್ ನಂ.74, ಶಕ್ತಿಗಣಪತಿನಗರ, ಶಂಕರ್‍ನಾಣ್ ಬಸ್ ಸ್ಟಾಂಡ್ ಹಿಂಭಾಗ, ಕಮಲಾನಗರ, ಬೆಂಗಳೂರು-79, ಇಲ್ಲಿ ಹಿರಿಯ ನಾಗರೀಕರ ವಿಶ್ರಾಂತಿ ಕಟ್ಟಡ ನಿರ್ಮಾಣ ಮತ್ತು ಇತರೆ ಅಭಿವೃದ್ಧಿ ಕೆಲಸ ಮಡಲು","Ward No.74, Shakti Parapatinagar, Shankar Nannan Bus Stand, Kamalanagar, Bangalore-79, where senior citizens live in a relaxation building and other development work",30.0
