Sl No.,Financial Year,Sl No,Work Name Original (Kannada/English),Work Name Rough Translation (English),Value (In Rs. Lakhs)
72,2015-16,29,ಮಲ್ಲೇಶ್ವರಂ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವಾರ್ಡ್ 64 ರಾಜಮಹಲ್ ಗುಟ್ಟಹಳ್ಳಿ 4ನೇ ಮುಖ್ಯರಸ್ತೆಯಲ್ಲಿರುವ ನಗರ ಕೇಂದ್ರ ಗ್ರಂಥಾಲಯ ದುರಸ್ಥಿ ಹಾಗೂ ಸುಣ್ಣಬಣ್ಣ ಬಳಿಯುವ ಕಾಮಗಾರಿ,Malleswaram Assembly Block Ward 64 Rajahmahal Guttaahalli 4th Main Town Hall of Central Library Building and Limestone Work,1.6
73,2015-16,30,"ಮಲ್ಲೇಶ್ವರಂ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವಾರ್ಡ್ ನಂ.65 ಕಾಡುಮಲ್ಲೇಶ್ವರ, ಎಂ.ಕೆ.ಕೆ.ರಸ್ತೆಯಲ್ಲಿರುವ ಬಿಬಿಎಂಪಿಯ ಶ್ರೀ.ಚಂದ್ರಶೇಖರ್ ಆಜಾದ್ ಆಟದ ಮೈದಾನದಲ್ಲಿ ವಾಲಿಬಾಲ್ ಕ್ರೀಡಾಂಗಣ ಕಟ್ಟಡದ ಮುಂದುವರಿದ ಕಾಮಗಾರಿ","Malleswaram assembly constituency Ward No.65 Kadumaleeswara, Mrs. BBMP at MKK Rasta Sri Chandrashekhar Azad Continuing work on the volleyball stadium building",25.0
74,2015-16,31,"ಬೆಂಗಳೂರು ನಗರ, ಮಲ್ಲೇಶ್ವರಂ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ, ಸುಬ್ರಮಣ್ಯನಗರ ಸಮುದಾಯ ಭವನದ ಸಭಾಂಗಣ ನಿರ್ಮಾಣದ ಉಳಿಕೆ ಕಾಮಗಾರಿ","Bangalore Urban, Malleswaram Assembly Constituency, Restoration Work at Subramani Nagar Community Hall",2.5
75,2015-16,32,ಬೆಂಗಳೂರು ನಗರ ಮಲ್ಲೇಶ್ವರಂ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ಸುಬ್ರಮಣ್ಯ ನಗರ ಸಮುದಾಯ ಭವನದ ಕೊಠಡಿಗಳ ಉಳಿಕೆ ಕೆಲಸ,Bangalore City Malleswaram Assembly Constituency Subrahmanya Urban Community House Reservation Works,2.5
76,2015-16,33,ಬೆಂಗಳೂರು ನಗರ ಮಲ್ಲೇಶ್ವರಂ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ಸುಬ್ರಮಣ್ಯ ನಗರ ಸಮುದಾಯ ಭವನದ  ನಿರ್ಮಾಣದ ಉಳಿಕೆ ಕೆಲಸ,Bangalore City Malleswaram Assembly constituency is the survival work of Subramanya Nagar community hall,2.5
77,2015-16,34,"ಬೆಂಗಳೂರು ನಗರ ಮಲ್ಲೇಶ್ವರಂ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ, ಸುಬ್ರಮಣ್ಯನಗರ ಸಮುದಾಯ ಭವನದ ಸ್ಟೇಜ್ ನಿರ್ಮಾಣದ ಉಳಿಕೆ ಕಾಮಗಾರಿ","Malleswaram assembly constituency of Bangalore city, restoration work on Stage construction of Subramanyanagar community hall",2.5
78,2015-16,35,"ಮಲ್ಲೇಶ್ವರಂ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವಾರ್ಡ್ ನಂ.65 ಕಾಡುಮಲ್ಲೇಶ್ವರ, ಮಲ್ಲೇಶ್ವರ 11ನೇ ಅಡ್ಡರಸ್ತೆಯಲ್ಲಿರುವ ವಿದ್ಯಾರ್ಥಿಗಳ ವಸತಿ ಸಮುಚ್ಚಯ, ಅಖಿಲ ಹವ್ಯಕ ಮಹಾಸಭಾದ ಮುಂದುವರಿದ ಕಾಮಗಾರಿ","Malleswaram assembly constituency Ward No.65 Kadumalleswara, Malleswaram 11th Block, Students' Housing Complex, Continuous Works of All India Housing Society",10.0
79,2016-17,1,ಮಲ್ಲೇಶ್ವರಂ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವಾರ್ಡ್ ನಂ 65 ಕಾಡುಮಲ್ಲೇಶ್ವರ. ಎಂಕೆಕೆ ರಸ್ತೆಯಲ್ಲಿರುವ ಬಿಬಿಎಂಪಿಯ ಶ್ರೀ.ಚಂದ್ರಶೇಖರ್ ಆಜಾದ್ ಆಟದ ಮೈದಾನದಲ್ಲಿ ವಾಲಿಬಾಲ್ ಕ್ರೀಡಾಂಗಣ ಕಟ್ಟಡದ ಮುಂದುವರಿದ ಕಾಮಗಾರಿ,Malleswaram Assembly Constituency Ward No. 65 Kadumalleswara. Chandrasekhar Azad's BBMP at MKK Road continues to work on volleyball stadium building,50.0
80,2016-17,2,"ಮಲ್ಲೇಶ್ವರಂ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವಾರ್ಡ್ ನಂ 45 ಸುಬೇದಾರ್ ಪಾಳ್ಯ ವ್ಯಾಪ್ತಿಯಲ್ಲಿರುವ ಸರ್ಕಾರಿ ಪ್ರಾಥಮಿಕ ಶಾಲೆಯ ಆವರಣದಲ್ಲಿ ಗ್ರಂಥಾಲಯ, ಹಿರಿಯ ನಾಗರೀಕರ ಕೇಂದ್ರ ಮತ್ತು ವ್ಯಾಯಾಮ ಕೇಂದ್ರಗಳಿಗೆ ಮೊದಲನೇ ಮತ್ತು ಎರಡನೇ ಮಹಡಿ ಕಟ್ಟಡ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","Malleswaram Assembly Constituency Ward 45 The Government Primary School, located at Subedar Palya, Library, Senior Citizens Center and Exercise Centers First and Second Floor Building Construction",40.0
81,2016-17,3,"ಮಲ್ಲೇಶ್ವರಂ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವಾರ್ಡ್ ನಂ 45 ಸುಬೇದಾರ್ ಪಾಳ್ಯ ವ್ಯಾಪ್ತಿಯಲ್ಲಿರುವ ಸರ್ಕಾರಿ ಪ್ರಾಥಮಿಕ ಶಾಲೆಯ ಆವರಣದಲ್ಲಿ ಗ್ರಂಥಾಲಯ,  ಕಟ್ಟಡ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","Malleswaram Assembly Constituency Ward No. 45 Library, Building Construction at Government Primary School Campus in Subedar Palya",10.0
82,2016-17,4,"ಮಲ್ಲೇಶ್ವರಂ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವಾರ್ಡ್ ನಂ.36, ಮತ್ತಿಕೆರೆ ವ್ಯಾಪ್ತಿಯ ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆಯ ಕಟ್ಟಡದ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","Malleswaram assembly constituency Ward No.36, construction work of Government Higher Primary School Building",2.5
83,2016-17,5,ಮಲ್ಲೇಶ್ವರಂ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವಾರ್ಡ್ ನಂ.36 ಮತ್ತಿಕೆರೆ ವ್ಯಾಪ್ತಿಯ ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆಯ ಕಟ್ಟಡದ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ,"Construction work of Government Higher Primary School Building, Malleswaram Assembly Ward Ward No.36",2.5
84,2016-17,6,ಮಲ್ಲೇಶ್ವರಂ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವಾರ್ಡ್ ನಂ.36 ಮತ್ತಿಕೆರೆ ವ್ಯಾಪ್ತಿಯ ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆಯ ಕಟ್ಟಡದ ಸ್ಟೇರ್ ಕೇಸ್ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ,Stairs Case Construction of Malleswaram Assembly Ward Ward No.36 Government Higher Primary School Building,1.0
85,2016-17,7,ಮಲ್ಲೇಶ್ವರಂ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವಾರ್ಡ್ ನಂ.35 ಅರಮನೆನಗರ ವ್ಯಾಪ್ತಿಯ 18ನೇ ಅಡ್ಡರಸ್ತೆಯಲ್ಲಿರುವ ಪದವಿ ಪೂರ್ವ ಕಾಲೇಜು ಆವರಣದಲ್ಲಿ ನೆಲಮಹಡಿ ಕಟ್ಟಡ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ,Malleswaram Assembly Constituency Ward No. 35 floor building construction work on the 18th floor of the palace city undergraduate college campus,2.48
86,2016-17,8,ಮಲ್ಲೇಶ್ವರಂ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವಾರ್ಡ್ ನಂ.35 ಅರಮನೆನಗರ ವ್ಯಾಪ್ತಿಯ 18ನೇ ಅಡ್ಡರಸ್ತೆಯಲ್ಲಿರುವ ಪದವಿ ಪೂರ್ವ ಕಾಲೇಜು ಆವರಣದಲ್ಲಿ 2ನೇ ಮಹಡಿ ಕಟ್ಟಡ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ,"Malleswaram Assembly Constituency Ward No. 35 2nd Floor Building Construction on the 18th Cross Road,",2.0
87,2016-17,9,ಮಲ್ಲೇಶ್ವರಂ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವಾರ್ಡ್ ನಂ.35 ಅರಮನೆನಗರ ವ್ಯಾಪ್ತಿಯ 18ನೇ ಅಡ್ಡರಸ್ತೆಯಲ್ಲಿರುವ ಪದವಿ ಪೂರ್ವ ಕಾಲೇಜು ಆವರಣದಲ್ಲಿ ಮೊದಲನೇ ಮಹಡಿ ಕಟ್ಟಡ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ,Malleswaram Assembly Constituency Ward No. 35 1st Floor Building Construction at Degree Pre-College Campus 18th Floor,2.47
88,2016-17,10,"ಮಲ್ಲೇಶ್ವರಂ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ, ವಾರ್ಡ್ ನಂ.-35 ರಾಜಮಹಲ್ ಗುಟ್ಟಹಳ್ಳಿ, ವ್ಯಾಪ್ತಿಯ ಬ್ಲಾಕ್ ಸ್ಪಾಟ್ ಮಾನಿಟರ್ ಮಾಡಲು ಸಿಸಿ ಟಿವಿ ಕ್ಯಾಮರ ಅಳವಡಿಸುವ ಕಾಮಗಾರಿ ಕೈಗೊಳ್ಳಲು","Malleswaram Assembly Constituency, Ward No- 35 Rajahmahal Guttaahalli, To Perform CCTV Camera Implementation for Black Spot Monitor",10.0
89,2016-17,11,"ಮಲ್ಲೇಶ್ವರಂ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ, ವಾರ್ಡ್ ನಂ.-64 ರಾಜಮಹಲ್ ಗುಟ್ಟಹಳ್ಳಿ, ವ್ಯಾಪ್ತಿಯ ಬ್ಲಾಕ್ ಸ್ಪಾಟ್ ಮಾನಿಟರ್ ಮಾಡಲು ಸಿಸಿ ಟಿವಿ ಕ್ಯಾಮರ ಅಳವಡಿಸುವ ಕಾಮಗಾರಿ ಕೈಗೊಳ್ಳಲು","Malleswaram assembly constituency, Ward No-64 Rajahmahal Guttaahalli, to undertake work on setting up a CC TV camera for block spot monitors",10.0
90,2016-17,12,"ಮಲ್ಲೇಶ್ವರಂ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ, ವಾರ್ಡ್ ನಂ.-36 ಮತ್ತಿಕೆರೆ ವ್ಯಾಪ್ತಿಯ ಬ್ಲಾಕ್ ಸ್ಪಾಟ್ ಮಾನಿಟರ್  ಮಾಡಲು ಸಿಸಿ ಟಿವಿ ಕ್ಯಾಮರ ಅಳವಡಿಸುವ ಕಾಮಗಾರಿ ಕೈಗೊಳ್ಳಲು","To implement the CCTV cameras for block spot monitors in Malleswaram assembly constituency, Ward No- 36",10.0
91,2016-17,13,ಮಲ್ಲೇಶ್ವರಂ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವಾರ್ಡ್ ನಂ.64 ರಾಜಮಹಲ್ ಗುಟ್ಟಹಳ್ಳಿ 4ನೇ ಮುಖ್ಯರಸ್ತೆಯಲ್ಲಿರುವ  ನಗರ ಕೇಂದ್ರ ಗ್ರಂಥಾಲಯ ಕಟ್ಟಡ ನಿರ್ಮಾಣದ ಉಳಿಕೆ ಕಾಮಗಾರಿ,Malleswaram Assembly Constituency Ward No.64 Rajahmahal Guttaahalli 4th Main Building Reservation of Urban Central Library Building,2.49
92,2016-17,14,ಮಲ್ಲೇಶ್ವರಂ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ಸುಬ್ರಮಣ್ಯನಗರ ವಾರ್ಡ್ ನಂ.66 ಸುಬ್ರಮಣ್ಯನಗರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿನ ಶ್ರೀ.ಕೆಂಪೇಗೌಡ ಬಿಬಿಎಂಪಿ ಆಟದ ಮೈದಾನದ ಆವರಣದಲ್ಲಿರುವ ಕಟ್ಟಡ ನಿರ್ಮಾಣದ ಉಳಿಕೆ ಕೆಲಸ,Malleswaram Assembly Constituency Subramanyanagar Ward No. 66 Sri Subrahmanya Nagar area of ​​Kempegowda BBMP's ground floor building restoration work,2.48
93,2016-17,15,ಮಲ್ಲೇಶ್ವರಂ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ಮಲ್ಲೇಶ್ವರಮ ವಾರ್ಡ್ ನಂ.45 ಸುಬೇದಾರ್ ಪಾಳ್ಯ ವ್ಯಾಪ್ತಿಯಲ್ಲಿರುವ ಸರ್ಕಾರಿ ಪ್ರಾಥಮಿಕ ಶಾಲೆಯಲ್ಲಿ ಗ್ರಂಥಾಲಯ ಕಟ್ಟಡಕ್ಕೆ ಕಾಂಪೌಂಡ್ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ,Malleswaram Assembly Constituency Malleswaram Ward No.45 Government Elementary School in Subedar Palya Compound Building Workshop for Library Building,2.49
94,2016-17,16,ಮಲ್ಲೇಶ್ವರಂ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವಾರ್ಡ್ ನಂ.66 ಸುಬ್ರಮಣ್ಯನಗರ ವ್ಯಾಪ್ತಿಯ ಬ್ಲಾಕ್ ಸ್ಪಾಟ್ ಮಾನಿಟರ್ ಮಾಡಲು ಸಿಸಿ ಟಿವಿ ಕ್ಯಾಮರ ಅಳವಡಿಸುವ ಕಾಮಗಾರಿ,Six TV cameras installed for block spot monitoring of Subrahmanya Nagar area of ​​Malleswaram Assembly constituency,10.0
95,2016-17,18,ಮಲ್ಲೇಶ್ವರಂ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವಾರ್ಡ್ ನಂ.65 ಕಾಡುಮಲ್ಲೇಶ್ವರ ವ್ಯಾಪ್ತಿಯ ಸರ್ಕಾರಿ ಮಾದರಿ ಪ್ರಾಥಮಿಕ ಶಾಲೆಯ ಆವರಣದಲ್ಲಿ ಕೊಠಡಿ ನಿರ್ಮಾಣದ ಕಾಮಗಾರಿ (ಮುಂದುವರೆದ ಕಾಮಗಾರಿ),Malleswaram Assembly Constituency Ward No.65 Construction of Rooms at the Government Model Primary School premises (Continuous Works) at Kadumalesheshwara,0.95
96,2016-17,19,ಮಲ್ಲೇಶ್ವರಂ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಮಲ್ಲೇಶ್ವರ ಎಂ.ಕೆ.ಕೆ ರಸ್ತೆಯಲ್ಲಿರುವ ಬಿ.ಬಿ.ಎಂ.ಪಿ.ಯ ಶ್ರೀ.ಚಂದ್ರಶೇಖರ್ ಆಟದ ಮೈದಾನದಲ್ಲಿ ನಿರ್ಮಿಸುತ್ತಿರುವ ಒಳಾಂಗಣ ವಾಲಿಬಾಲ್ ಆಟದ ಮೈದಾನ ನಿರ್ಮಾಣದ ಮುಂದುವರೆದ ಭಾಗಕ್ಕೆ,BBMP in Malleswaram MKK Road in Malleswaram Assembly constituency. Chandrashekhar's playground is being constructed on the continuing front of the indoor volleyball playground,50.0
97,2017-18,1,"ಬೆಂಗಳೂರು ನಗರ, ಮಲ್ಲೇಶ್ವರಂ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವಾರ್ಡ್ ನಂ. 35, ಅರಮನೆ ನಗರ ವ್ಯಾಪ್ತಿಯ 18ನೇ ಅಡ್ಡರಸ್ತೆಯಲ್ಲಿರುವ ಸರ್ಕಾರಿ ಪದವಿ ಪೂರ್ವ ಬಾಲಕರ ಕಾಲೇಜಿನ 3ನೇ ಮಹಡಿಯಲ್ಲಿ ಹೊಸದಾಗಿ ಶೌಚಾಲಯ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","Bangalore City, Malleswaram Assembly Constituency Ward No. 35, newly toilet construction work on the 3rd floor of government pre-boys' college on the 18th floor of the palace city.",3.0
98,2017-18,2,"ಮಲ್ಲೇಶ್ವರಂ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವಾರ್ಡ್ ನಂ.65, ಕಾಡುಮಲ್ಲೇಶ್ವರ 6ನೇ ಅಡ್ಡರಸ್ತೆ, 5ನೇ ಮುಖ್ಯರಸ್ತೆ ಮಲ್ಲೇಶ್ವರ ಇಲ್ಲಿರುವ ಕನ್ನಡ ಗಣಕ ಉಚಿತ ತರಬೇತಿ ಕೇಂದ್ರದಲ್ಲಿ ಮೇಲ್ಛಾವಣಿ ಹಾಗೂ ಬಾಕಿ ಉಳಿದಿರುವ ಕಾಮಗಾರಿಬದಲಿ ಕಾಮಗಾರಿ:-ಮಲ್ಲೇಶ್ವರಂ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವಾರ್ಡ್ ನಂ.65, ಕಾಡುಮಲ್ಲೇಶ್ವರ 6ನೇ ಅಡ್ಡರಸ್ತೆ, 5ನೇಮುಖ್ಯರಸ್ತೆ ಮಲ್ಲೇಶ್ವರ ಇಲ್ಲಿರುವ ಕನ್ನಡ ಗಣಕ ಉಚಿತ ತರಬೇತಿ ಕೇಂದ್ರದಲ್ಲಿ ನಿರ್ವಹಿಸುತ್ತಿರುವ ಸಾರ್ವಜನಿಕರಿಗೆ ಗಣಕ ಯಂತ್ರಗಳನ್ನು ಖರೀದಿಸಲು","Malleswaram assembly constituency Ward No.65, Kadumalleshwar 6th crossroads, 5th main road Malleshwara roof and pending work at Kannada Computer Free Training CenterReplacement Work: -Malleswaram assembly constituency Ward No.65, Kadumaleshwara 6th crossroads, 5th Chief Minister of Malleswaram The computers operating at the Kannada Computer Free Training Center here are for """,2.0
99,2017-18,3,"ಮಲ್ಲೇಶ್ವರಂ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವಾರ್ಡ್ ನಂ.65, ಕಾಡುಮಲ್ಲೇಶ್ವರ 8ನೇ ಅಡ್ಡರಸ್ತೆಯಲ್ಲಿರುವ ಶತಮಾನದಷ್ಟು ಹಳೆಯದಾದ ದಿ ಥಿಯಸಾಫಿಕಲ್ ಸೊಸೈಟಿ 8ನೇ ಅಡ್ಡರಸ್ತೆ ಮಲ್ಲೇಶ್ವರ ನೂತನ ಕಟ್ಟಡ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","Malleswaram assembly constituency Ward No.65, Century-old The Theosophical Society 8th Crossroads on Kadumalleswara 8th Crossroads Malleswaram New Building Construction Work",10.0
100,2017-18,4,ಮಲ್ಲೇಶ್ವರಂ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವಾರ್ಡ್ ನಂ.64 ರಾಜಮಹಲ್ ನಗರ ವ್ಯಾಪ್ತಿಯ ಸರ್ಕಾರಿ ಶಾಲೆಯ ಆವರಣಕ್ಕೆ ಕಾಂಪೌಂಡ್ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ,Malleswaram assembly constituency ward No. 64 Compound construction work for Rajmahal city government school campus,8.26
101,2017-18,5,ಮಲ್ಲೇಶ್ವರಂ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವಾರ್ಡ್ ನಂ35 ಅರಮನೆನಗರ ವ್ಯಾಪ್ತಿಯ ಎಂ.ಎಸ್.ಆರ್ ನಗರ ನಿವಾಸಿಗಳ ಕ್ಷೇಮಾಭಿವೃದ್ದಿ ಸಂಘ. ಎಂ.ಎಸ್.ಆರ್.ನಗರ 5ನೇ ಅಡ್ಡರಸ್ತೆ ಬೆಂಗಳೂರು-54 ಕಟ್ಟಡದ 2ನೇ ಮಹಡಿಯಲ್ಲಿ ಯೋಗ ಕೇಂದ್ರದ ಕಟ್ಟಡ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ,MESR Nagar Welfare Association of Malleshwaram Assembly Ward Ward 35 palace area. MSR Nagar 5th Crossroads Bangalore-54 Building Construction on Yoga 2nd Floor on 2nd Floor,2.5
102,2017-18,6,"ಮಲ್ಲೇಶ್ವರಂ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವಾರ್ಡ್ ನಂ-65 ಕಾಡುಮಲ್ಲೇಶ್ವರ ವ್ಯಾಪ್ತಿಯ ಸರ್ಕಾರಿ ಬಾಲಕಿಯರ ಪ್ರೌಢಶಾಲೆ ಮತ್ತು ಪದವಿ ಪೂರ್ವ ಕಾಲೇಜಿನ ಆವರಣದಲ್ಲಿ ಕಂಪ್ಯೂಟರ್ ತರಬೇತಿ ಲ್ಯಾಬ್ ಮತ್ತು ಗ್ರಂಥಾಲಯ ಕಟ್ಟಡದ ನೆಲಹಾಸು ನಿರ್ಮಾಣ ಕಾಮಗಾರಿಬದಲಿ ಕಾಮಗಾರಿ:-ಮಲ್ಲೇಶ್ವರಂ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವಾರ್ಡ್ ನಂ.65, ಕಾಡುಮಲ್ಲೇಶ್ವರ ವ್ಯಾಪ್ತಿಯ ಸರ್ಕಾರಿ ಬಾಲಕಿಯರ ಪ್ರೌಢಶಾಲೆ ಮತ್ತು ಪದವಿ ಪೂರ್ವ ಕಾಲೇಜಿನ ಆವರಣದಲ್ಲಿ ಹೊಸದಾಗಿ ನಿರ್ಮಿಸುತ್ತಿರುವ ಕಟ್ಟಡದಲ್ಲಿ ಕಂಪ್ಯೂಟರ್ ತರಬೇತಿ ಕೇಂದ್ರ ಮತ್ತು ಗ್ರಂಥಾಲಯ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","Computer training lab and library building floor work at Government Girls' High School and Bachelor's College premises at Malleswaram Assembly constituency WardN-65 KadumalesheshwaraReplacement Work: -Computer training center and library construction work at Malleswaram Assembly constituency Ward No.65, Newly constructed building at Government Girls' High School and Bachelor's College premises in Kadumaleswar",11.0
103,2017-18,7,ಮಲ್ಲೇಶ್ವರಂ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವಾರ್ಡ್ ನಂ.45 ಮಲ್ಲೇಶ್ವರ ವ್ಯಾಪ್ತಿಯ ಯಶವಂತಪುರದಲ್ಲಿರುವ ಶ್ರೀ ಧರ್ಮರಾಯಸ್ವಾಮಿ ದೇವಸ್ಥಾನ (ರಿ) ದ್ಯಾನ ಕಟ್ಟಡದ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ,"Construction of the Sri Dharmarayaswamy Temple (R) Dyana Building in Yeshwanthpur, Malleswaram Assembly Constituency Ward No.45 Malleswaram",12.0
104,2017-18,8,ಮಲ್ಲೇಶ್ವರಂ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವಾರ್ಡ್ ನಂ.35 ಅರಮನೆನಗರ ವ್ಯಾಪ್ತಿಯ ಜನತಾ ಬಜಾರ್ ಕಟ್ಟಡದ ಆವರಣದಲ್ಲಿ ಊಟದ ಕೊಠಡಿ ಮತ್ತು ಅಡಿಗೆ ಕೋಣೆ ನಿರ್ಮಾಣ ಮಾಡಲು,Malleswaram assembly constituency Ward No.35 Building a dining room and kitchen room at the premises of the Janata Bazaar building in the palace area.,0.0
105,2017-18,9,ಮಲ್ಲೇಶ್ವರಂ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವಾರ್ಡ್ ನಂ.35 ಅರಮನೆನಗರ ಸರ್ಕಾರಿ ಬಾಲಕರ ಕಾಲೇಜ್ ಆವರಣದಲ್ಲಿ ಹೆಚ್ಚುವರಿ ಶಾಲಾ ಕಟ್ಟಡದ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ,Malleswaram assembly constituency Ward No.35 Additional school building construction at Government College Boys' premises at Palace Nagar,17.5
106,2017-18,10,ಬೆಂಗಳೂರು ನಗರ ಮಲ್ಲೇಶ್ವರಮ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವಾರ್ಡ್ ನಂ.65 ಕಾಡುಮಲ್ಲೇಶ್ವರಮ ಎಂ.ಕೆ.ಕೆ.ರಸ್ತೆ ಶ್ರೀ.ಚಂದ್ರಶೇಖರ್ ಆಜಾದ್ ಆಟದ ಮೈದಾನ ಇಲ್ಲಿ ವಾಲಿಬಾಲ್ ಒಳಾಂಗಣ ಕ್ರೀಡಾಂಗಣದ ಕೊನೆಯ ಹಂತದ ಕಾಮಗಾರಿ,Bangalore Urban Malleswaram Assembly Constituency Ward No.65 Kadumaleeswara MKK Road Sri Chandrashekhar Azad Playground The final stage of the volleyball indoor stadium,5.0
107,2017-18,11,"ಮಲ್ಲೇಶ್ವರಂ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವಾರ್ಡ್ ನಂ.35, ಅರಮನೆನಗರ ವ್ಯಾಪ್ತಿಯ 18ನೇ ಅಡ್ಡರಸ್ತೆಯಲ್ಲಿರುವ ಸರ್ಕಾರಿ ಪದವಿ ಪೂರ್ವ ಬಾಲಕರ ಕಾಲೇಜಿನ 3ನೇ ಮಹಡಿಯಲ್ಲಿ ಹೊಸದಾಗಿ ಶೌಚಾಲಯ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","Malleswaram assembly constituency Ward No.35, New toilet construction work on the 3rd floor of government pre-boys' college, 18th in the palace city",4.0
108,2017-18,12,"ಮಲ್ಲೇಶ್ವರಂ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವಾರ್ಡ್ ನಂ.35 ಅರಮನೆ ನಗರ ವ್ಯಾಪ್ತಿಯ ಜನತಾ ಬಜಾರ್ ಕಟ್ಟಡದ ಆವರಣದಲ್ಲಿ ಊಟದ ಕೊಠಡಿ ಮತ್ತು ಅಡಿಗೆ ಕೋಣೆ ನಿರ್ಮಾಣ ಮಾಡಲುಬದಲಿ ಕಾಮಗಾರಿ:-ಬೆಂಗಳೂರು ನಗರ ಮಲ್ಲೇಶ್ವರಂ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವಾರ್ಡ್ ನಂ.35, ಅರಮನೆ ನಗರ ವ್ಯಾಪ್ತಿಯ ಬಿಬಿಎಂಪಿ ಜಾಗದಲ್ಲಿ ವಿವಿಧ ಉದ್ದೇಶಕ್ಕೆ ಕಟ್ಟಡ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","Malleswaram assembly constituency Ward No. 35 Palace to construct dining room and kitchen room at the premises of the Janata Bazaar buildingReplacement Work: -Bangalore City Malleswaram Assembly Constituency Ward No.35, Building BBMP For Building Various Purpose in Building Location ",16.0
