Sl No.,Financial Year,Sl No,Work Name Original (Kannada/English),Work Name Rough Translation (English),Value (In Rs. Lakhs)
110,2014 -15,44.0,ಕೋಣಸಂದ್ರದ ಸ.ಉ.ಹಿ.ಪ್ರಾ.ಪಾಠಶಾಲೆಗೆ 10 ಡೆಸ್ಕ್‍ಗಳನ್ನು ಅಳವಡಿಸುವುದು ಹಾಗೂ ಅಭಿವೃದ್ದಿ.,Installing and Developing 10 Desktops for the APHP School of Konusandra.,0.6
111,2014 -15,45.0,ಬಾಬಾಸಾಹೇಬರಪಾಳ್ಯದ ಸ.ಹಿ.ಪ್ರಾ.ಪಾಠಶಾಲೆಗೆ 10 ಡೆಸ್ಕ್‍ಗಳನ್ನು ಅಳವಡಿಸುವುದು ಹಾಗೂ ಅಭಿವೃದ್ದಿ.,Installing and Developing 10 Desktops for the APH School of Babasahebarapalaya.,0.6
112,2014 -15,46.0,ಕೆಂಗೇರಿ ಸ.ಮಾ.ಪ್ರಾ.ಶಾಲೆಗೆ 10 ಡೆಸ್ಕ್‍ಗಳನ್ನು ಅಳವಡಿಸುವುದು ಹಾಗೂ ಅಭಿವೃದ್ದಿ.,Installing and Developing 10 Desktops for Kengeri AP School,0.6
113,2014 -15,47.0,ಕೆಂಗೇರಿ ಉಪನಗರದ ಸ.ಪ್ರೌಢ ಶಾಲೆಗೆ 30 ಡೆಸ್ಕ್‍ಗಳನ್ನು ಅಳವಡಿಸುವುದು ಹಾಗೂ ಅಭಿವೃದ್ದಿ.,Implementation and development of 30 desks for high school suburban suburbs.,1.65
114,2014 -15,48.0,ಕೆಂಗೇರಿ ಸ.ಉ.ಪ್ರೌಢ ಶಾಲೆಗೆ 20 ಡೆಸ್ಕ್‍ಗಳನ್ನು ಅಳವಡಿಸುವುದು ಹಾಗೂ ಅಭಿವೃದ್ದಿ.,KENGARI INCLUDED AND DEVELOPED TO 20 DESKS TO HIGH SCHOOL.,1.1
115,2014 -15,49.0,ಕಗ್ಗಲೀಪುರ ಗ್ರಾಮದ ಸ.ಮಾ.ಪ್ರಾ.ಶಾಲೆಗೆ 10 ಡೆಸ್ಕ್‍ಗಳನ್ನು ಅಳವಡಿಸುವುದು ಹಾಗೂ ಅಭಿವೃದ್ದಿ.,Implementation and development of 10 desks to the AP School of Kagilipura village.,0.6
116,2014 -15,50.0,ಕಗÀ್ಗಲೀಪುರ ಸ.ಪ್ರೌಶ ಶಾಲೆಗೆ 60 ಡೆಸ್ಕ್‍ಗಳನ್ನು ಅಳವಡಿಸುವುದು ಹಾಗೂ ಅಭಿವೃದ್ದಿ.,Establishment and development of 60 desks for KGGA School.,3.25
117,2014 -15,51.0,ಕೆ.ಗೊಲ್ಲಹಳ್ಳಿ ಗ್ರಾಮದ ಸ.ಹಿ.ಪ್ರಾ.ಶಾಲೆಗೆ 15 ಡೆಸ್ಕ್‍ಗಳನ್ನು ಅಳವಡಿಸುವುದು ಹಾಗೂ ಅಭಿವೃದ್ದಿ.,Adopting and Developing 15 Desks for HIV School of K.Gollahalli Village,0.85
118,2014 -15,52.0,ತಗಚಗುಪ್ಪೆ ಗ್ರಾಮದ ಸ.ಹಿ.ಪ್ರಾ.ಶಾಲೆಗೆ 10 ಡೆಸ್ಕ್‍ಗಳನ್ನು ಅಳವಡಿಸುವುದು ಹಾಗೂ ಅಭಿವೃದ್ದಿ.,Adopting and Developing 10 Desktops for AHS School of Tagachchuppe Village,0.6
119,2014 -15,53.0,ದೇವಗೆರೆ ಕಾಲೋನಿಯ ಸ.ಕಿ.ಪ್ರಾ.ಶಾಲೆಗೆ 13 ಡೆಸ್ಕ್‍ಗಳನ್ನು ಅಳವಡಿಸುವುದು ಹಾಗೂ ಅಭಿವೃದ್ದಿ.,"Installing and Developing 13 Desktops for SCK School, Devgere Colony.",0.75
120,2014 -15,54.0,ಗÉೂೀಣಿಪುರ ಗ್ರಾಮದ ಸ.ಹಿ.ಪ್ರಾ.ಶಾಲೆಗೆ 25 ಡೆಸ್ಕ್‍ಗಳನ್ನು ಅಳವಡಿಸುವುದು ಹಾಗೂ ಅಭಿವೃದ್ದಿ.,Establishment and development of 25 desks to the SHP School of Guevinepur village.,1.4
121,2014 -15,55.0,ಕೆ.ಗೊಲ್ಲಹಳ್ಳಿ ಗ್ರಾಮದ ಸ.ಪ್ರೌಢಶಾಲೆಗೆ 17 ಡೆಸ್ಕ್‍ಗಳನ್ನು ಅಳವಡಿಸುವುದು ಹಾಗೂ ಅಭಿವೃದ್ದಿ.,Adapting and Developing 17 Desks for High School in K.Gollahalli Village.,0.95
122,2014 -15,56.0,ಮಾದಾಪಟ್ಟಣ್ಳ ಗ್ರಾಮದ ಸ.ಹಿ.ಪ್ರಾ.ಶಾಲೆಗೆ 20 ಡೆಸ್ಕ್‍ಗಳನ್ನು ಅಳವಡಿಸುವುದು ಹಾಗೂ ಅಭಿವೃದ್ದಿ.,Adopting and Developing 20 Desktops for Madraspatla School,1.1
123,2014 -15,57.0,ಬ್ಯಾಲಾಳು ಗ್ರಾಮದ ಸ.ಹಿ.ಪ್ರಾ.ಶಾಲೆಗೆ 10 ಡೆಸ್ಕ್‍ಗಳನ್ನು ಅಳವಡಿಸುವುದು ಹಾಗೂ ಅಭಿವೃದ್ದಿ.,Balala's village has a 10-DS set up for development and development.,0.6
124,2014 -15,58.0,ಹುಲುವೇನಹಳ್ಳಿ ಗ್ರಾಮದ ಸ.ಕಿ.ಪ್ರಾ.ಶಾಲೆಗೆ 10 ಡೆಸ್ಕ್‍ಗಳನ್ನು ಅಳವಡಿಸುವುದು ಹಾಗೂ ಅಭಿವೃದ್ದಿ.,Huluvanahalli,0.6
125,2014 -15,59.0,ಓ.ಬಿ.ಚೂಡಹಳ್ಳಿ ಗ್ರಾಮದ ಸ.ಹಿ.ಪ್ರಾ.ಶಾಲೆಗೆ 20 ಡೆಸ್ಕ್‍ಗಳನ್ನು ಅಳವಡಿಸುವುದು ಹಾಗೂ ಅಭಿವೃದ್ದಿ.,Adopting and Developing 20 Desks for HI School in OB Choodahalli Village,1.4
126,2014 -15,60.0,ತರೆಳು ಗ್ರಾಮದ ಸ.ಹಿ.ಪ್ರಾ.ಶಾಲೆಗೆ 10 ಡೆಸ್ಕ್‍ಗಳನ್ನು ಅಳವಡಿಸುವುದು ಹಾಗೂ ಅಭಿವೃದ್ದಿ.,Adopting and Developing 10 Desktops for TPRP School.,0.6
127,2014 -15,61.0,ಕುಂಬಳಗೂಡು ಗ್ರಾ.ಪಂ. ಅಂಚೇಪಾಳ್ಯ ಗ್ರಾಮದ ಸ.ಹಿ.ಪ್ರಾ.ಪಾಠಶಾಲೆಗೆ 12 ಡೆಸ್ಕ್‍ಗಳನ್ನು ಅಳವಡಿಸುವುದು ಹಾಗೂ ಅಭಿವೃದ್ಧಿ.,Kumbalguda gram panchayat Adopting and Developing 12 Desktops to APHP School of Anchapalya Village,0.7
128,2014 -15,62.0,ಕುಂಬಳಗೂಡು ಗ್ರಾ.ಪಂ. ಕಂಬೀಪುರ ಗ್ರಾಮದ ಸ.ಕಿ.ಪ್ರಾ.ಪಾಠಶಾಲೆಗೆ 12 ಡೆಸ್ಕ್‍ಗಳನ್ನು ಅಳವಡಿಸುವುದು ಹಾಗೂ ಅಭಿವೃದ್ಧಿ.,Kumbalguda gram panchayat Establishment and development of 12 desktops for KKP School of Kambipuram.,0.7
129,2014 -15,63.0,ಕುಂಬಳಗೂಡು ಗ್ರಾ.ಪಂಚಾಯಿತಿಯ ಸ.ಹಿ.ಪ್ರಾ. ಪಾಠಶಾಲೆಗೆ 10 ಡೆಸ್ಕ್‍ಗಳನ್ನು ಅಳವಡಿಸುವುದು ಹಾಗೂ ಅಭಿವೃದ್ಧಿ.,SHPP of Kumbalguda Gram Panchayat Adopting and Developing 10 Desktops for the School.,0.6
130,2014 -15,64.0,ಕುಂಬಳಗೂಡು ಗ್ರಾ.ಪಂ. ಕುಂಬಳಗೂಡುÀ ಗ್ರಾಮದ ಸ.ಪ್ರೌಢÀಶಾಲೆಗೆ 50 ಡೆಸ್ಕ್‍ಗಳನ್ನು ಅಳವಡಿಸುವುದು ಹಾಗೂ ಅಭಿವೃದ್ಧಿ.,Kumbalguda gram panchayat Implementation and development of 50 desks for high school in Kumbalguda village.,2.7
131,2014 -15,65.0,"ಬೆಂಗಳೂರು ದಕ್ಷಿಣ ತಾ, ಸೋಮನಹಳ್ಳಿ ಗ್ರಾ.ಪಂ ತೋಪೂರು ಗ್ರಾಮದಲ್ಲಿ ಪೈಪ್ ಲೈನ್ ಕಾಮಗಾರಿ.","Pipeline works in Thopur village, Somanahalli Gram Panchayat, Bangalore South.",1.0
132,2014 -15,66.0,ಕೆ.ಗೊಲ್ಲಹಳ್ಳಿ ಗ್ರಾಮದ ಹಾಲು ಉತ್ಪಾದಕರ ಸಹಕಾರ ಸಂಘದ ಮುಂದುವರೆದ ಉಳಿಕೆ ಕಾಮಗಾರಿ.,Production restoration of the milk producers co-operative society of K.Gollahalli village.,2.0
133,2014 -15,67.0,"ಬೆಂ.ದ.ತಾ, ತಾವರೆಕೆರೆ ಹೋಬಳಿ, ತಾವರೆಕೆರೆ ಗ್ರಾಮದ ತಾವರೆಕೆರೆ ವ್ಯವಸಾಯ ಸೇವಾ ಸಹಕಾರ ಸಂಘದ ಮುಂದುವರೆದ ಕಟ್ಟಡದ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.","Construction work of the building of the Thawarekere Agriculture Service Co-operative Society in Thavarakere Hobli, Thavarakere Village, BMTC.",3.0
134,2014 -15,68.0,"ಬೆಂಗಳೂರು ದಕ್ಷಿಣ ತಾ, ಅಜ್ಜನಹಳ್ಳಿ ಗ್ರಾ.ಪಂ ಕೂಡಸಿದ್ಧನಪಾಳ್ಯ ಗ್ರಾಮಕ್ಕೆ ಕುಡಿಯುವ ನೀರು ಸರಬರಾಜು ಮಾಡಲು ಪೈಪ್‍ಗಳನ್ನು ಅಳವಡಿಸುವ ಕಾಮಗಾರಿ.","Work on installing pipes to supply drinking water to Sajidanpalya village, Ajjahahalli Gram Panchayat, Bangalore South.",3.0
135,2014 -15,69.0,"ಬಿಬಿಎಂಪಿ ವಾ.ನಂ.130, ಉಲ್ಲಾಳದ ಶ್ರೀ ರಾಜರಾಜೇಶ್ವರಿ ಬಡಾವಣೆಯ ಶ್ರೀ ಪ್ರಸನ್ನ ವೀರಾಂಜನೇಯ ಸ್ವಾಮಿ ದೇವಾಲಯ ಪ್ರಾರ್ಥನಾ ಮಂದಿರ ಕೆಳ ಅಂತಸ್ತಿಗೆ ಗ್ರಾನೈಟ್ ಅಳವಡಿಸುವ ಕಾಮಗಾರಿ.","BBMP Won No.130, Granite Works for the Lower Floor of Sri Prasanna Veeranjaneya Swamy Temple Pratrana Mandir, Ullal, Sri Rajarajeshwari Layout.",2.5
136,2014 -15,70.0,"ಬಿಬಿಎಂಪಿ ವಾ.ನಂ.130, ಉಲ್ಲಾಳದ ಶ್ರೀ ರಾಜರಾಜೇಶ್ವರಿ ಬಡಾವಣೆಯ ಶ್ರೀ ಪ್ರಸನ್ನ ವೀರಾಂಜನೇಯ ಸ್ವಾಮಿ ದೇವಾಲಯ ಪ್ರಾರ್ಥನಾ ಮಂದಿರ ಎರಡನೇ ಅಂತಸ್ತಿಗೆ ಗ್ರಾನೈಟ್ ಅಳವಡಿಸುವ ಕಾಮಗಾರಿ.","BBMP Won No.130, Granite Works for Sri Prasanna Veeranjaneya Swamy Temple Prakrana Mandir 2nd Floor of Ullal Sri Rajarajeshwari Layout.",2.5
137,2014 -15,71.0,"ವಾರ್ಡ್.ನಂ.130ರ (ಉಲ್ಲಾಳ) ಜಗಜ್ಯೋತಿನಗರ ಬಡಾವಣೆ, ಕೆಂಚನಪುರ ಕ್ರಾಸ್‍ನಲ್ಲಿ ಬಸ್ ನಿಲ್ದಾಣ ಕಾಮಗಾರಿ. (1ನೇ ಹಂತ)","Ward No.130 (Ulla) Jyotirlinga Layout, Bus Station at Khenchanapur Cross. (1st step)",2.5
138,2014 -15,72.0,"ವಾರ್ಡ್.ನಂ.130ರ (ಉಲ್ಲಾಳ) ಜಗಜ್ಯೋತಿನಗರ ಬಡಾವಣೆ, ಕೆಂಚನಪುರ ಕ್ರಾಸ್‍ನಲ್ಲಿ ಬಸ್ ನಿಲ್ದಾಣ ಕಾಮಗಾರಿ. (2ನೇ ಹಂತ)","Ward No.130 (Ulla) Jyotirlinga Layout, Bus Station at Khenchanapur Cross. (Step 2)",2.5
139,2014 -15,73.0,ವಾರ್ಡ್ ನಂ.159(ಕೆಂಗೇರಿ) ರಲ್ಲಿ ಗ್ರಂಥಾಲಯ ಮುಂದುವರೆದ ಕಾಮಗಾರಿ,Library continued work at Ward No.159 (Kengeri),3.0
140,2014 -15,74.0,"ಬೆಂಗಳೂರು ದಕ್ಷಿಣ ತಾಲ್ಲೂಕು, ಕೆ.ಗೊಲ್ಲಹಳ್ಳಿ ಗ್ರಾಮ ಪಂಚಾಯಿತಿಯ ತಿಟ್ಟಹಳ್ಳಿ ಹಾಲು ಉತ್ಪಾದಕರ ಸಹಕಾರ ಸಂಘದ ಹೆಚ್ಚುವರಿ ಕಟ್ಟಡ ನಿರ್ಮಾಣ","Additional Building of Thittahalli Milk Producers Co-operative Society, Bangalore South Taluk, K.Gollahalli Gram Panchayat",5.0
141,2014 -15,75.0,"ಬೆಂಗಳೂರು ದಕ್ಷಿಣ ತಾಲ್ಲೂಕು, ಕೆ.ಗೊಲ್ಲಹಳ್ಳಿ ಗ್ರಾಮ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಗೋಣಿಪುರ ಗ್ರಾಮದಲ್ಲಿ ಪ್ರಾರ್ಥನಾ ಮಂದಿರ ಕಾಮಗಾರಿಗೆ","Bangalore South Taluk, KG Gollahalli Gram Panchayat, Govipuram Gram Panchayat Workshop",3.0
142,2015 -16,1.0,"ವಾರ್ಡ್ ನಂ.72, ಹೇರೋಹಳ್ಳಿಯಲ್ಲಿ ಶುದ್ಧ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","Ward No. 72, Construction of Pure Drinking Water Unit in Hirohalli",0.0
143,2015 -16,2.0,"ಬೆಂಗಳೂರು ನಗರ ಜಿಲ್ಲೆ, ಬೆಂಗಳೂರು ದಕ್ಷಿಣ ತಾಲ್ಲೂಕು, ಕೆಂಗೇರಿ ಹೋಬಳಿ, ಕೆ.ಗೊಲ್ಲಹಳ್ಳಿ ಗ್ರಾಮ ಪಂಚಾಯಿತಿಯ ಹಂಪಾಪುರ ಗ್ರಾಮದ ಹರಿಜನ ಕಾಲೋನಿಯ ಯಲ್ಲಮ್ಮ ದೇವಿ ಪ್ರಾರ್ಥನಾ ಮಂದಿರ ಕಟ್ಟಡ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","Bangalore Urban District, Bangalore South Taluk, Kengeri Hobli, Kollahalli Gram Panchayat, Hampapur Village, Yallamma Devi Temple Complex Building",3.0
144,2015 -16,3.0,ಅಗರ ಗ್ರಾಮ ಪಂಚಾಯಿತಿಯ ಜಿ.ಆರ್. ಶಾಲಾ ಆವರಣದಲ್ಲಿ ಕಾಂಪೌಂಡ್ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ ಹಂತ-1,Agar Gram Panchayat GR. Compound construction work on school premises stage 1,5.0
145,2015 -16,4.0,ಅಗರ ಗ್ರಾಮ ಪಂಚಾಯಿತಿಯ ಜಿ.ಆರ್. ಶಾಲಾ ಆವರಣದಲ್ಲಿ ಕಾಂಪೌಂಡ್ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ ಹಂತ-2,Agar Gram Panchayat GR. Compound construction work on school premises stage 2,5.0
146,2015 -16,5.0,ಅಗರ ಗ್ರಾಮ ಪಂಚಾಯಿತಿಯ ಜಿ.ಆರ್. ಶಾಲಾ ಆವರಣದಲ್ಲಿ ಕಾಂಪೌಂಡ್ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ,Agar Gram Panchayat GR. Compound construction work on school premises,5.0
147,2015 -16,6.0,ಚುಂಚನಕುಪ್ಪೆ ಗ್ರಾಮ ಪಂಚಾಯಿತಿಯ ಕೇತೋಹಳ್ಳಿ ಗ್ರಾಮದ ಹಾಲು ಉತ್ಪಾದಕರ ಸಹಕಾರ ಸಂಘ ಕಟ್ಟಡ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ,Milk Producers Co-operative Society Building at Kettohalli Gram Panchayat,3.0
148,2015 -16,7.0,ಕೆ.ಗೊಲ್ಲಹಳ್ಳಿ ಗ್ರಾಮ ಪಂಚಾಯಿತಿಯ ಸೀಗೆಹಳ್ಳಿ ಗ್ರಾಮದ ಅಂಗನವಾಡಿ ಕಟ್ಟಡಕ್ಕೆ ಕಾಂಪೌಡ್ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ,Compound construction work for Anganwadi building at Seagahalli village of K Gollahalli Gram Panchayat,3.0
149,2015 -16,8.0,"ಬಿಡಿಎ ಕಾಂಪ್ಲೆಕ್ಞ್, 2ನೇ ಮುಖ್ಯರಸ್ತೆ, 3ನೇ ಕ್ರಾಸ್, ಕೆಂಗೇರಿ ಉಪನಗರ, ಬೆಂಗಳೂರು ವ್ಯಾಯಾಮ ಶಾಲೆಯ ಉಪಕರಣಗಳ ಖರೀದಿಗೆ","BDA Complex, 2nd Main Road, 3rd Cross, Kengeri Suburban, Bangalore Exercise School Equipment",2.99
150,2015 -16,9.0,ಬ್ಯಾಲಾಳು ಗ್ರಾಮದಲ್ಲಿ ಬಸ್‍ಶೆಲ್ಟರ್ ಕಾಮಗಾರಿ ನಿರ್ಮಾಣ,Construction of a bushelter in Balala village,4.0
151,2015 -16,10.0,ಚÉೂೀಳನಾಯಕನಹಳ್ಳಿ ಗ್ರಾಮ ಪಂಚಾಯಿತಿ ಯ ಗಂಗಪ್ಪನಹಳ್ಳಿ ಗ್ರಾಮದ ಬಸವಣ್ಣ ದೇವಸ್ಥಾನದ ರಸ್ತೆಗೆ ಕಾಂಕ್ರೀಟ್ ರಸ್ತೆ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ,Concrete road construction work for the road to Basavanna temple in Gangappanahalli village of Chhé Eulanayakanahalli Gram Panchayat,1.5
152,2015 -16,11.0,ಕೊಡಿಗೆಹಳ್ಳಿ ಪಂಚಾಯಿತಿಯ ಕೊಡಗೆಹಳ್ಳಿ ಸರ್ಕಾರಿ ಪ್ರಥಾಮಿಕ ಪಾಠಶಾಲೆ ಕೊಠಡಿ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ ಹಂತ-1,"Kodigahalli Government Primary School, Kodigahalli, Room Construction, Stage-1",4.0
153,2015 -16,12.0,ಕೊಡಿಗೆಹಳ್ಳಿ ಪಂಚಾಯಿತಿಯ ಕೊಡಗೆಹಳ್ಳಿ ಸರ್ಕಾರಿ ಪ್ರಥಾಮಿಕ ಪಾಠಶಾಲೆ ಕೊಠಡಿ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ ಹಂತ-2,Kodigahalli Government Primary Pathashala Room Construction Stage -2,4.0
154,2015 -16,13.0,ಕೊಡಿಗೆಹಳ್ಳಿ ಪಂಚಾಯಿತಿಯ ಕೊಡಗೆಹಳ್ಳಿ ಸರ್ಕಾರಿ ಪ್ರಥಾಮಿಕ ಪಾಠಶಾಲೆ ಕೊಠಡಿ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ ಹಂತ-3,"Kodigahalli Government Primary School, Kodigahalli Panchayat Room Construction Step 3",4.0
155,2015 -16,14.0,Roof works to Sai prathana Mandir & Samudhaya Bhavana at BHEL Layout in Ward No.198 (Hemmigepura)- 1st Stage ,Roof works to Sai prathana Mandir & Samudhaya Bhavana at BHEL Layout in Ward No.198 (Hemmigepura)- 1st Stage ,2.5
156,2015 -16,15.0,Roof works to Sai prathana Mandir & Samudhaya Bhavana at BHEL Layout in Ward No.198 (Hemmigepura)- 2nd  Stage,Roof works to Sai prathana Mandir & Samudhaya Bhavana at BHEL Layout in Ward No.198 (Hemmigepura)- 2nd  Stage,2.5
157,2015 -16,16.0,Roof works to Sai prathana Mandir & Samudhaya Bhavana at BHEL Layout in Ward No.198 (Hemmigepura)- 3rd Stage,Roof works to Sai prathana Mandir & Samudhaya Bhavana at BHEL Layout in Ward No.198 (Hemmigepura)- 3rd Stage,2.5
158,2015 -16,17.0,"ಕೆಂಗೇರಿ, ವಾರ್ಡ್ ನಂ.159 ರಲ್ಲಿನ ಗ್ರಂಥಾಲಯದ ಮುಂದುವರೆದ ಅಭಿವೃದ್ಧಿ ಕಾಮಗಾರಿ (ಹಂತ-1)","Advanced Development Work of the library in Kengeri, Ward No.159 (Phase I)",2.5
159,2015 -16,18.0,"ಕೆಂಗೇರಿ, ವಾರ್ಡ್ ನಂ.159 ರಲ್ಲಿನ ಗ್ರಂಥಾಲಯದ ಮುಂದುವರೆದ ಅಭಿವೃದ್ಧಿ ಕಾಮಗಾರಿ (ಹಂತ-2)","Advanced Development Work on the library in Kengeri, Ward No.159 (Step 2)",2.5
160,2015 -16,19.0,"ಕೆಂಗೇರಿ, ವಾರ್ಡ್ ನಂ.159 ರಲ್ಲಿನ ಗ್ರಂಥಾಲಯದ ಮುಂದುವರೆದ ಅಭಿವೃದ್ಧಿ ಕಾಮಗಾರಿ (ಹಂತ-3)","Advanced Development Work of the library in Kengeri, Ward No.159 (Phase-3)",2.5
161,2015 -16,20.0,"ಕೆಂಗೇರಿ, ವಾರ್ಡ್ ನಂ.159 ರಲ್ಲಿನ ಗ್ರಂಥಾಲಯದ ಮುಂದುವರೆದ ಅಭಿವೃದ್ಧಿ ಕಾಮಗಾರಿ (ಹಂತ-4)","Advanced Development Work of the library in Kengeri, Ward No.159 (Phase-4)",1.45
162,2015 -16,21.0,ಪಟ್ಟಣಗೆರೆ ಗ್ರಾಮದ ಮಾರಮ್ಮ ದೇವಸ್ಥಾನದ ಬಳಿಯಲ್ಲಿ ಬಸ್ ಸ್ಟಾಂಡ್ ಶೆಲ್ಟರ್‍ನ ಮೇಲ್ಛಾವಣಿ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ,Rooftop construction of bus stand shelter near Maramma temple in Towngere village,2.49
163,2015 -16,22.0,"ಪಟ್ಟಣಗೆರೆ ಗ್ರಾಮದ ಮಾರಮ್ಮ ದೇವಸ್ಥಾನದ ಬಳಿಯಲ್ಲಿ ಬಸ್ ಸ್ಟಾಂಡ್ ಶೆಲ್ಟರ್‍ನ ತಳಹದಿ/ಬುನಾದಿ, ಟೈಲ್ಸ್ ಆಳವಡಿಸುವುದು ಹಾಗೂ ಇತರೆ ಮುಂದುವರೆದ ಕಾಮಗಾರಿ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","Basement Standing at the Maramma Temple at Towngere Village, the foundation of the base of the shelter, the tiles rebuilding and other construction work",2.49
164,2015 -16,23.0,ವಾರ್ಡ್ ನಂ.72 ಹೇರೋಹಳ್ಳಿಯ ಮಾರುತಿನಗರದಲ್ಲಿ ಶುದ್ಧ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ಮೆಷನರಿ ಯುನಿಟ್ ಹಂತ-1 ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.,"Ward No.72 is a clean drinking water unit in Maruti Nagar, Hosurahalli, a Missionary Unit Phase-1 construction work.",8.1
165,2015 -16,24.0,ªವಾರ್ಡ್ ನಂ.72 ಹೇರೋಹಳ್ಳಿಯ ಮಾರುತಿನಗರದಲ್ಲಿ ಶುದ್ಧ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ  (Building Construction) ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.,ª Ward No.72 Construction work at Maruti Nagar (Building Construction) in Hirehalli.,2.9
166,2015 -16,25.0,ವಾರ್ಡ್ ನಂ.72 ಹೇರೋಹಳ್ಳಿಯಲ್ಲಿ ಶುದ್ಧ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ಮೆಷನರಿ ಯುನಿಟ್ ಹಂತ-1 ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ,Ward No.72 Pure Drinking Water Unit in Hirehahalli Mission Unit Phase-1 Construction Work,8.1
167,2015 -16,26.0,ವಾರ್ಡ್ ನಂ.72 ಹೇರೋಹಳ್ಳಿಯಲ್ಲಿ ಶುದ್ಧ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ (Building Construction) ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.,Ward No.72 Construction work at Hirehahalli is a building construction.,2.4
168,2015 -16,27.0,"ಬೆಂಗಳೂರು ದಕ್ಷಿಣ ತಾಲ್ಲೂಕು, ತಾವರೆಕೆರೆ ಹೋಬಳಿ, ತಾವರೆಕೆರೆ ಅಂಗನವಾಡಿ ಮತ್ತು ಗ್ರಂಥಾಲಯ ಉಳಿಕೆ ಕಾಮಗಾರಿ.","Bangalore South Taluk, Thavakere Hobli, Thavakere Anganwadi and Library Restoration work.",1.5
169,2015 -16,28.0,"ಬೆಂಗಳೂರು ನಗರ ಜಿಲ್ಲೆ, ವಾರ್ಡ್ ನಂ.130ರ (ಉಲ್ಲಾಳ) ಉಲ್ಲಾಳದ ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಮೊದಲನೇ ಮಹಡಿಯ ಶಾಲಾ ಕೊಠಡಿ ಕಟ್ಟಡ ಕಾಮಗಾರಿ ಹಂತ-1","Government Higher Primary School, Bangalore Urban District, Ward No.130 (Ullala) 1st Floor School Room Building Step 1",2.5
170,2015 -16,29.0,ಕೆ.ಗೊಲ್ಲಹಳ್ಳಿ ಗ್ರಾಮ ಪಂಚಾಯಿತಿಯ ಕೆ.ಗೊಲ್ಲಹಳ್ಳಿ ಗ್ರಾಮದ ರೈತ ಸೇವಾ ಸಹಕಾರ ಸಂಘ ಕಟ್ಟಡದ ಮುಂದುವರೆದ ಕಾಮಗಾರಿ.,Continuing work of the farmer Seva Co-operative Society building in K Gollahalli village of K.Gollahalli Gram Panchayat.,2.5
171,2015 -16,30.0,ಚೋಳನಾಯಕನಹಳ್ಳಿ ಗ್ರಾಮ ಪಂಚಾಯಿತಿಯ ದೇವಮಾಚೋಹಳ್ಳಿ  ಗ್ರಾಮದಲ್ಲಿ ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಢ ಶಾಲಾ ಕಟ್ಟಡ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ,Government Senior Primary Primary School Building Construction at Devamachohalli village of Cholanayakanahalli Gram Panchayat,5.0
172,2015 -16,31.0,ಚೋಳನಾಯಕನಹಳ್ಳಿ ಗ್ರಾಮ ಪಂಚಾಯಿತಿಯ ಚೋಳನಾಯಕನಹಳ್ಳಿ ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಹತ್ತಿರ ರಂಗಮಂದಿರ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ,Cholanayakanahalli Gram Panchayat Cholanayakanahalli Government Higher Primary School Near Theater Construction Work,5.0
173,2015 -16,32.0,ಸೋಮನಹಳ್ಳಿ ಗ್ರಾಮ ಪಂಚಾಯಿತಿಯ ಕೆ.ಇ.ಬಿ ಕಾಲೋನಿಯಲ್ಲಿ ಪ್ರಾರ್ಥನ ಮಂದಿರ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.,"Prayer Mandir construction work at KEMB Colony, Somanahalli Gram Panchayat.",4.0
