Sl No.,Financial Year,Sl No,Work Name Original (Kannada/English),Work Name Rough Translation (English),Value (In Rs. Lakhs)
109,2016-17,6.0,ಮಹದೇವಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಬರುವ ಕೊಡತಿ ಗ್ರಾಮ ಪಂಚಾಯಿತಿಯ ಮುಳ್ಳೂರು ಗ್ರಾಮದ ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆಯ ಆರ್ಚ್ ಹಾಗೂ ಉಳಿಕೆ ಕಾಂಪೌಂಡ್ ಗೋಡೆಯ ಕಾಮಗಾರಿ.,"Arch and residual compound wall work of Government Higher Primary School, Mullur village, Kodathi Gram Panchayat, Mahadevapura Assembly constituency.",5.00
110,2016-17,7.0,"Construction of Stage & Levelling work to Govt higher primary school Mullur(v), Kodathi GP, Vartur Hobli in Bangalore East Taluk.","Construction of Stage & Levelling work to Govt higher primary school Mullur(v), Kodathi GP, Vartur Hobli in Bangalore East Taluk.",5.00
111,2016-17,8.0,"ಬೆಂಗಳೂರು ಪೂರ್ವ ತಾಲ್ಲೂಕು, ಬಿದರಹಳ್ಳಿ ಗ್ರಾಮ ಪಂಚಾಯತಿ ಹಿರಂಡಹಳ್ಳಿ ಗ್ರಾಮದಲ್ಲಿ ಬಸ್ ತಂಗುದಾಣ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.","Construction of bus shelter at Hirandahalli village in Bidarahalli Gram Panchayat, Bangalore East Taluk.",2.00
112,2016-17,9.0,"ಬೆಂಗಳೂರು ಪೂರ್ವ ತಾಲ್ಲೂಕು, ಬಿದರಹಳ್ಳಿ ಗ್ರಾಮ ಪಂಚಾಯತಿ ಬಿದರಹಳ್ಳಿ ಗ್ರಾಮದಲ್ಲಿ ಬಸ್ ತಂಗುದಾಣ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.","Construction of bus shelter at Bidarahalli village in Bidarahalli Gram Panchayat, Bangalore East Taluk.",2.00
113,2016-17,10.0,"ಬೆಂಗಳೂರು ಪೂರ್ವ ತಾಲ್ಲೂಕು, ದೊಡ್ಡಬನಹಳ್ಳಿ ಗ್ರಾಮ ಪಂಚಾಯತಿ ಕಾಟಂನಲ್ಲೂರು ಗ್ರಾಮದಲ್ಲಿ ಬಸ್ ತಂಗುದಾಣ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.","Construction of bus shelter in Kattanallur village, Bangalore East Taluk, Vilabanahalli Gram Panchayat.",2.00
114,2016-17,11.0,"ಬೆಂಗಳೂರು ಪೂರ್ವ ತಾಲ್ಲೂಕು, ದೊಡ್ಡಬನಹಳ್ಳಿ ಗ್ರಾಮ ಪಂಚಾಯತಿ ಬೂದಿಗೆರೆ ಕ್ರಾಸ್ ಗ್ರಾಮದಲ್ಲಿ ಬಸ್ ತಂಗುದಾಣ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.","Construction of bus shelter in Bangalore East Taluk, Vilabanahalli Gram Panchayat, Boothgere Cross Village.",2.00
115,2016-17,12.0,"ಬೆಂಗಳೂರು ಪೂರ್ವ ತಾಲ್ಲೂಕು, ದೊಡ್ಡಬನಹಳ್ಳಿ ಗ್ರಾಮ ಪಂಚಾಯತಿ  ಬಿದರೆಅಗ್ರಹಾರ ಗ್ರಾಮದಲ್ಲಿ ಬಸ್ ತಂಗುದಾಣ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.","Bangalore East Taluk, Bilbahanahalli Gram Panchayat, Agrahara Grama Panchayat construction work.",2.00
116,2016-17,13.0,"ಬೆಂಗಳೂರು ಪೂರ್ವ ತಾಲ್ಲೂಕು, ದೊಡ್ಡಬನಹಳ್ಳಿ ಗ್ರಾಮ ಪಂಚಾಯತಿ ಗೊರವಿಗೆರೆ ಗೇಟ್‍ನಲ್ಲಿ ಗ್ರಾಮದಲ್ಲಿ ಬಸ್ ತಂಗುದಾಣ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.","Construction of a bus shelter in the village of Goravigere Gate, Bangalore East Taluk, Vilabanahalli Gram Panchayat.",2.00
117,2016-17,14.0,"ಬೆಂಗಳೂರು ಪೂರ್ವ ತಾಲ್ಲೂಕು, ದೊಡ್ಡಬನಹಳ್ಳಿ ಗ್ರಾಮ ಪಂಚಾಯತಿ ಚಿಕ್ಕಬನಹಳ್ಳಿ ಗ್ರಾಮದಲ್ಲಿ ಬಸ್ ತಂಗುದಾಣ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.","Construction of bus shelter in Chikkabanahalli village of Bangalore East Taluk, Vilabanahalli Gram Panchayat.",2.00
118,2016-17,15.0,"ಬೆಂಗಳೂರು ಪೂರ್ವ ತಾಲ್ಲೂಕು, ಬಿದರಹಳ್ಳಿ ಗ್ರಾಮ ಪಂಚಾಯತಿ ಹಿರಂಡಹಳ್ಳಿ ಗ್ರಾಮದ ಈಸ್ಟ್ ಪಾಯಿಂಟ್ ಇಂಜಿನಿಯರಿಂಗ್ ಕಾಲೇಜ್ ಹತ್ತಿರ  ಬಸ್ ತಂಗುದಾಣ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.","Construction of bus shelter near East Point Engineering College, Hirandahalli village, Bidarahalli Gram Panchayat, Bangalore East Taluk.",2.00
119,2016-17,16.0,"ಬೆಂಗಳೂರು ಪೂರ್ವ ತಾಲ್ಲೂಕು, ಬಿದರಹಳ್ಳಿ ಗ್ರಾಮ ಪಂಚಾಯತಿ ಹಿರಂಡಹಳ್ಳಿ ಗ್ರಾಮದ ಈಸ್ಟ್ ಪಾಯಿಂಟ್ ಮೆಡಿಕಲ್ ಕಾಲೇಜ್ ಹತ್ತಿರ 2 ಬಸ್ ತುಂಗುದಾಣ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.","Construction of 2 bus stand near East Point Medical College, Hirandahalli village, Bidarahalli Gram Panchayat, Bangalore East Taluk.",4.00
120,2016-17,17.0,ಮಹದೇವಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ಬೆಂಗಳೂರು ಪೂರ್ವ ತಾಲ್ಲೂಕು ಕೊಡತಿ ಗ್ರಾಮ ಪಂಚಾಯತಿ ವಾಲೆಪುರ ಗ್ರಾಮದಲ್ಲಿ 2 ಬಸ್ ತಂಗುದಾಣ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.,"Construction of 2 bus shelters in Mahadevapura assembly constituency in Kodadi Gram Panchayat Vallepur village, Bangalore East Taluk.",4.00
121,2016-17,18.0,ಮಹದೇವಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ಬೆಂಗಳೂರು ಪೂರ್ವ ತಾಲ್ಲೂಕು ಕೊಡತಿ ಗ್ರಾಮ ಪಂಚಾಯತಿ ಮುಳ್ಳೂರು ಅಂಬೇಡ್ಕರ್ ನಗರ ಗ್ರಾಮದಲ್ಲಿ ಬಸ್ ತಂಗುದಾಣ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.,"The construction of the bus shelter at Mullur Ambedkar Nagar village, Bangalore East Taluk Kodathi Gram Panchayat Mahadevapura Assembly constituency.",2.00
122,2016-17,19.0,ಮಹದೇವಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ಬೆಂಗಳೂರು ಪೂರ್ವ ತಾಲ್ಲೂಕು ಕೊಡತಿ ಗ್ರಾಮ ಪಂಚಾಯತಿ ಮುಳ್ಳೂರು ಗ್ರಾಮದಲ್ಲಿ 2 ಬಸ್ ತಂಗುದಾಣ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.,"Construction of 2 bus shelters in Mullur village, Kodadi Gram Panchayat, Bangalore east taluk of Mahadevapura assembly constituency.",4.00
123,2016-17,20.0,ಮಹದೇವಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ಬೆಂಗಳೂರು ಪೂರ್ವ ತಾಲ್ಲೂಕು ಹಾಲನಾಯಕನಹಳ್ಳಿ ಗ್ರಾಮ ಪಂಚಾಯತಿ ಚಿಕ್ಕನಾಯಕನಹಳ್ಳಿ ದಿಣ್ಣೆ ಗ್ರಾಮದಲ್ಲಿ ಬಸ್ ತುಂಗುದಾಣ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.,Mahadevapura assembly constituency Bangalore East Taluk Halnakayakanahalli Gram Panchayat Chikkanayakanahalli Dunne village is the construction of bus junction.,2.00
124,2016-17,21.0,ಮಹದೇವಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ಬೆಂಗಳೂರು ಪೂರ್ವ ತಾಲ್ಲೂಕು ಹಾಲನಾಯಕನಹಳ್ಳಿ ಗ್ರಾಮ ಪಂಚಾಯತಿ ಹಾಡುಸಿದ್ದಾಪುರ ಗ್ರಾಮದಲ್ಲಿ ಬಸ್ ತುಂಗುದಾಣ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.,Mahadevapura assembly constituency Bangalore East Taluk Halnakayakanahalli Gram Panchayat is the construction of a bus stand at Pattadapura village.,2.00
125,2016-17,22.0,ಮಹದೇವಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ಬೆಂಗಳೂರು ಪೂರ್ವ ತಾಲ್ಲೂಕು ಹಾಲನಾಯಕನಹಳ್ಳಿ ಗ್ರಾಮ ಪಂಚಾಯತಿ ಕೋದಂಡರಾಮನಗರ ಗ್ರಾಮದಲ್ಲಿ ಬಸ್ ತಂಗುದಾಣ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.,"The construction of bus shelter in Kodandaramanagar village in Halanakanahalli Gram Panchayat, Bangalore east taluk of Mahadevapura assembly constituency.",2.00
126,2016-17,23.0,ಮಹದೇವಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ಬೆಂಗಳೂರು ಪೂರ್ವ ತಾಲ್ಲೂಕು ಹಾಲನಾಯಕನಹಳ್ಳಿ ಗ್ರಾಮ ಪಂಚಾಯತಿ ಹಾಲನಾಯಕನಹಳ್ಳಿ ಗ್ರಾಮದಲ್ಲಿ ಬಸ್ ತಂಗುದಾಣ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.,Mahadevapura assembly constituency Bangalore East Taluk Halnakayakanahalli Gram Panchayat HALANIANANHALLI Village is the construction of bus shelter.,2.00
127,2016-17,24.0,ಮಹದೇವಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ಬೆಂಗಳೂರು ಪೂರ್ವ ತಾಲ್ಲೂಕು ಕಣ್ನೂರು ಗ್ರಾಮ ಪಂಚಾಯತಿ ವ್ಯಾಪ್ತಿಯ ಬಂಡೆಬೊಮ್ಮಸಂದ್ರ ಗ್ರಾಮದಲ್ಲಿ ಬಸ್ ತಂಗುದಾಣ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.,Construction of bus shelter in Bandhebommasandra village of Mahanavur assembly constituency of Bangalore East Taluk Kanunur Gram Panchayat.,2.00
128,2016-17,25.0,ಮಹದೇವಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ಬೆಂಗಳೂರು ಪೂರ್ವ ತಾಲ್ಲೂಕು ಮಂಡೂರು ಗ್ರಾಮ ಪಂಚಾಯತಿ ವ್ಯಾಪ್ತಿಯ ಹಂಚರಹಳ್ಳಿ ಗ್ರಾಮದಲ್ಲಿ ಬಸ್ ತಂಗುದಾಣ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.,Construction of a bus shelter at the Piraharahalli village of Mahadevapura assembly constituency of Bangalore East Taluk Mandur Gram Panchayat.,2.00
129,2016-17,26.0,ಮಹದೇವಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ಬೆಂಗಳೂರು ಪೂರ್ವ ತಾಲ್ಲೂಕು ಸಿಗೇಹಳ್ಳಿ ಗ್ರಾಮ ಪಂಚಾಯತಿ ಹೆಚ್.ಕೆ.ಎ ರಸ್ತೆಯ ಶಲ್ ಪೆಟ್ರೋಲ್ ಬಂಠಿï ಎದುರು ಬಸ್ ತಂಗುದಾಣ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.,"The construction of a bus stand near Mahadevapura assembly constituency, Bangalore East Taluk Sigahalli Gram Panchayat HKA Road, Shal Patrol Banti.",2.00
130,2016-17,27.0,ಮಹದೇವಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ಬೆಂಗಳೂರು ಪೂರ್ವ ತಾಲ್ಲೂಕು ಸಿಗೇಹಳ್ಳಿ ಗ್ರಾಮ ಪಂಚಾಯತಿ ವ್ಯಾಪ್ತಿಯ ಹೆಚ್.ಕೆ.ಎ ರಸ್ತೆಯ ಸಾಯಿ U್ಫರ್ಡ್‍ನ್ ಅಪಾರ್ಟ್‍ಮೆಂಟ್ ಬಳಿ ಬಸ್ ತಂಗುದಾಣ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.,"Construction of a bus shelter near the Sai Uford Apartment in HKA Road of Sageehalli Gram Panchayat Range, Bangalore east taluk of Mahadevapura assembly constituency.",2.00
131,2016-17,28.0,ಮಹದೇವಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ಬೆಂಗಳೂರು ಪೂರ್ವ ತಾಲ್ಲೂಕು ಸಿಗೇಹಳ್ಳಿ ಗ್ರಾಮ ಪಂಚಾಯತಿ ವ್ಯಾಪ್ತಿಯ ಹೆಚ್.ಕೆ.ಎ ರಸ್ತೆಯ ಚೈತನ್ಯ ಸಮರ್ಪಣ ಅಪಾರ್ಟ್‍ಮೆಂಟ್ ಹತ್ತಿರ ಬಳಿ ಬಸ್ ತಂಗುದಾಣ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.,Mahadevapura assembly constituency near the Chaitanya Samarana Apartment near HKA Road of Sigahalli Gram Panchayat in Bangalore East Taluk near the bus stand.,4.00
132,2016-17,29.0,ಮಹದೇವಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ಬೆಂಗಳೂರು ಪೂರ್ವ ತಾಲ್ಲೂಕು ಕಿತ್ತಗನೂರು ಗ್ರಾಮ ಪಂಚಾಯತಿ ವ್ಯಾಪ್ತಿಯ ಹಳೇಹಳ್ಳಿ U್ಫ್ರಮದಲ್ಲಿ ಬಸ್ ತಂಗುದಾಣ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.,"Construction of bus shelter at Halehalli Umbrahim on Kathaganur Gram Panchayat ranges in Mahadevapura Assembly constituency, Bangalore East Taluk.",2.00
133,2016-17,30.0,ಮಹದೇವಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ಬೆಂಗಳೂರು ಪೂರ್ವ ತಾಲ್ಲೂಕು ಕಿತ್ತಗನೂರು ಗ್ರಾಮ ಪಂಚಾಯತಿ ವ್ಯಾಪ್ತಿಯ ಕುರುಡುಸೊಣ್ಣೆನಹಳ್ಳಿ U್ಫ್ರಮದಲ್ಲಿ ಬಸ್ ತಂಗುದಾಣ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.,Construction of bus shelter at Kuruduzonneenahalli Umbrahim in Kathaganur Gram Panchayat range of Bangalore east taluk of Mahadevapura assembly constituency.,2.00
134,2016-17,31.0,ಮಹದೇವಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ಬೆಂಗಳೂರು ಪೂರ್ವ ತಾಲ್ಲೂಕು ಆವಲಹಳ್ಳಿ ಗ್ರಾಮ ಪಂಚಾಯತಿ ವ್ಯಾಪ್ತಿಯ ವೀರೇನಹಳ್ಳಿ  U್ಫ್ರಮದಲ್ಲಿ ಬಸ್ ತಂಗುದಾಣ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.,"Construction of a bus shelter at Virenahalli Umbrahim, Bangalore East Taluk Aavalahalli Gram Panchayat range of Mahadevapura assembly constituency.",2.00
135,2016-17,32.0,ಮಹದೇವಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ಬೆಂಗಳೂರು ಪೂರ್ವ ತಾಲ್ಲೂಕು ದೊಡ್ಡಗುಬ್ಬಿ ಗ್ರಾಮ ಪಂಚಾಯತಿ ವ್ಯಾಪ್ತಿಯ ರಾಂಪುರ U್ಫ್ರಮದಲ್ಲಿ ಬಸ್ ತಂಗುದಾಣ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.,Construction of bus shelter at Rampur Ufram in Bangalore East Taluk Big Gram Gram Panchayat range Mahadevapura Assembly constituency.,2.00
136,2016-17,33.0,ಮಹದೇವಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ಬೆಂಗಳೂರು ಪೂರ್ವ ತಾಲ್ಲೂಕು ಮಂಡೂರು  ಗ್ರಾಮ ಪಂಚಾಯತಿ ವ್ಯಾಪ್ತಿಯ ಮಂಡೂರು U್ಫ್ರಮದಲ್ಲಿ ಬಸ್ ತಂಗುದಾಣ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.,"Construction of bus shelter at Mandur Umrama, Bangalore East Taluk Mandur Gram Panchayat, Mahadevapura Assembly constituency.",2.00
137,2016-17,34.0,ಮಹದೇವಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ಬೆಂಗಳೂರು ಪೂರ್ವ ತಾಲ್ಲೂಕು ಕಣ್ಣೂರು ಗ್ರಾಮ ಪಂಚಾಯತಿ ವ್ಯಾಪ್ತಿಯ ಮಿಟ್ಟಗಾನಹಳ್ಳಿ U್ಫ್ರಮದಲ್ಲಿ ಬಸ್ ತಂಗುದಾಣ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.,"Construction of bus shelter at Mittaganahalli Ufram, Bangalore East Taluk, Kannur Gram Panchayat, Mahadevapura Assembly constituency.",2.00
138,2016-17,35.0,ಮಹದೇವಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ಬೆಂಗಳೂರು ಪೂರ್ವ ತಾಲ್ಲೂಕು ಮಂಡೂರು ಗ್ರಾಮ ಪಂಚಾಯತಿ ವ್ಯಾಪ್ತಿಯ ಹುಸ್ಕೂರು ಕೋಡಿ U್ಫ್ರಮದಲ್ಲಿ ಬಸ್ ತಂಗುದಾಣ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.,"Construction of bus shelter at Huskur Kodi Ufram, Bangalore East Taluk Mandoor Gram Panchayat, Mahadevapura Assembly constituency.",2.00
139,2016-17,36.0,ಮಹದೇವಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ಬೆಂಗಳೂರು ಪೂರ್ವ ತಾಲ್ಲೂಕು ಸಿಗೇಹಳ್ಳಿ ಗ್ರಾಮ ಪಂಚಾಯತಿ ವ್ಯಾಪ್ತಿಯ ಸಿಗೇಹಳ್ಳಿ ಕ್ರಾಸ್ U್ಫ್ರಮದಲ್ಲಿ ಬಸ್ ತಂಗುದಾಣ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.,"The construction of bus shelter at Sigahalli Cross Umbrahim, Bangalore East Taluk, Sigahalli Gram Panchayat, Mahadevapura Assembly constituency.",2.00
140,2016-17,37.0,"ಮಹದೇವಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಬರುವ ವರ್ತೂರು ಹೋಬಳಿ, ಗುಂಜೂರು ಗ್ರಾಮದಲ್ಲಿ ಸರ್ಕಾರಿ ಗ್ರಂಥಾಲಯ ಕಟ್ಟಡ ನಿರ್ಮಿಸುವ ಕಾಮಗಾರಿ.","Varthur Hobli, located in Mahadevapura assembly constituency, is the construction of a government library building in Gunjur village.",13.00
141,2016-17,38.0,ಮಹದೇವಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಬರುವ ಬೆಂಗಳೂರು ಪೂರ್ವ ತಾಲ್ಲೂಕು ಮುಳ್ಳೂರು ಗ್ರಾಮದಲ್ಲಿ ಶುದ್ಧ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ಕಾಮಗಾರಿ.,"Clean drinking water unit works in Mullur village, Bangalore East Taluk, coming under Mahadevapura assembly constituency.",4.00
142,2016-17,39.0,ಮಹದೇವಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಬರುವ ಬೆಂಗಳೂರು ಪೂರ್ವ ತಾಲ್ಲೂಕು ಸೀತಾರಾಂಪಾಳ್ಯದಲ್ಲಿ ಶುದ್ಧ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ಕಾಮಗಾರಿ.,"Clean drinking water unit works in Setharampalaya, Bangalore East Taluk, coming under Mahadevapura assembly constituency.",4.00
143,2016-17,40.0,ಮಹದೇವಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಬರುವ ಬೆಂಗಳೂರು ಪೂರ್ವ ತಾಲ್ಲೂಕು ಪಣತ್ತೂರು ಗ್ರಾಮದಲ್ಲಿ ಶುದ್ಧ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ಕಾಮಗಾರಿ.,"Clean drinking water unit works at Panathur village in Bangalore East Taluk, near Mahadevapura assembly constituency.",4.00
144,2016-17,41.0,ಮಹದೇವಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಬರುವ ಬೆಂಗಳೂರು ಪೂರ್ವ ತಾಲ್ಲೂಕು ನಲ್ಲೂರಹಳ್ಳಿಯಲ್ಲಿ ಗ್ರಾಮದಲ್ಲಿ ಶುದ್ಧ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ಕಾಮಗಾರಿ.,"The clean drinking water unit in the village is located in Nallurahalli, Bangalore East Taluk, within the Mahadevapura Assembly constituency.",4.00
145,2016-17,42.0,ಮಹದೇವಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಬರುವ ಬೆಂಗಳೂರು ಪೂರ್ವ ತಾಲ್ಲೂಕು ಕಣ್ಣೂರು ಗ್ರಾಮ ಪಂಚಾಯಿತಿಯ ನಾಡಗೌಡಗೊಲ್ಲಹಳ್ಳಿ ಗ್ರಾಮದಲ್ಲಿ ಶುದ್ಧ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ಕಾಮಗಾರಿ.,Clean drinking water unit works at Nadagudagallallahalli village of Kannur Gram Panchayat in Bangalore East Taluk near Mahadevapura Assembly constituency.,4.00
146,2016-17,43.0,ಮಹದೇವಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಬರುವ ಬೆಂಗಳೂರು ಪೂರ್ವ ತಾಲ್ಲೂಕು ಕಣ್ಣೂರು ಗ್ರಾಮ ಪಂಚಾಯಿತಿಯ ಬಂಡೆ ಹೊಸೂರು ಗ್ರಾಮದಲ್ಲಿ ಶುದ್ಧ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ಕಾಮಗಾರಿ.,"Bangalore East Taluk, Kannur Gram Panchayat Rock in Mahadevapura Assembly constituency is a clean drinking water unit in Hosur village.",4.00
147,2016-17,44.0,ಮಹದೇವಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಬರುವ ಬೆಂಗಳೂರು ಪೂರ್ವ ತಾಲ್ಲೂಕು ಮಂಡೂರು ಗ್ರಾಮ ಪಂಚಾಯತಿ ಮಂಡೂರು ಗ್ರಾಮದಲ್ಲಿ ಸಮುದಾಯ ಭವನ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.,The Mahadevapura Assembly constituency is located in Bangalore East Taluk Mandur Gram Panchayat Mandur village in the community hall,20.00
148,2016-17,45.0,ಮಹದೇವಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ಬೆಂಗಳೂರು ಪೂರ್ವ ತಾಲ್ಲೂಕು ಆವಲಹಳ್ಳಿ ಗ್ರಾಮ ಪಂಚಾಯತಿ ವ್ಯಾಪ್ತಿಯ ಚೀಮಸಂದ್ರ ಗ್ರಾಮದಲ್ಲಿ ಬಸ್ ತಂಗುದಾಣ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ. (2ತಂಗುದಾಣ).,"Construction of bus shelter in Chemasandra village of Aavallahalli Gram Panchayat ranges in Mahadevapura assembly constituency, Bangalore East Taluk. (2 shelter).",4.00
149,2016-17,46.0,ಮಹದೇವಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ಬೆಂಗಳೂರು ಪೂರ್ವ ತಾಲ್ಲೂಕು ಕಣ್ಣೂರು ಗ್ರಾಮ ಪಂಚಾಯತಿ ವ್ಯಾಪ್ತಿಯ ನಾಡಗೌಡನಹಳ್ಳಿ ಗ್ರಾಮದಲ್ಲಿ ಬಸ್ ತಂಗುದಾಣ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.,Construction of bus shelter at Nadagowdanahalli village of Kannur Grama Panchayat ranges in Bangalore east taluk of Mahadevapura assembly constituency.,2.00
150,2016-17,47.0,ಮಹದೇವಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ಬೆಂಗಳೂರು ಪೂರ್ವ ತಾಲ್ಲೂಕು ಬಿದರಹಳ್ಳಿ ಗ್ರಾಮ ಪಂಚಾಯತಿ ವ್ಯಾಪ್ತಿಯ ಕಮ್ಮಸಂದ್ರ ಗ್ರಾಮದಲ್ಲಿ ಬಸ್ ತಂಗುದಾಣ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.,"Construction of bus shelter in Kamasandra village of Bidarahalli Gram Panchayat range of Mahadevapura assembly constituency, Bangalore East Taluk.",2.00
151,2016-17,48.0,ಮಹದೇವಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ಬೆಂಗಳೂರು ಪೂರ್ವ ತಾಲ್ಲೂಕು ಬಿದರಹಳ್ಳಿ ಗ್ರಾಮ ಪಂಚಾಯತಿ ವ್ಯಾಪ್ತಿಯ ಗುಂಡೂರು ಕಾಲೋನಿ ಗ್ರಾಮದಲ್ಲಿ ಬಸ್ ತಂಗುದಾಣ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.,"Construction of bus shelter in Gundur Colony village of Bidarahalli Gram Panchayat, Bangalore east taluk of Mahadevapura assembly constituency.",2.00
