Sl No.,Financial Year,Sl No,Work Name Original (Kannada/English),Work Name Rough Translation (English),Value (In Rs. Lakhs)
73,2016-17,9,ಸರ್.ಸಿ.ವಿ.ರಾಮನ್ ನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವ್ಯಾಪ್ತಿಯ ವಾರ್ಡ್ ಸಂ.57ರ ಕಗ್ಗದಾಸನಪುರ ಮುಖ್ಯರಸ್ತೆ 19ನೇ ಅಡ್ಡರಸ್ತೆಯಿಂದ 24ನೇ ಅಡ್ಡರಸ್ತೆಯವರೆಗೆ ಕಾಂಕ್ರೀಟ್ ರಸ್ತೆ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ (ಸರಪಳಿ 264.00 ಯಿಂದ 286.00 ಮೀ.ವರೆಗೆ),"CGV Raman Nagar Assembly Constituency Ward No.57 Kagdasanapura Main Road, Concrete Road Development Work (Chain 264.00 to 286.00 m) From 19th Cross to 24th Cross",2.5
74,2016-17,10,ಸರ್.ಸಿ.ವಿ.ರಾಮನ್ ನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವ್ಯಾಪ್ತಿಯ ವಾರ್ಡ್ ಸಂ.57ರ ಕಗ್ಗದಾಸನಪುರ ಮುಖ್ಯರಸ್ತೆ 19ನೇ ಅಡ್ಡರಸ್ತೆಯಿಂದ 24ನೇ ಅಡ್ಡರಸ್ತೆಯವರೆಗೆ ಕಾಂಕ್ರೀಟ್ ರಸ್ತೆ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ (ಸರಪಳಿ 286.00 ಯಿಂದ 308.00 ಮೀ.ವರೆಗೆ),"CGV Raman Nagar Assembly Constituency Ward No.57 Kagdasanapuram Main Road, Concrete Road Development Work (Chain 286.00 to 308.00 m) from 19th Cross to 24th Cross.",2.5
75,2016-17,11,ಸರ್.ಸಿ.ವಿ.ರಾಮನ್ ನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವ್ಯಾಪ್ತಿಯ ವಾರ್ಡ್ ಸಂ.57ರ ಕಗ್ಗದಾಸನಪುರ ಮುಖ್ಯರಸ್ತೆ 19ನೇ ಅಡ್ಡರಸ್ತೆಯಿಂದ 24ನೇ ಅಡ್ಡರಸ್ತೆಯವರೆಗೆ ಕಾಂಕ್ರೀಟ್ ರಸ್ತೆ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ (ಸರಪಳಿ 308.00 ಯಿಂದ 330.00 ಮೀ.ವರೆಗೆ),"Concrete Road Development Work (Chain 308.00 to 330.00 m) From 19th Cross to 24th Cross Road, Ward No.57, Ward No. 57 of C V ​​Raman Nagar Assembly Constituency.",2.5
76,2016-17,12,ಸರ್.ಸಿ.ವಿ.ರಾಮನ್ ನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವ್ಯಾಪ್ತಿಯ ವಾರ್ಡ್ ಸಂ.57ರ ಕಗ್ಗದಾಸನಪುರ ಮುಖ್ಯರಸ್ತೆ 19ನೇ ಅಡ್ಡರಸ್ತೆಯಿಂದ 24ನೇ ಅಡ್ಡರಸ್ತೆಯವರೆಗೆ ಕಾಂಕ್ರೀಟ್ ರಸ್ತೆ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ (ಸರಪಳಿ 330.00 ಯಿಂದ 352.00 ಮೀ.ವರೆಗೆ),"Concrete Road Development Work (Chain 330.00 to 352.00 m) from 19th Cross to 24th Cross, Ward No. No. 58, Ward No. No. 57, C V Raman Nagar,",2.5
77,2016-17,13,ಸರ್.ಸಿ.ವಿ.ರಾಮನ್ ನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವ್ಯಾಪ್ತಿಯ ವಾರ್ಡ್ ಸಂ.57ರ ಕಗ್ಗದಾಸನಪುರ ಮುಖ್ಯರಸ್ತೆ 19ನೇ ಅಡ್ಡರಸ್ತೆಯಿಂದ 24ನೇ ಅಡ್ಡರಸ್ತೆಯವರೆಗೆ ಕಾಂಕ್ರೀಟ್ ರಸ್ತೆ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ (ಸರಪಳಿ 0.00 ಯಿಂದ 22.00 ಮೀ.ವರೆಗೆ),"Concrete Road Development Work (Chain 0.00 to 22.00 m) from 19th Cross to the 24th Cross Road, Ward No.57, Ward No.57 of C V ​​Raman Nagar Assembly Constituency.",2.5
78,2016-17,14,ಸರ್.ಸಿ.ವಿ.ರಾಮನ್ ನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವ್ಯಾಪ್ತಿಯ ವಾರ್ಡ್ ಸಂ.57ರ ಕಗ್ಗದಾಸನಪುರ ಮುಖ್ಯರಸ್ತೆ 19ನೇ ಅಡ್ಡರಸ್ತೆಯಿಂದ 24ನೇ ಅಡ್ಡರಸ್ತೆಯವರೆಗೆ ಕಾಂಕ್ರೀಟ್ ರಸ್ತೆ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ (ಸರಪಳಿ 22.00 ಯಿಂದ 44.00 ಮೀ.ವರೆಗೆ),"Concrete Road Development Work (Chain 22.00 to 44.00 m) from 19th Cross to 24th Cross, Ward No. No. 57, CGV Raman Nagar Assembly Constituency,",2.5
79,2016-17,15,ಸರ್.ಸಿ.ವಿ.ರಾಮನ್ ನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವ್ಯಾಪ್ತಿಯ ವಾರ್ಡ್ ಸಂ.57ರ ಕಗ್ಗದಾಸನಪುರ ಮುಖ್ಯರಸ್ತೆ 19ನೇ ಅಡ್ಡರಸ್ತೆಯಿಂದ 24ನೇ ಅಡ್ಡರಸ್ತೆಯವರೆಗೆ ಕಾಂಕ್ರೀಟ್ ರಸ್ತೆ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ (ಸರಪಳಿ 44.00 ಯಿಂದ 66.00 ಮೀ.ವರೆಗೆ),"Concrete Road Development Work (Chain 44.00 to 66.00 m) from 19th Cross to the 24th Cross on the Kargadasanapura Main Road, Ward 57, Ward No. 57 of C V ​​Raman Nagar Assembly Constituency.",2.5
80,2016-17,16,ಸರ್.ಸಿ.ವಿ.ರಾಮನ್ ನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವ್ಯಾಪ್ತಿಯ ವಾರ್ಡ್ ಸಂ.57ರ ಕಗ್ಗದಾಸನಪುರ ಮುಖ್ಯರಸ್ತೆ 19ನೇ ಅಡ್ಡರಸ್ತೆಯಿಂದ 24ನೇ ಅಡ್ಡರಸ್ತೆಯವರೆಗೆ ಕಾಂಕ್ರೀಟ್ ರಸ್ತೆ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ (ಸರಪಳಿ 66.00 ಯಿಂದ 88.00 ಮೀ.ವರೆಗೆ),"Concrete Road Development Work (Chain 66.00 to 88.00 m) from 19th Cross to the 24th Cross on the CGD Raman Nagar Assembly Constituency Ward No.57,",2.5
81,2016-17,17,ವಾರ್ಡ್ ನಂ.58ರ ತಿಪ್ಪಸಂದ್ರ ಎಲ್ ಐ ಸಿ ಕಾಲೋನಿಯ ಪಾರ್ಕ್ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ (ಹಂತ-1),"Park Development Work (Tip-1) at Thippasandra LIC Colony, Ward No.58",2.5
82,2016-17,18,ವಾರ್ಡ್ ನಂ.58ರ ತಿಪ್ಪಸಂದ್ರ ಎಲ್ ಐ ಸಿ ಕಾಲೋನಿಯ ಪಾರ್ಕ್ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ (ಹಂತ-2),"Park Development Work (Tier 2) at Thippasandra LIC Colony, Ward No.58",2.5
83,2016-17,19,ವಾರ್ಡ್ ನಂ.58ರ ತಿಪ್ಪಸಂದ್ರ ಎಲ್ ಐ ಸಿ ಕಾಲೋನಿಯ ಪಾರ್ಕ್ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ (ಹಂತ-3),Park Development Work at Thippasandra ELC Colony Ward-No.58 (Phase-3),2.5
84,2016-17,20,ವಾರ್ಡ್ ನಂ.58ರ ತಿಪ್ಪಸಂದ್ರ ಎಲ್ ಐ ಸಿ ಕಾಲೋನಿಯ ಪಾರ್ಕ್ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ (ಹಂತ-4),Park Development Work at Thippasandra ELC Colony Ward-No.58 (Phase-4),2.5
85,2016-17,21,ವಾರ್ಡ್ ನಂ.58ರ ತಿಪ್ಪಸಂದ್ರ ಎಲ್ ಐ ಸಿ ಕಾಲೋನಿಯ ಪಾರ್ಕ್ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ (ಹಂತ-5),Park Development Work at Thippasandra ELC Colony Ward-No.58 (Phase-5),2.5
86,2016-17,22,ವಾರ್ಡ್ ನಂ.58ರ ತಿಪ್ಪಸಂದ್ರ ಎಲ್ ಐ ಸಿ ಕಾಲೋನಿಯ ಪಾರ್ಕ್ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ (ಹಂತ-6),Park Development Work at Tippasandra ELC Colony Ward-No.58 (Phase-6),2.5
87,2016-17,23,ವಾರ್ಡ್ ನಂ.58ರ ತಿಪ್ಪಸಂದ್ರ ಎಲ್ ಐ ಸಿ ಕಾಲೋನಿಯ ಪಾರ್ಕ್ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ (ಹಂತ-7),Park Development Work at Tippasandra ELC Colony of Ward No.58 (Phase-7),2.5
88,2016-17,24,ವಾರ್ಡ್ ನಂ.58ರ ತಿಪ್ಪಸಂದ್ರ ಎಲ್ ಐ ಸಿ ಕಾಲೋನಿಯ ಪಾರ್ಕ್ ಇಲ್ಲಿ ಹೊಸದಾಗಿ ಚೈನ್ ಲಿಂಕ್ ಫೆನ್ಸಿಂಗ್  ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ (ಹಂತ-1),Park of Thippasandra LIC Colony Ward No No.58 Newly Chain Link Fencing Development Work (Phase I),2.5
89,2016-17,25,ವಾರ್ಡ್ ನಂ.58ರ ತಿಪ್ಪಸಂದ್ರ ಎಲ್ ಐ ಸಿ ಕಾಲೋನಿಯ ಪಾರ್ಕ್ ಇಲ್ಲಿ ಹೊಸದಾಗಿ ಚೈನ್ ಲಿಂಕ್ ಫೆನ್ಸಿಂಗ್  ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ (ಹಂತ-2),Park of Thippasandra LIC Colony Ward No No.58 Newly Chain Link Fencing Development Work (Phase II),2.5
90,2016-17,26,ವಾರ್ಡ್ ನಂ.58ರ ತಿಪ್ಪಸಂದ್ರ ಎಲ್ ಐ ಸಿ ಕಾಲೋನಿಯ ಪಾರ್ಕ್ ಇಲ್ಲಿ ಹೊಸದಾಗಿ ಚೈನ್ ಲಿಂಕ್ ಫೆನ್ಸಿಂಗ್  ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ (ಹಂತ-3),"Park of Thippasandra LIC Colony, Ward No.58, here is the new Chain Link Fencing Development Work (Phase-3)",2.5
91,2016-17,27,ವಾರ್ಡ್ ನಂ.58ರ ತಿಪ್ಪಸಂದ್ರ ಎಲ್ ಐ ಸಿ ಕಾಲೋನಿಯ ಪಾರ್ಕ್ ಇಲ್ಲಿ ಹೊಸದಾಗಿ ಚೈನ್ ಲಿಂಕ್ ಫೆನ್ಸಿಂಗ್  ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ (ಹಂತ-4),"Park of Thippasandra LIC Colony, Ward No.58, here is the new Chain Link Fencing Development Project (Phase-4)",2.5
92,2016-17,28,ವಾರ್ಡ್ ನಂ.58ರ ತಿಪ್ಪಸಂದ್ರ ಎಲ್ ಐ ಸಿ ಕಾಲೋನಿಯ ಪಾರ್ಕ್ ಇಲ್ಲಿ ಹೊಸದಾಗಿ ಚೈನ್ ಲಿಂಕ್ ಫೆನ್ಸಿಂಗ್  ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ (ಹಂತ-5),"Park of Thippasandra LIC Colony, Ward No.58, here is the new Chain Link Fencing Development Work (Phase-5)",2.5
93,2016-17,29,ವಾರ್ಡ್ ನಂ.58ರ ತಿಪ್ಪಸಂದ್ರ ಎಲ್ ಐ ಸಿ ಕಾಲೋನಿಯ ಪಾರ್ಕ್ ಇಲ್ಲಿ ಹೊಸದಾಗಿ ಚೈನ್ ಲಿಂಕ್ ಫೆನ್ಸಿಂಗ್  ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ (ಹಂತ-6),"Park of Thippasandra LIC Colony Ward 05, here is the new Chain Link Fencing Development Work (Phase-6)",2.5
94,2016-17,30,ವಾರ್ಡ್ ನಂ.58ರ ತಿಪ್ಪಸಂದ್ರ ಎಲ್ ಐ ಸಿ ಕಾಲೋನಿಯ ಪಾರ್ಕ್ ಇಲ್ಲಿ ಹೊಸದಾಗಿ ಚೈನ್ ಲಿಂಕ್ ಫೆನ್ಸಿಂಗ್  ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ (ಹಂತ-7),"Park of Thippasandra LIC Colony, Ward No.58 Here is the new Chain Link Fencing Development Project (Phase-7)",2.5
95,2016-17,31,ವಾರ್ಡ್ ನಂ.58ರ ತಿಪ್ಪಸಂದ್ರ ಎಲ್ ಐ ಸಿ ಕಾಲೋನಿಯ ಪಾರ್ಕ್ ಇಲ್ಲಿ ಹೊಸದಾಗಿ ಚೈನ್ ಲಿಂಕ್ ಫೆನ್ಸಿಂಗ್  ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ (ಹಂತ-8),"Park of Thippasandra LIC Colony, Ward No.58 Here is the new Chain Link Fencing Development Project (Phase-8)",2.5
96,2016-17,32,ವಾರ್ಡ್ ನಂ.58ರ ತಿಪ್ಪಸಂದ್ರ ಎಲ್ ಐ ಸಿ ಕಾಲೋನಿಯ ಪಾರ್ಕ್ ಇಲ್ಲಿ ಹೊಸದಾಗಿ ಚೈನ್ ಲಿಂಕ್ ಫೆನ್ಸಿಂಗ್  ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ (ಹಂತ-9),"Park of Thippasandra LIC Colony, Ward No.58 Here is a new Chain Link Fencing Development Project (Phase-9)",2.5
97,2016-17,33,ವಾರ್ಡ್ ನಂ.58ರ ತಿಪ್ಪಸಂದ್ರ ಎಲ್ ಐ ಸಿ ಕಾಲೋನಿಯ ಪಾರ್ಕ್ ಇಲ್ಲಿ ಹೊಸದಾಗಿ ಚೈನ್ ಲಿಂಕ್ ಫೆನ್ಸಿಂಗ್  ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ (ಹಂತ-10),"Park of Thippasandra LIC Colony, Ward No.58 Here is the new Chain Link Fencing Development Project (Phase-10)",2.5
98,2016-17,34,ವಾರ್ಡ್ ನಂ.58ರ ತಿಪ್ಪಸಂದ್ರ ಎಲ್ ಐ ಸಿ ಕಾಲೋನಿಯ ಪಾರ್ಕ್ ಇಲ್ಲಿ ಹೊಸದಾಗಿ ಚೈನ್ ಲಿಂಕ್ ಫೆನ್ಸಿಂಗ್  ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ (ಹಂತ-11),"Park of Thippasandra LIC Colony, Ward No.58 Here is the new Chain Link Fencing Development Project (Phase-11)",2.5
99,2016-17,35,ವಾರ್ಡ್ ನಂ.58ರ ನ್ಯೂ ತಿಪ್ಪಸಂದ್ರ ಎಲ್ ಐ ಸಿ ಕಾಲೋನಿಯ ಪಾರ್ಕ್ ನಲ್ಲಿ ಹೊಸದಾಗಿ ಗೇಟ್ ಹಾಗೂ ಬೆಂಚ್ ಗಳನ್ನು ಅಳವಡಿಸುವ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ (ಹಂತ-1),"Development Work on New Gate and Benches at Park, New Thippasandra, LIC Colony, Ward No.58 (Phase I)",2.5
100,2016-17,36,ವಾರ್ಡ್ ನಂ.58ರ ನ್ಯೂ ತಿಪ್ಪಸಂದ್ರ ಎಲ್ ಐ ಸಿ ಕಾಲೋನಿಯ ಪಾರ್ಕ್ ನಲ್ಲಿ ಹೊಸದಾಗಿ  ಬೆಂಚ್ ಗಳನ್ನು ಅಳವಡಿಸುವ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ (ಹಂತ-2),"Development Work on Newly Integrated Benches at Phase 2 of New Thippasandra LCC Colony, Ward No.58",2.5
101,2016-17,37,ವಾರ್ಡ್ ನಂ.58ರ ನ್ಯೂ ತಿಪ್ಪಸಂದ್ರ ಎಲ್ ಐ ಸಿ ಕಾಲೋನಿಯ ಪಾರ್ಕ್ ನಲ್ಲಿ ಹೊಸದಾಗಿ  ಬೆಂಚ್ ಗಳನ್ನು ಅಳವಡಿಸುವ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ (ಹಂತ-3),"Development Work on Newly Integrated Benches in Park, New Thippasandra, LIC Colony Ward No.58 (Phase-3)",2.5
102,2016-17,38,ವಾರ್ಡ್ ನಂ.58ರ ನ್ಯೂ ತಿಪ್ಪಸಂದ್ರ ಎಲ್ ಐ ಸಿ ಕಾಲೋನಿಯ ಪಾರ್ಕ್ ನಲ್ಲಿ ಕೊಳವೆಬಾವಿ ಕೊರೆಯುವ ಕಾಮಗಾರಿ,"Tube drilling work in the park at New Thippasandra LCC Colony, Ward No.58",2.5
103,2016-17,39,"ವಾರ್ಡ್ ನಂ.58ರ ನ್ಯೂ ತಿಪ್ಪಸಂದ್ರ ಎಲ್ ಐ ಸಿ ಕಾಲೋನಿಯ ಪಾರ್ಕ್ ನಲ್ಲಿ ಕೊಳವೆಬಾವಿ ಬಾವಿಗೆ ಪಂಪ್, ಮೋಟಾರ್, ವಿದ್ಯುತ್ ಅಳವಡಿಸುವ ಕಾಮಗಾರಿ","Pump, motor, power installation work for the pond well in park at New Thippasandra LCC Colony, Ward No.58",2.5
104,2016-17,40,ವಾರ್ಡ್ ನಂ.58ರ ನ್ಯೂ ತಿಪ್ಪಸಂದ್ರ ಎಲ್ ಐ ಸಿ ಕಾಲೋನಿಯ ಪಾರ್ಕ್ ನಲ್ಲಿ ಹೊಸದಾಗಿ ವಾಕಿಂಕ್ ಟ್ರಾಕ್ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ (ಹಂತ-1),"New Walking Track Development Work (Phase I) at Park, New Thippasandra, LIC Colony, Ward No.58",2.5
105,2016-17,41,ವಾರ್ಡ್ ನಂ.58ರ ನ್ಯೂ ತಿಪ್ಪಸಂದ್ರ ಎಲ್ ಐ ಸಿ ಕಾಲೋನಿಯ ಪಾರ್ಕ್ ನಲ್ಲಿ ಹೊಸದಾಗಿ ವಾಕಿಂಕ್ ಟ್ರಾಕ್ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ (ಹಂತ-2),"New Walking Track Development Work (Phase 2) at Park, New Thippasandra, LCC Colony, Ward No.58",2.5
106,2016-17,42,ವಾರ್ಡ್ ನಂ.58ರ ನ್ಯೂ ತಿಪ್ಪಸಂದ್ರ ಎಲ್ ಐ ಸಿ ಕಾಲೋನಿಯ ಪಾರ್ಕ್ ನಲ್ಲಿ ಹೊಸದಾಗಿ ವಾಕಿಂಕ್ ಟ್ರಾಕ್ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ (ಹಂತ-3),"New Walking Track Development Work (Phase-3) at Park, New Thippasandra, LCC Colony, Ward No.58",2.5
107,2016-17,43,ವಾರ್ಡ್ ನಂ.58ರ ನ್ಯೂ ತಿಪ್ಪಸಂದ್ರ ಎಲ್ ಐ ಸಿ ಕಾಲೋನಿಯ ಪಾರ್ಕ್ ನಲ್ಲಿ ಹೊಸದಾಗಿ ವಾಕಿಂಕ್ ಟ್ರಾಕ್ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ (ಹಂತ-4),"New Walking Track Development Work (Step-4) at Park, New Thippasandra, LCC Colony, Ward No.58",2.5
108,2016-17,44,ವಾರ್ಡ್ ನಂ.58ರ ನ್ಯೂ ತಿಪ್ಪಸಂದ್ರ ಎಲ್ ಐ ಸಿ ಕಾಲೋನಿಯ ಪಾರ್ಕ್ ನಲ್ಲಿ ಹೊಸದಾಗಿ ವಾಕಿಂಕ್ ಟ್ರಾಕ್ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ (ಹಂತ-5),"New Walking Track Development Work (Step-5) at Park, New Thippasandra, LCC Colony, Ward No.58",2.5
109,2016-17,45,ವಾರ್ಡ್ ನಂ.58ರ ನ್ಯೂ ತಿಪ್ಪಸಂದ್ರ ಎಲ್ ಐ ಸಿ ಕಾಲೋನಿಯ ಪಾರ್ಕ್ ನಲ್ಲಿ ಹೊಸದಾಗಿ ವಾಕಿಂಕ್ ಟ್ರಾಕ್ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ (ಹಂತ-6),"New Walking Track Development Work (Phase-6) at Park, New Thippasandra, LCC Colony, Ward No.58",2.5
110,2016-17,46,ವಾರ್ಡ್ ನಂ.57ರ ಕಗ್ಗದಾಸನಪುರ ಕೆರೆಯ ಉದ್ಯಾನವನದ 5ನೇ ಅಡ್ಡರಸ್ತೆಯ ಯೋಗಹಾಲ್ ಮುಂಭಾಗದಲ್ಲಿ ವಾಕಿಂಗ್ ಟ್ರಾಕ್ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ,"Walking track development work on the 5th crossing yoga hall of the Kagdasanapura Lake Park, Ward No.57",2.5
111,2016-17,47,ವಾರ್ಡ್ ನಂ.57ರ ಕಗ್ಗದಾಸನಪುರ ಕೆರೆಯ ಉದ್ಯಾನವನದ 5ನೇ ಅಡ್ಡರಸ್ತೆಯ ಯೋಗಹಾಲ್ ಮುಂಭಾಗದಲ್ಲಿ ವಾಕಿಂಗ್ ಟ್ರಾಕ್ ಮತ್ತು ಚೈನ್ ಲಿಂಕ್ ಫೆನ್ಸಿಂಗ್  ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ,"Walking track and chain link fencing development work on front of 5th crossroads of yoga hall at Kagdasanpur Lake Park, Ward No.57",2.5
112,2016-17,48,ವಾರ್ಡ್ ನಂ.57ರ ಕಗ್ಗದಾಸನಪುರ ಕೆರೆಯ ಉದ್ಯಾನವನದ 6ನೇ ಅಡ್ಡರಸ್ತೆಯ ಐಶ್ವರ್  ಅಪಾರ್ಟ್ ಮೆಂಟ್ ಬಳಿ ಹೊಸದಾಗಿ ಗೇಟ್ ಅಳವಡಿಸುವುದು ಹಾಗೂ ಚೈನ್ ಲಿಂಕ್ ಫೆನ್ಸಿಂಗ್ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ,"New gate installation and repair of chain link fencing near 6th crossing Aishworth Apartment of Kagdasanpur Lake Garden, Ward No.57",2.5
113,2016-17,49,ವಾರ್ಡ್ ನಂ.57ರ ಕಗ್ಗದಾಸನಪುರ ಕೆರೆಯ ಉದ್ಯಾನವನದ 5ನೇ ಅಡ್ಡರಸ್ತೆಯ ಮಕ್ಕಳ ಆಟದ ಮೈದಾನದ ಸುತ್ತಲೂ ಚೈನ್ ಲಿಂಕ್ ಫೆನ್ಸಿಂಗ್ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ,"Chain Link Fencing Development Works around the 5th Crossroads Children's Playground of Kagdasanapura Lake Park, Ward No. 57",2.5
114,2016-17,50,ಸರ್.ಸಿ.ವಿ.ರಾಮನ್ ನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ಹೊಸ ಬೈಯಪ್ಪನಹಳ್ಳಿ ವಾರ್ಡ್ ನಂ.79 ಒಂದು ಶುದ್ದ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ನಿರ್ಮಿಸುವ ಕಾಮಗಾರಿ,Beypapanahalli Ward No.79 of C V ​​Raman Nagar Assembly Constituency Construction of a Clean Drinking Water Unit,10.0
115,2016-17,51,ಸರ್.ಸಿ.ವಿ.ರಾಮನ್ ನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ಸರ್ಕಾರಿ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ ಸುದ್ದಗುಂಟೆಪಾಳ್ಯ ವಾರ್ಡ್ ನಂ.57 ಒಂದು ಶುದ್ದ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ನಿರ್ಮಿಸುವ ಕಾಮಗಾರಿ,Construction of a Clean Drinking Water Unit in Government C V Raman Urban Legislative Assembly Government Primary School Sadgatunpapalya Ward No.57,10.0
116,2016-17,52,"ಸರ್.ಸಿ.ವಿ.ರಾಮನ್ ನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ಬೈರಸಂದ್ರ ಮುಖ್ಯರಸ್ತೆ, ವಾರ್ಡ್ ನಂ.58 ಒಂದು ಶುದ್ದ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ನಿರ್ಮಿಸುವ ಕಾಮಗಾರಿ","Construction of a Clean Drinking Water Unit in Sirviv Raman Urban Assembly Bairasandra Main Road, Ward No.58",10.0
117,2016-17,53,"ಶ್ರೀ.ಎಸ್.ಕೃಷ್ಣನ್ ನಂ.68, 1ನೇ ಮಹಡಿ, 2ನೇ ಕ್ರಾಸ್, ಶ್ರೀರಾಮನಗರಿ ಬೆಂಗಳೂರು-560017 ಇವರಿಗೆ ತ್ರಿಚಕ್ರ ವಾಹನ ಒದಗಿಸಲು","Sr. S. Krishnan No.68, 1st floor, 2nd Cross, Sriramanagiri Bangalore-560017 to provide three-wheeler",0.87
118,2016-17,54,ಸರ್.ಸಿ.ವಿ.ರಾಮನ್ ನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವಾರ್ಡ್ ನಂ.57 1ನೇ ಮೇನ್ ಗಣೇಶ ದೇವಸ್ಥಾನ ಮುಂಭಾಗ ಮಲ್ಲೇಶ್ ಪಾಳ್ಯ ಒಂದು ಶುದ್ದ ಕುಡಿಯವ ನೀರಿನ ಘಟಕ ನಿರ್ಮಿಸಲು,Sirkiv Raman Urban Assembly Ward No.57 1st Main Ganesha Temple Front Mallesh Palaiah Building a Clean Drinking Water Unit,10.0
119,2016-17,55,ಸರ್.ಸಿ.ವಿ.ರಾಮನ್ ನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವಾರ್ಡ್ ನಂ.57 ಡಾ:ರಾಜ್ ಕುಮಾರ್ ಬಯಲು ಮಂದಿರ ಒಂದು ಶುದ್ದ ಕುಡಿಯವ ನೀರಿನ ಘಟಕ ನಿರ್ಮಿಸಲು,Dr.C V Raman Urban Assembly Ward No. 57 Dr. Rajkumar Plain Mandir To Build a Clean Water Unit,10.0
120,2016-17,56,"ಸರ್.ಸಿ.ವಿ.ರಾಮನ್ ನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವಾರ್ಡ್ ನಂ.57 ಕಗ್ಗದಾಸನಪುರ, 19ನೇ ಕ್ರಾಸ್ ಅರಳಿಕಟ್ಟೆ ಮುಂಭಾಗ ಒಂದು ಶುದ್ದ ಕುಡಿಯವ ನೀರಿನ ಘಟಕ ನಿರ್ಮಿಸಲು","C V Raman Urban Assembly Ward No. 57 Kagdasanapura, 19th Cross to build a clean drinking water unit on the front",10.0
