Sl No.,Financial Year,Sl No,Work Name Original (Kannada/English),Work Name Rough Translation (English),Value (In Rs. Lakhs)
130,2016-17,24,"Babu S S/o Shankaraiah,  4,  Muniswamappa Road,  Shantinagara Bangalore South-560008, Ramu V S/o Venkob Rao,  61,  Swasthi Main Road,  Shanthinagar,  Bangalore-560027, Krishna Murthy S/o Marimuthu # 100,  Kormangala Road,  L R Nagar,  Bangalore South-560047, Mohan Kumar S/o Ramaiah No.25,  2nd Main,  2nd Cross,  Adugodi Post Office Vinayakanagar,  Bangalore South-560047, Mujib Khan P K S/o P K Vazeer Khan #9,  1st C cross,  Vinayakanagar Bangalore-560030, Anbu S/o John R #112,  1st Main,  1st Cross,  Shanthinagar,  Bangalore-560030, Ramesh S/o Srinivasa D V # 49/2 1st Main Road,  2nd C cross,  Vinayaka Nagara Wilson Garden Bangalore South-5600272, Sayed Atha Ulla # 26,  KSRTC Qtrs J K Pura,  Adugodi Bangalore South-560030, Vahida Begum D/o Abdul Munpha 48/1,  2nd Main,  2nd Cross,  Road,  Vinayakanagara,  Shanthinagara Bangalore South-560030, Babu S S/o S Sanjivappa 41 2nd Main Road,  3rd Cross Left Side Vinayakanagara Bangalore South-560030, Lourdu Mary W/o M K Raju 41,  Subbanna Garden Shanthinagara Bangalore -560027, Girish S/o Siddaraju 27,  1st Main,  4th Cross,  Vinayakanagar,  Shanthinagar Bangalore-560027, Rajesh K S/o Ramaiah # 121,  8th Main Andhra Colony Vivek Nagar,  Vannarpete Bangalore-560047, Sabestian Raja X S/o X Xavier Amal Das 2G 12th Street,  Shanthinagar,  Bangalore-560008, Dakshinamurthy S/o Sundar 429,  Motappan Palya Bangalore East, Manjunath N S/o Nagamma 436,  6th Main Road,  Yallamma Temple Bangalore North-560038, Kala W/o Ammularajaka 49 LR Nagar,  1st Cross Road Bangalore South, Ananda S/o Ramaiah No.428,  Motappanapalya Bangalore","Babu S S/o Shankaraiah,  4,  Muniswamappa Road,  Shantinagara Bangalore South-560008Ramu V S/o Venkob Rao,  61,  Swasthi Main Road,  Shanthinagar,  Bangalore-560027Krishna Murthy S/o Marimuthu # 100,  Kormangala Road,  L R Nagar,  Bangalore South-560047Mohan Kumar S/o Ramaiah No.25,  2nd Main,  2nd Cross,  Adugodi Post Office Vinayakanagar,  Bangalore South-560047Mujib Khan P K S/o P K Vazeer Khan #9,  1st C cross,  Vinayakanagar Bangalore-560030Anbu S/o John R #112,  1st Main,  1st Cross,  Shanthinagar,  Bangalore-560030Ramesh S/o Srinivasa D V # 49/2 1st Main Road,  2nd C cross,  Vinayaka Nagara Wilson Garden Bangalore South-5600272Sayed Atha Ulla # 26,  KSRTC Qtrs J K Pura,  Adugodi Bangalore South-560030Vahida Begum D/o Abdul Munpha 48/1,  2nd Main,  2nd Cross,  Road,  Vinayakanagara,  Shanthinagara Bangalore South-560030Babu S S/o S Sanjivappa 41 2nd Main Road,  3rd Cross Left Side Vinayakanagara Bangalore South-560030Lourdu Mary W/o M K Raju 41,  Subbanna Garden Shanthinagara Bangalore -560027Girish S/o Siddaraju 27,  1st Main,  4th Cross,  Vinayakanagar,  Shanthinagar Bangalore-560027Rajesh K S/o Ramaiah # 121,  8th Main Andhra Colony Vivek Nagar,  Vannarpete Bangalore-560047Sabestian Raja X S/o X Xavier Amal Das 2G 12th Street,  Shanthinagar,  Bangalore-560008Dakshinamurthy S/o Sundar 429,  Motappan Palya Bangalore EastManjunath N S/o Nagamma 436,  6th Main Road,  Yallamma Temple Bangalore North-560038Kala W/o Ammularajaka 49 LR Nagar,  1st Cross Road Bangalore SouthAnanda S/o Ramaiah No.428,  Motappanapalya Bangalore",15.0
131,2016-17,25,ಶಾಂತಲಾನಗರ ವಾರ್ಡ್ 111ರಲ್ಲಿರುವ ಯಲಗುಂಟಪಾಳ್ಯ ಸರ್ಕಾರಿ ಉರ್ದು ಪ್ರಾಥಮಿಕ ಶಾಲೆಯ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ,Yalaguntapalya Government Urdu Primary School Development Work at Shantalanagar Ward 111,10.0
132,2016-17,26,ಶಾಂತಲಾನಗರ ವಾರ್ಡ್ 111ರಲ್ಲಿರುವ ರಿಚ್ ಮಂಡ್ ಪಾರ್ಕ್ ನ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ,"Development work at Richmond Park, 111 in Shantalanagar Ward",5.0
133,2016-17,27,ಶಾಂತಲಾನಗರ ವಾರ್ಡ್ 111ರಲ್ಲಿರುವ ಫೂಟ್ ಬಾಲ್ ಗ್ರೌಂಡ್ ನ ಕಾಂಪೌಂಡ್ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ,Compound development work of Foot Ball Ground at Shantalanagar Ward 111,10.0
134,2016-17,28,ಶಾಂತಲಾನಗರ ವಾರ್ಡ್ 111ರಲ್ಲಿರುವ ವಿನಾಯಕನಗರ ಪಾರ್ಕ್ ನ ವಾಕಿಂಗ್ ಟ್ರಕ್ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ,Walking truck development work at Vinayaknagar Park in Shantalanagar Ward 111,10.0
135,2017-18,1,ವನ್ನಾರ್ ಪೇಟೆ ವಾರ್ಡ್ ನಂ.115ರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಬರುವ ಮುಸ್ಲಿಂ ಬರಿಯಲ್ ಗ್ರೌಂಡ್ ಆರ್.ಸಿ.ಸಿ ಕಾಂಕ್ರೀಟ್ ವಾಲ್ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ,Muslim Burial Ground RCC Concrete Wall Development Work at Wannar Pete Ward No.115,0.0
136,2017-18,2,ಅಗ್ರಂ ವಾರ್ಡ್ ನಂ.114ರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಆರ್.ಓ ಪ್ಲಾಂಟ್ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ,RO Plant development work in Agra Ward No.114,9.0
137,2017-18,3,ದೊಮ್ಮಲೂರು ವಾರ್ಡ್ ನಂ.112ರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಆರ್.ಓ ಪ್ಲಾಂಟ್ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ,RO Plant development work in Dammlur Ward No.112,9.0
138,2017-18,4,ವನ್ನಾರ್ ಪೇಟೆ ವಾರ್ಡ್ ನಂ.115ರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಬರುವ ಮುಸ್ಲಿಂ ಬರಿಯಲ್ ಗ್ರೌಂಡ್ ಇಂಟರ್ ಲಾಕ್ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ,Muslim Burial Ground Interlock Development Complex at Wannar Pete Ward No.115,0.0
139,2017-18,5,"Pradeep Kumar,  S/o Ramesh # 5 4th Cross,  Anepalya Neelasandra Viveknagar,  Bangalore-560047, Arokiya Mary Sheela E D/o Edwin George # 359,  Near BDA,  Austin Town,  Viveknagar,  Bangalore-560047, Richard Paul S/o Late Joseph Paul 129,  Austin Town Quarters RJM Shanthinagar Bangalore-560047, David A S/o Anthony 132,  Old Cement Lane Sustin Town,  Shanthinagar,  Bangalore, Lourdh Mary W/o Murthy # 33/1,  Old Cement Lane Austin Town Viveknagar,  Bangalore-560047, Raja S/o Chinnappan # 33/1,  Old Cement Lane Austin Town,  Shanthinagar,  Bangalore, Kempanna M S/o Muniyappa 6 Lingayyana Palya 2nd Cross,  Shanthinagar Bangalore, Arun S/o Chinnappan 10,  7th Cross,  2nd Main,  2nd Stage,  Gowthamapura Halasur HAL 2nd Stage Bangalore North-560008, Eden Briggs D/o Darryl Briggs # 1666 BDA Qtrs,  Austin Town Viveknagar Bangalore South-560047, Ronald V D'Cruz S/o Late A Vincent # 145,  6th Square Austin Town Viveknagar Bangalore South-560047, Naveen D S/o Karan D # 20,  2nd Cross,  3rd Main Road Gowtham Pura Halasuru HAL Bangalore North-560008, Manasa D/o Chandurappa No.104,  3rd Block,  Jogu Palya Police Qtrs Near Sai Baba Temple Jogu Palya Jalsur HAL 2nd Stage Bangalore North, Jaka Lina W/o Mical Anthony # 371,  3rd Square Austin Town Viveknagar,  Bangalore-47, Jagan S/o Arumugam No.13,  E Street Shanthi Nagar,  Wilson Garden Bangalore South, Mohammad Nasir S/o Mohammed Ajam No.33,  1st Main,  2nd Stage,  Gouthampura Halsur Shanthinagar Bangalore-560008, Sri Devi D/o Ramesh NO 1/38,   Green House 2nd Cross Anepalya Near Crustal School,  Bangalore South, Naresh Babu S S/o Samuel No 579,  5th Cross,  Ambedkar nagara Opp NGV Koramangala Bangalore-560047, steeohan Raj S/o Thagaya Raj,  No.3,  Akki Thimmana Halli,  Papa Gowda Street,  Shanthinagar, Bangalore, Haseen Khan S/o Inayathulla Khan # 65/3,  4th Cross,  Munegowda Garden Neelasandra Bangalore South-560047, Vijay I S/o Issac # 60,  2nd Battery Pension lane,  P.K.R.Nagar,  Viveknagar Bangalore South-560047, Gajendran S/o Velaiah # 22,  36th Block,  EWS Qtrs LR Nagar,  Viveknagar Bangalore South-560047, Navilesh S/o Oissac # 60,  2nd Battery pension Lane,  P K R Nagar, Viveknagar Bangalore-560047, Sayed Sgaffiulla S/O Abdul Jabbar No.51/1/3,  South Street Neelasandra Bangalore South-560047, Dinesh Kumar J S/o Jeevabai C,  # 178/1,  Maya Bazar Shanthi Nagar Bangalore","Pradeep Kumar,  S/o Ramesh # 5 4th Cross,  Anepalya Neelasandra Viveknagar,  Bangalore-560047Arokiya Mary Sheela E D/o Edwin George # 359,  Near BDA,  Austin Town,  Viveknagar,  Bangalore-560047Richard Paul S/o Late Joseph Paul 129,  Austin Town Quarters RJM Shanthinagar Bangalore-560047David A S/o Anthony 132,  Old Cement Lane Sustin Town,  Shanthinagar,  BangaloreLourdh Mary W/o Murthy # 33/1,  Old Cement Lane Austin Town Viveknagar,  Bangalore-560047Raja S/o Chinnappan # 33/1,  Old Cement Lane Austin Town,  Shanthinagar,  BangaloreKempanna M S/o Muniyappa 6 Lingayyana Palya 2nd Cross,  Shanthinagar BangaloreArun S/o Chinnappan 10,  7th Cross,  2nd Main,  2nd Stage,  Gowthamapura Halasur HAL 2nd Stage Bangalore North-560008Eden Briggs D/o Darryl Briggs # 1666 BDA Qtrs,  Austin Town Viveknagar Bangalore South-560047Ronald V D'Cruz S/o Late A Vincent # 145,  6th Square Austin Town Viveknagar Bangalore South-560047Naveen D S/o Karan D # 20,  2nd Cross,  3rd Main Road Gowtham Pura Halasuru HAL Bangalore North-560008Manasa D/o Chandurappa No.104,  3rd Block,  Jogu Palya Police Qtrs Near Sai Baba Temple Jogu Palya Jalsur HAL 2nd Stage Bangalore NorthJaka Lina W/o Mical Anthony # 371,  3rd Square Austin Town Viveknagar,  Bangalore-47Jagan S/o Arumugam No.13,  E Street Shanthi Nagar,  Wilson Garden Bangalore SouthMohammad Nasir S/o Mohammed Ajam No.33,  1st Main,  2nd Stage,  Gouthampura Halsur Shanthinagar Bangalore-560008Sri Devi D/o Ramesh NO 1/38,   Green House 2nd Cross Anepalya Near Crustal School,  Bangalore SouthNaresh Babu S S/o Samuel No 579,  5th Cross,  Ambedkar nagara Opp NGV Koramangala Bangalore-560047steeohan Raj S/o Thagaya Raj,  No.3,  Akki Thimmana Halli,  Papa Gowda Street,  Shanthinagar, BangaloreHaseen Khan S/o Inayathulla Khan # 65/3,  4th Cross,  Munegowda Garden Neelasandra Bangalore South-560047Vijay I S/o Issac # 60,  2nd Battery Pension lane,  P.K.R.Nagar,  Viveknagar Bangalore South-560047Gajendran S/o Velaiah # 22,  36th Block,  EWS Qtrs LR Nagar,  Viveknagar Bangalore South-560047Navilesh S/o Oissac # 60,  2nd Battery pension Lane,  P K R Nagar, Viveknagar Bangalore-560047Sayed Sgaffiulla S/O Abdul Jabbar No.51/1/3,  South Street Neelasandra Bangalore South-560047Dinesh Kumar J S/o Jeevabai C,  # 178/1,  Maya Bazar Shanthi Nagar Bangalore",20.0
140,2017-18,6,ವನ್ನಾರ್ ಪೇಟೆ ವಾರ್ಡ್ ನಂ.115ರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಬರುವ ಮುಸ್ಲಿಂ ಬರಿಯಲ್ ಗ್ರೌಂಡ್ ಕಾಂಕ್ರೀಟ್ ವಾಲ್ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ,Muslim Burial Ground Concrete Wall Development Work at Wannar Pete Ward No.115,10.0
141,2017-18,7,ಶಾಂತಲಾ ನಗರ ವಾರ್ಡ್ ನಂ.111ರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಆರ್.ಓ ಪ್ಲಾಂಟ್ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ,RO plant construction work at Shantala city ward No.111,0.0
142,2017-18,8,ವನ್ನಾರ್ ಪೇಟೆ ವಾರ್ಡ್ ನಂ.115ರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಬರುವ ಮುಸ್ಲಿಂ ಬರಿಯಲ್ ಗ್ರೌಂಡ್ ಇಂಟರ್ ಲಾಕ್ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ,Muslim Burial Ground Interlock Development Complex at Wannar Pete Ward No.115,0.0
143,2017-18,9,ಶಾಂತಿನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವನ್ನಾರ್ ಪೇಟೆ ವಾರ್ಡ್ ನಂ.115ರಲ್ಲಿ ಸಿ.ಸಿ.ಕ್ಯಾಮರಾಗಳನ್ನು ಅಳವಡಿಸುವ ಕಾಮಗಾರಿ,Work on installing cc cameras in Shantinagar Assembly constituency Wannar Pete Ward No.115,10.0
144,2017-18,10,ವನ್ನಾರ್ ಪೇಟೆ ವಾರ್ಡ್ ನಂ.115ರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಬರುವ ಮುಸ್ಲಿಂ ಬರಿಯಲ್ ಗ್ರೌಂಡ್ ಆರ್ ಸಿ ಸಿ  ಕಾಂಕ್ರೀಟ್ ವಾಲ್ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ,Muslim Burial Ground RC Concrete Wall Development Works Under Wannar Pete Ward No.115,30.0
145,2017-18,11,ಅಗ್ರಂ ವಾರ್ಡ್ 114ರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಬರುವ ರುದ್ರಪ್ಪ ಗಾರ್ಡನ್ ಡ್ರೈನ್ ಮತ್ತು ಕಾಂಕ್ರೀಟ್ ರಸ್ತೆ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ,Rudrappa Garden drain and concrete road development work at Agram Ward 114,5.6
146,2017-18,12,ಶಾಂತಲಾ ನಗರ ವಾರ್ಡ್ ನಂ.111ರಲ್ಲಿರುವ ಗ್ರೌಂಡ್ ನ ಗೇಟ್ ಅಭಿವೃದ್ದಿ ಅಳವಡಿಸುವ ಕಾಮಗಾರಿ,Gate Development Ground Building at Shantala Urban Ward No.111,5.0
147,2017-18,13,ಶಾಂತಲಾ ನಗರ ವಾರ್ಡ್ ನಂ.117ರಲ್ಲಿರುವ ಶಾಂತಿನಗರ ಪಾರ್ಕ್ ಗೆ ಬಂಚ್ ಅಳವಡಿಸುವ ಕಾಮಗಾರಿ,The bunch is set up to Shantinagar Park in Shantala city ward No.117,7.0
