Sl No.,Financial Year,Sl No,Work Name Original (Kannada/English),Work Name Rough Translation (English),Value (In Rs. Lakhs)
133,2014-15,59,"ವಾರ್ಡ್ ನಂ.118, ಸುಧಾಮನಗರ ವಾರ್ಡಿನಲ್ಲಿರುವ ಹಮೀದ್ ಖಾನ್ ಗಾರ್ಡನ್ ನಲ್ಲಿರುವ ಶೌಚಾಲಯ ನವೀಕರಣ ಕಾಮಗಾರಿಗಾಗಿ","Ward No.118, for toilet renovation work at Hamid Khan Garden in Sudanagarwara Ward",2.0
134,2014-15,60,"ವಾರ್ಡ್ ನಂ.118, ಸುಧಾಮನಗರದಲ್ಲಿರುವ ಪಾಪಣ್ಣ ಗಾರ್ಡನ್ ಶೌಚಾಲಯ ನವೀಕರಣ ಕಾಮಗಾರಿಗಾಗಿ","Ward No.118, Papanna Garden Toilet in Sudanamagar for renovation work",0.0
135,2014-15,61,"ವಾರ್ಡ್ ನಂ.118, ಸುಧಾಮನಗರದಲ್ಲಿರುವ ನಾಗೇಶ್ವರ ಗಾರ್ಡನ್ ಶೌಚಾಲಯ ನವೀಕರಣ ಕಾಮಗಾರಿಗಾಗಿ","Ward No.118, Nageshwar Garden Toilet Renovation in Sudanagar",0.0
136,2014-15,62,"ವಾರ್ಡ್ ನಂ.118, ರಾಮಕ್ಕ ಗಾರ್ಡನ್ ನಲ್ಲಿರುವ  ಶೌಚಾಲಯ ನವೀಕರಣ ಕಾಮಗಾರಿಗಾಗಿ ಹಂತ-1","Ward No.118, Step -1 for toilet renovation work at Ramka Gardens",0.0
137,2014-15,63,"ವಾರ್ಡ್ ನಂ.118, ರಾಮಕ್ಕ ಗಾರ್ಡನ್ ನಲ್ಲಿರುವ  ಶೌಚಾಲಯ ನವೀಕರಣ ಕಾಮಗಾರಿಗಾಗಿ ಹಂತ-2","Ward No.118, Phase 2 for toilet renovation work at Ramka Gordon",0.0
138,2014-15,64,ವಾರ್ಡ್ ನಂ.144 ಸೋಮೇಶ್ವರ ಸ್ಲಂ ನ್ಯೂ ಕ್ವಾರ್ಟಸ್ ಬಳಿ ಇರುವ  ಶ್ರೀ ವಿನಾಯಕ ದೇವಸ್ಥಾನದ ಪ್ರಾರ್ಥನಾ ಮಂದಿರ ಕಟ್ಟಡ ನಿರ್ಮಾಣ,Shri Vinayaka Temple Shrine Building at Ward No.144 Someshwar Slum New Quarters,5.85
139,2014-15,65,"ವಾರ್ಡ್ ನಂ.144, ಸೋಮೇಶ್ವರ ಸ್ಲಂ ನ್ಯೂ ಕ್ವಾರ್ಟಸ್ ಬಳಿ ಇರುವ ಗೌಸ್-ಎ-ಪಾರ್ಕ್ ಮುಸ್ಲಿಂ ಬಾಂಧವರ ಪ್ರಾರ್ಥನಾ ಮಂದಿರದ  ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","Ward No 144, Gauss-e-Park Muslim Building Prayer Complex at Someshwar Slum New Quarters",6.85
140,2014-15,66,ಬೆಂಗಳೂರು ನಗರ ಚಿಕ್ಕಪೇಟೆ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವಾರ್ಡ್ ನಂ.145 ಹೊಂಬೇಗೌಡರ ವಾರ್ಡಿನ ಸಿದ್ದಯ್ಯ ರಸ್ತೆಯಲ್ಲಿರುವ ದರ್ಗಾದ ಹತ್ತಿರದ ರಸ್ತೆ ಮತ್ತು ಪ್ರಾರ್ಥನಾ ಸ್ಥಳಗಳಲ್ಲಿ  ಸಿಮೆಂಟ್ ಕಾಂಕ್ರೀಟ್ ಅಳವಡಿಸಿ ಅಭಿವೃದ್ದಿ ಪಡಿಸುವ ಕಾಮಗಾರಿ,"Bangalore Urban Chikpet Assembly Constituency Ward No.145 Development of Cement Concrete at Road and Prayer Areas Near Dargah at Siddayya Road, Hombagowda Ward",40.0
141,2015-16,1,"ಫಜೀಲ್ ಬಿನ್ ಅಬ್ದುಲ್ ನಂ.188 ಕೃಷ್ಣ ಮೂರ್ತಿ ಕಾಲೋನಿ, ಸಿದ್ದಾಪುರ ಜಯನಗರ ಬೆಂಗಳೂರು-11","Fazil Bin Abdul No.188 Krishna Murthy Colony, Siddapura Jayanagar Bangalore -11",0.8
142,2015-16,2,"ಶ್ರೀ.ಮಹಮದ್ ಅಫ್ಜಲ್ ಪಾಷ ಬಿನ್ ಚೋತೆ ಸಾಬ್ ನಂ.22, 1ನೇ ಮುಖ್ಯರಸ್ತೆ, 3ನೇ ಅಡ್ಡರಸ್ತೆ, ಎಸ್.ಆರ್.ಕೆ. ಗಾರ್ಡನ್, ಜಯನಗರ, ಬೆಂಗಳೂರು","Mr. Mohammed Afzal Pasha Bin Chote Sabe No. 22, 1st Main Road, 3rd Crossroads, SRK. Gordon, Jayanagar, Bangalore",0.8
143,2015-16,3,"ಮರಿಯಮ್ಮ ಬಿನ್ ಶೇಖರ್ ನಂ.22, 1ನೇ ಮುಖ್ಯರಸ್ತೆ, 3ನೇ ಅಡ್ಡರಸ್ತೆ, ಎಸ್.ಆರ್.ಕೆ.ಗಾರ್ಡನ್, ಜಯನಗರ, ಬೆಂಗಳೂರು","Mariamma bin Shekhar No.22, 1st Main Road, 3rd Cross, SRK Gordon, Jayanagar, Bangalore",0.8
144,2015-16,4,"ಸೈಯದ್ ಬಾಬು ಬಿನ್ ಮೊಹಮದ ಖಾಸಿಂ, ನಂ.114, ಕೃಷ್ಣ ಮೂರ್ತಿ ಕಾಲೋನಿ, ಸಿದ್ದಾಪುರ ಬೆಂಗಳೂರು-11","Syed Babu Bin Mohammad Qasim, No.114, Krishna Murthy Colony, Siddapura Bangalore -11",0.8
145,2015-16,5,"ಎ.ತೇಜಸ್ ಬಿನ್ ಅನ್ನಿರಾಜು, ನಂ.32, 2ನೇ ಕ್ರಾಸ್, ಹೆಚ್.ಸಿದ್ದಯ್ಯ ರಸ್ತೆ, ವಿನೋಬನಗರ, ಬೆಂಗಳೂರು-27","A. Tejas bin Aniraju, No.32, 2nd Cross, H. Siddaya Road, Vinobanagar, Bangalore-27",0.8
146,2015-16,6,"ಶ್ರೀ.ಸಣ್ಣ ಕಲ್ಲಪ್ಪ ಬಿನ್ ಮಾರಿಯಮ್ಮ ನಂ.252 ಗುಲ್ಬರ್ಗ ಕಾಲೋನಿ, 2ನೇ ಬ್ಲಾಕ್, ಜಯನಗರ, ಬೆಂಗಳೂರು-41","Mr. Sanna Kallappa bin Mariamma No.252 Gulbarga Colony, 2nd Block, Jayanagar, Bangalore -41",0.8
147,2015-16,7,"ಶ್ರೀ.ಅಪ್ಸರ್ ಪಾಷ ಬಿನ್ ಲೇಟ್ ನಯಾಜ್ ಪಾಷ ನಂ.290 ಇ.ಕೆ.ಹೆ.ಚ್.ಬಿ ವಸಹಿ ಗೃಹ, ಜಯನಗರ, ಬೆಂಗಳೂರು-41","Shri.User Pasha bin Late Naaj Pasha No.290 EKHHB Residential House, Jayanagar, Bangalore -41",0.8
148,2015-16,8,"ಶ್ರೀ.ಸೈಯದ್ ಅಬ್ದುಲ್ ಕಲೀಂ ಬಿನ್ ಸಯ್ಯದ್ ಅಬ್ದುಲ್ ಹಮೀದ್, ನಂ.4/1 ಖಾಜಿ ಸ್ಟ್ರೀಟ್ ಬಸವನಗುಡಿ ಬೆಂಗಳೂರು-4","Mr. Syed Abdul Kalim bin Sayyed Abdul Hameed, No.4 / 1 Kazi Street Basavanagudi Bangalore -4",0.8
149,2015-16,9,"ಶ್ರೀ.ರೆಹಮಾನ್ ಷರೀಫ್ ಬಿನ್ ಇಸ್ಮಾಯಿಲ್ ನಂ.289, ಸೋಮೇಶ್ವರ ಸ್ಲಂ ಸಿದ್ದಾಪುರ ಬೆಂಗಳೂರು-11","Shri.Rahman Sharif Bin Ismail No.289, Someshwar Slum Siddapur Bangalore -11",0.8
150,2015-16,10,ಶ್ರೀ.ಮಹಮದ್ ಇಯಾಜ್ ಬಿನ್ ಅಬ್ದುಲ್ ರಜಾಕ್ ನಂ.7/1 ಎಸ್.ಆರ್.ಕೆ ಗಾರ್ಡನ್ ತಿಲಕ್ ನಗರ ಬೆಂಗಳೂರು-41,Mr. Mohammed Iyaz bin Abdul Razzak No.7 / 1 SRK Gordon Tilak City Bangalore -41,0.8
151,2015-16,11,"ಎನ್.ಸುರೇಶ್, ಬಿನ್ ನಾರಾಯಣ ನಂ.177 ದಯಾನಂದ ಬೆಂಗಳೂರು-11","N. Suresh, Bin Narayana No.177 Dayanand Bangalore - 11",0.8
152,2015-16,12,"ಶ್ರೀ.ಸಾದಿಕ್ ಪಾಷ, ಬಿನ್ ಪಯಾಜ್ ಪಾಷ ನಂ.322 ಎಲ್ಲಮ್ಮ ದೇವಸ್ಥಾನ ಸೋಮೇಶ್ವರ ಸ್ಲಂ ವಿ.ಆರ್. ನಗರ ಜಯನಗರ ಬೆಂಗಳೂರು-11","Mr. Sadik Pasha, Bin Piaz Pasha No.322 Allma Temple Someshwar Slum VR. City Jayanagar Bangalore-11",0.8
153,2015-16,13,"ವಾರ್ಡ್ ನಂ.144, ಸೋಮೇಶ್ವರ ಸ್ಲಂ ನ್ಯೂ ಕ್ವಾರ್ಟಸ್ ಬಳಿ ಇರುವ ಶ್ರೀ ವಿನಾಯಕ ದೇವಸ್ಥಾನದ ಭಜನಾ ಮಂದಿರ ಕಟ್ಟಡ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","Ward No 144, Bhajana Mandir Building of Sri Vinayak Temple near Someshwar Slum New Quarters",5.85
154,2015-16,14,"ವಾರ್ಡ್ ನಂ.145, ಹೊಂಬೇಗೌಡನಗರದಲ್ಲಿರುವ ನೇತಾಜಿ ಸುಭಾಶ್ ಚಂದ್ರ ಭೋಸ್ ಪ್ರೌಢಶಾಲೆಯ ನೆಲ ಅಂತಸ್ತಿನಲ್ಲಿ ಶಾಲಾ ಕೊಠಡಿಯ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","Ward No. 145, Construction of School Room at Netaji Subhash Chandra Bhos High School ground floor in Hombagowda",2.5
155,2015-16,15,"ವಾರ್ಡ್ ನಂ.145, ಹೊಂಬೇಗೌಡನಗರದಲ್ಲಿರುವ ನೇತಾಜಿ ಸುಭಾಶ್ ಚಂದ್ರ ಭೋಸ್ ಪ್ರೌಢಶಾಲೆಯ ಎರಡನೇ ಅಂತಸ್ತಿನಲ್ಲಿ ಶಾಲಾ ಕೊಠಡಿಯ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","Ward No. 145, School Room Construction Work on Second Floor of Netaji Subhash Chandra Bhos High School, Hombagowda",2.5
156,2015-16,16,"ವಾರ್ಡ್ ನಂ.145, ಹೊಂಬೇಗೌಡನಗರದಲ್ಲಿರುವ ಸರ್ಕಾರಿ ಪ್ರೌಢಶಾಲೆಯ ನೆಲ ಅಂತಸ್ತಿನಲ್ಲಿ ಶಾಲಾ ಕೊಠಡಿಯ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","Ward No.145, School Room construction work at Government High School ground floor in Hombagowda",2.5
157,2015-16,17,"ವಾರ್ಡ್ ನಂ.145, ಹೊಂಬೇಗೌಡನಗರದಲ್ಲಿರುವ ನೇತಾಜಿ ಸುಭಾಶ್ ಚಂದ್ರ ಭೋಸ್ ಪ್ರೌಢಶಾಲೆಯ ಮುರನೇ ಅಂತಸ್ತಿನಲ್ಲಿ ಶಾಲಾ ಕೊಠಡಿಯ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","Ward No. 145, School Room construction work at the Netanyi Subhash Chandra Bhos High School in Hombagowda",5.0
158,2015-16,18,ವಾರ್ಡ್ ನಂ.145 ಹೊಂಬೇಗೌಡ ನಗರ ವಿಲ್ಸನ್ ಗಾರ್ಡನ್ 9ನೇ ಅಡ್ಡರಸ್ತೆಯಲ್ಲಿರುವ ಡಾನ್ ಬಾಸ್ಕೋ ನಿರ್ಗತಿಕ ಮಕ್ಕಳ ವಸತಿ ಶಾಲೆಗೆ ಶೌಚಾಲಯ ನಿರ್ಮಿಸುವುದು ಹಾಗೂ ಕಾಂಪೌಂಡ್ ಗೋಡೆ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ,"Ward No. 145 Building a toilet for Don Bosco's destitute children's boarding school on the 9th crossing of Wilson Garden, Hombagowda and compound wall construction work",2.0
159,2015-16,19,ವಾರ್ಡ್ ನಂ.145 ಹೊಂಬೇಗೌಡ ನಗರ ವಿಲ್ಸನ್ ಗಾರ್ಡನ್ 9ನೇ ಅಡ್ಡರಸ್ತೆಯಲ್ಲಿರುವ ನೇತಾಜಿ ಸುಭಾಶ್ ಚಂದ್ರಭೋಸ್ ಪ್ರೌಢಶಾಲೆಗೆ ಕಾಂಪೌಂಡ್ ಗೋಡೆ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ,"Ward No. 145 Compound wall construction work for Netaji Subhash Chandra Bhos High School, 9th Cross, Wilson Gordon, Hombagowda",8.0
160,2015-16,20,"ವಾರ್ಡ್ ನಂ,144 ಸಿದ್ದಾಪುರ ವಾರ್ಡಿನ ಅರೆಕೆಂಪನಹಳ್ಳಿಯಲ್ಲಿ ಸಾರ್ವಜನಿಕರಿಗೆ ಕುಡಿಯುವ ನೀರನ್ನು ಪೂರೈಸುವ ಯೋಜನೆಯ ಕಾಮಗಾರಿ ಹಂತ-1","Ward No, 144 Project Plans for providing drinking water to the public at Arrekampanahalli in Siddapura Ward",2.5
161,2015-16,21,"ವಾರ್ಡ್ ನಂ,144 ಸಿದ್ದಾಪುರ ವಾರ್ಡಿನ ಅರೆಕೆಂಪನಹಳ್ಳಿಯಲ್ಲಿ ಸಾರ್ವಜನಿಕರಿಗೆ ಕುಡಿಯುವ ನೀರನ್ನು ಪೂರೈಸುವ ಯೋಜನೆಯ ಕಾಮಗಾರಿ ಹಂತ-2","Ward No, 144 Project Plans to Provide Drinking Water to the Public at Arrekampanahalli in Siddapura Ward 2",2.5
162,2015-16,22,"ವಾರ್ಡ್ ನಂ,144 ಸಿದ್ದಾಪುರ ವಾರ್ಡಿನ ಅರೆಕೆಂಪನಹಳ್ಳಿಯಲ್ಲಿ ಸಾರ್ವಜನಿಕರಿಗೆ ಕುಡಿಯುವ ನೀರನ್ನು ಪೂರೈಸುವ ಯೋಜನೆಯ ಕಾಮಗಾರಿ ಹಂತ-3","Ward No, 144 Project Plans to Provide Drinking Water to the Public at Arakkankanahalli, Siddapura Ward",2.5
163,2015-16,23,"ವಾರ್ಡ್ ನಂ,142 ಸುಂಕೇನಹಳ್ಳಿಯ ವಾರ್ಡಿನ ಭವಾನಿ ನಗರ ಸ್ಲಂನಲ್ಲಿ ಸಾರ್ವಜನಿಕರಿಗೆ ಕುಡಿಯುವ ನೀರನ್ನು ಪೂರೈಸುವ ಯೋಜನೆಯ ಕಾಮಗಾರಿ ಹಂತ-1","Ward No, 142 Project Building to Provide Drinking Water to the Public at Bhavani Nagar Slum in Wardha, Sunkenahalli",2.5
164,2015-16,24,"ವಾರ್ಡ್ ನಂ,142 ಸುಂಕೇನಹಳ್ಳಿಯ ವಾರ್ಡಿನ ಭವಾನಿ ನಗರ ಸ್ಲಂನಲ್ಲಿ ಸಾರ್ವಜನಿಕರಿಗೆ ಕುಡಿಯುವ ನೀರನ್ನು ಪೂರೈಸುವ ಯೋಜನೆಯ ಕಾಮಗಾರಿ ಹಂತ-2","Ward No, 142 Project Building to Provide Drinking Water to the Public at Bhavani Nagar Slum in Wardha, Sunkenahalli",2.5
165,2015-16,25,"ವಾರ್ಡ್ ನಂ,142 ಸುಂಕೇನಹಳ್ಳಿಯ ವಾರ್ಡಿನ ಕೆಂಪೇಗೌಡನಗರ 5ನೇ ಅಡ್ಡರಸ್ತೆಯಲ್ಲಿ ಸಾರ್ವಜನಿಕರಿಗೆ ಕುಡಿಯುವ ನೀರನ್ನು ಪೂರೈಸುವ ಯೋಜನೆಯ ಕಾಮಗಾರಿ ಹಂತ-1","Ward No, 142 Project Measures to Provide Drinking Water to the Public on 5th Cross of Kempegowda Nagar in Sankenahalli Ward",2.5
166,2015-16,26,"ವಾರ್ಡ್ ನಂ,142 ಸುಂಕೇನಹಳ್ಳಿಯ ವಾರ್ಡಿನ ಕೆಂಪೇಗೌಡನಗರ 5ನೇ ಅಡ್ಡರಸ್ತೆಯಲ್ಲಿ ಸಾರ್ವಜನಿಕರಿಗೆ ಕುಡಿಯುವ ನೀರನ್ನು ಪೂರೈಸುವ ಯೋಜನೆಯ ಕಾಮಗಾರಿ ಹಂತ-2","Ward No, 142 Project Measures to Provide Drinking Water to the Public on 5th Cross of Kempegowda Nagar in Sankaneahalli Ward",2.5
167,2015-16,27,"ವಾರ್ಡ್ ನಂ,142 ಸುಂಕೇನಹಳ್ಳಿಯ ವಾರ್ಡಿನ ಹೆರಿಗೆ ಆಸ್ಪತ್ರೆಯಬಳಿ ಸಾರ್ವಜನಿಕರಿಗೆ ಕುಡಿಯುವ ನೀರನ್ನು ಪೂರೈಸುವ ಯೋಜನೆಯ ಕಾಮಗಾರಿ ಹಂತ-1","Ward No, 142 Maternity Hospital in Sunkenahalli Ward, Project-1 Project to Provide Drinking Water to the Public",2.5
168,2015-16,28,"ವಾರ್ಡ್ ನಂ,142 ಸುಂಕೇನಹಳ್ಳಿಯ ವಾರ್ಡಿನ ಹೆರಿಗೆ ಆಸ್ಪತ್ರೆಯಬಳಿ ಸಾರ್ವಜನಿಕರಿಗೆ ಕುಡಿಯುವ ನೀರನ್ನು ಪೂರೈಸುವ ಯೋಜನೆಯ ಕಾಮಗಾರಿ ಹಂತ-2","Ward No, 142 Maternity Hospital in Sunkenahalli Ward, Project Plans to Provide Drinking Water to Public",2.5
169,2015-16,29,"ವಾರ್ಡ್ ನಂ,144 ಸಿದ್ದಾಪುರ ವಾರ್ಡಿನ ದಯಾನಂದ ಸ್ಲಂನಲ್ಲಿ ಸಾರ್ವಜನಿಕರಿಗೆ ಕುಡಿಯುವ ನೀರನ್ನು ಪೂರೈಸುವ ಯೋಜನೆಯ ಕಾಮಗಾರಿ ಹಂತ-1","Ward No, 144 Dayanand Slum in Siddapura Ward, Project-1 Project to Provide Drinking Water to the Public",2.5
170,2015-16,30,"ವಾರ್ಡ್ ನಂ,144 ಸಿದ್ದಾಪುರ ವಾರ್ಡಿನ ದಯಾನಂದ ಸ್ಲಂನಲ್ಲಿ ಸಾರ್ವಜನಿಕರಿಗೆ ಕುಡಿಯುವ ನೀರನ್ನು ಪೂರೈಸುವ ಯೋಜನೆಯ ಕಾಮಗಾರಿ ಹಂತ-2","Ward No, 144 Dayanand Slum in Siddapura Ward Project Measures to Provide Drinking Water to Public",2.5
171,2015-16,31,"ವಾರ್ಡ್ ನಂ,144 ಸಿದ್ದಾಪುರ ವಾರ್ಡಿನ ದಯಾನಂದ ಸ್ಲಂನಲ್ಲಿ ಸಾರ್ವಜನಿಕರಿಗೆ ಕುಡಿಯುವ ನೀರನ್ನು ಪೂರೈಸುವ ಯೋಜನೆಯ ಕಾಮಗಾರಿ ಹಂತ-2","Ward No, 144 Dayanand Slum in Siddapura Ward Project Measures to Provide Drinking Water to Public",2.5
172,2015-16,32,"ವಾರ್ಡ್ ನಂ,143 ವಿ.ವಿ.ಪುರಂ ವಾರ್ಡಿನ ಪಾರ್ವತಿಪುರಂ ನಲ್ಲಿರುವ ಅಟ್ಟಿಮಾರಮ್ಮ ದೇವಸ್ಥಾನದ ಬಳಿ ಸಾರ್ವಜನಿಕರಿಗೆ ಕುಡಿಯುವ ನೀರನ್ನು ಪೂರೈಸುವ ಯೋಜನೆಯ ಕಾಮಗಾರಿ ಹಂತ-1","Ward No, 143 Project Plans to Provide Drinking Water to the Public At Atimaramma Temple at Parvathipuram in VVPuram Ward",2.5
173,2015-16,33,"ವಾರ್ಡ್ ನಂ,143 ವಿ.ವಿ.ಪುರಂ ವಾರ್ಡಿನ ಪಾರ್ವತಿಪುರಂ ನಲ್ಲಿರುವ ಅಟ್ಟಿಮಾರಮ್ಮ ದೇವಸ್ಥಾನದ ಬಳಿ ಸಾರ್ವಜನಿಕರಿಗೆ ಕುಡಿಯುವ ನೀರನ್ನು ಪೂರೈಸುವ ಯೋಜನೆಯ ಕಾಮಗಾರಿ ಹಂತ-2","Ward No, 143 Project Measures to Provide Drinking Water to the Public At Atimaramma Temple at Parvathipuram, VVP",2.5
174,2015-16,34,ವಾರ್ಡ್ ನಂ.118 ಸುಧಾಮನಗರ ವಾರ್ಡಿನ ವಿನೋಭನಗರದಲ್ಲಿ ಸಾರ್ವಜನಿಕರಿಗೆ ಕುಡಿಯುವ ನೀರನ್ನು ಪೂರೈಸುವ ಯೋಜನೆಯ ಕಾಮಗಾರಿ ಹಂತ-1,Ward No.118 Project for the drinking water to the public in the welfare of the Sudanamagar ward,2.5
175,2015-16,35,ವಾರ್ಡ್ ನಂ.118 ಸುಧಾಮನಗರ ವಾರ್ಡಿನ ವಿನೋಭನಗರದಲ್ಲಿ ಸಾರ್ವಜನಿಕರಿಗೆ ಕುಡಿಯುವ ನೀರನ್ನು ಪೂರೈಸುವ ಯೋಜನೆಯ ಕಾಮಗಾರಿ ಹಂತ-2,Ward No.118 Project Work to Provide Drinking Water to the Public in the Impact of the Improvement Ward,2.0
176,2015-16,36,"ವಾರ್ಡ್ ನಂ.143, ವಿ.ವಿ.ಪುರಂ ವಾರ್ಡಿನ ಪಾರ್ವತಿಪುರಂ ಒಂದನೇ ಮುಖ್ಯರಸ್ತೆಯಲ್ಲಿ ಸಾರ್ವಜನಿಕರಿಗೆ ಕುಡಿಯುವ ನೀರನ್ನು ಪೂರೈಸುವ ಯೋಜನೆಯ ಕಾಮಗಾರಿ ಹಂತ-1","Ward No. 143, Parvatipuram, VVPuram Ward, 1st phase of the project to supply drinking water to the public.",2.5
177,2015-16,37,"ವಾರ್ಡ್ ನಂ.143, ವಿ.ವಿ.ಪುರಂ ವಾರ್ಡಿನ ಪಾರ್ವತಿಪುರಂ ಒಂದನೇ ಮುಖ್ಯರಸ್ತೆಯಲ್ಲಿ ಸಾರ್ವಜನಿಕರಿಗೆ ಕುಡಿಯುವ ನೀರನ್ನು ಪೂರೈಸುವ ಯೋಜನೆಯ ಕಾಮಗಾರಿ ಹಂತ-2","Ward No. 143, Parvatipuram in VVPuram Ward One of the Chief Ministers of the project to supply drinking water to the public Step -2",2.5
178,2015-16,38,"ವಾರ್ಡ್ ನಂ.143, ವಿ.ವಿ.ಪುರಂ ವಾರ್ಡಿನ ಪಾರ್ವತಿಪುರಂ ಒಂದನೇ ಮುಖ್ಯರಸ್ತೆಯಲ್ಲಿ ಸಾರ್ವಜನಿಕರಿಗೆ ಕುಡಿಯುವ ನೀರನ್ನು ಪೂರೈಸುವ ಯೋಜನೆಯ ಕಾಮಗಾರಿ ಹಂತ-3","Ward No.143, Project Planning to supply drinking water to the public at Parvatipuram, VVPuram Ward.",2.5
179,2015-16,39,ವಾರ್ಡ್ ನಂ.144 ಸಿದ್ದಾಪುರ ವಾರ್ಡಿನ ಸೋಮೇಶ್ವರ ಕಾಲೋನಿಯಲ್ಲಿ ಸಾರ್ವಜನಿಕರಿಗೆ ನೀರನ್ನು ಪೂರೈಸುವ ಯೋಜನೆಯ ಕಾಮಗಾರಿ ಹಂತ-1,"Ward No. 144 Project Plans to Provide Water to the Public at Someswara Colony, Siddapura Ward",2.5
180,2015-16,40,ವಾರ್ಡ್ ನಂ.144 ಸಿದ್ದಾಪುರ ವಾರ್ಡಿನ ಸೋಮೇಶ್ವರ ಕಾಲೋನಿಯಲ್ಲಿ ಸಾರ್ವಜನಿಕರಿಗೆ ನೀರನ್ನು ಪೂರೈಸುವ ಯೋಜನೆಯ ಕಾಮಗಾರಿ ಹಂತ-2,Ward No. 144 Project to supply water to the public at Someswara Colony in Siddapura Ward-2,2.5
181,2015-16,41,"ವಾರ್ಡ್ ನಂ.118, ಸುಧಾಮನಗರ ವಾರ್ಡಿನ ಪರಿಶಿಷ್ಟ ಜಾತಿ ಹಾಗೂ ಪಂಗಡದವರು ಹೆಚ್ಚಿನ ಸಂಖ್ಯೆಯಲ್ಲಿ ವಾಸಿಸುತ್ತಿರುವ ವಿನೋಭನಗರದಲ್ಲಿ ನಾಗರೀಕರ ಅನುಕೂಲಕ್ಕಾಗಿ ಶುದ್ದ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ಸ್ಥಾಪಿಸುವ ಕಾಮಗಾರಿ","Ward No.118, Scheduled Castes and Scheduled Tribes of the Sudanamarga Ward will be set up to establish a clean drinking water unit for citizens' convenience in large numbers of living abortions.",16.0
182,2015-16,42,"ವಾರ್ಡ್ ನಂ.119, ಧರ್ಮರಾಯಸ್ವಾಮಿ ವಾರ್ಡಿನ ಆರ್.ಆರ್.ಸ್ಟ್ರೀಟ್ ಇಲ್ಲಿ ಕುಡಿಯುವ ನೀರಿನ ಕಾಮಗಾರಿಗಾಗಿ","Ward No.119, RR Trust of Dharmarayaswamy Ward for drinking water",8.2
183,2015-16,43,"ವಾರ್ಡ್ ನಂ.118/, ಸುಧಾಮನಗರ ವಾರ್ಡಿನಲ್ಲಿರುವ ಕೆ.ಎಸ್.ಗಾರ್ಡನ್ 2ನೇ ಅಡ್ಡರಸ್ತೆಯಲ್ಲಿ ಕುಡಿಯುವ ನೀರಿನ ಕಾಮಗಾರಿಗಾಗಿ","Ward No.118 /, KS Gordon in Sudanagarwada Ward 2 for the drinking water works",6.5
184,2015-16,44,"ವಾರ್ಡ್ ನಂ.118, ಸುಧಾಮನಗರ ವಾರ್ಡಿನಲ್ಲಿರುವ ಕೆ.ಎಸ್.ಗಾರ್ಡನ್ 1ನೇ ಅಡ್ಡರಸ್ತೆಯಲ್ಲಿ ಕುಡಿಯುವ ನೀರಿನ ಕಾಮಗಾರಿಗಾಗಿ","Ward No.118, KS Gordon in Sudanamagar Ward, 1st Cross for drinking water",5.0
185,2015-16,45,"ವಾರ್ಡ್ ನಂ.143 ವಿ.ವಿ.ಪುರಂ ವಾರ್ಡಿನಲ್ಲಿರುವ ಆರ್.ವಿ.ಮುಖ್ಯರಸ್ತೆ, ಕಾಮತ್ ಹೋಟೆಲ್ ಹತ್ತಿರ ಬಸ್ ನಿಲ್ದಾಣ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","Ward No. 143 RV Main Road at VVPuram Ward, Near Bus Stand at Kamath Hotel",4.3
186,2015-16,46,ಚಿಕ್ಕಪೇಟೆ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವಾರ್ಡ್ ನಂ.145 ಹೊಂಬೇಗೌಡ ನಗರ ವಾರ್ಡಿ ಲಕ್ಕಸಂದ್ರ ಸುಬ್ಬರಾಜ್ ಲೇಔಟ್ ನಲ್ಲಿ ಕುಡಿಯುವ ನೀರಿನ ಕಾಮಗಾರಿ,Chikkapet Assembly Constituency Ward No.145 Hombigowda City Wardy Lakkasandra Subbaraj Layout Drinking Water Works,6.5
187,2015-16,47,ಚಿಕ್ಕಪೇಟೆ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವಾರ್ಡ್ ನಂ.118 ಸುಧಾಮನಗರ ವಾರ್ಡಿನ ಮಾವಳ್ಳಿಯಲ್ಲಿ ಕುಡಿಯುವ ನೀರಿನ ಕಾಮಗಾರಿ,Chikkapet Assembly Constituency Ward No.118 Drinking Water Works at Mavalli in Sudanamagar Ward,6.8
