Sl No.,Financial Year,Sl No,Work Name Original (Kannada/English),Work Name Rough Translation (English),Value (In Rs. Lakhs)
72,2014 -15,20,"ಬೆಂಗಳೂರು ನಗರ ಜಿಲ್ಲೆ, ದಾಸರಹಳ್ಳಿ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವಾರ್ಡ್ ನಂ.12 ರ ಶೆಟ್ಟಿಹಳ್ಳಿ, ಅರಳಿಮರದ ಹತ್ತಿರ (Bus Shelter)  ಬಸ್ ನಿಲ್ದಾಣ ಕಾಮಗಾರಿ","Bangalore City District, Dasarahalli assembly constituency, Ward 12, Shettyahalli, Bus station work near Aralimara bus stand",4.3
73,2014 -15,21,"ಬೆಂಗಳೂರು ನಗರ ಜಿಲ್ಲೆ, ದಾಸರಹಳ್ಳಿ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವಾರ್ಡ್ ನಂ.12 ರ ಪ್ರಿನ್ಸ್ ಟೌನ್ ಅಪಾರ್ಟ್ ಮೆಂಟ್ ಹತ್ತಿರ (Bus Shelter)  ಬಸ್ ನಿಲ್ದಾಣ ಕಾಮಗಾರಿ","Bangalore City District, Dasarahalli Municipal Area Near Bus Town Apartments, Bus Shelter, Bus Station Works",4.3
74,2014 -15,22,Construction of Government two Classroom Building at Kanshiram Nagara Village in Somashettihalli Grama Panchayath of Yeshwanthpura Hobli of Bangalore North Taluk,Construction of Government two Classroom Building at Kanshiram Nagara Village in Somashettihalli Grama Panchayath of Yeshwanthpura Hobli of Bangalore North Taluk,17.0
75,2014 -15,23,"ಬೆಂಗಳೂರು ಉತ್ತರ ತಾಲ್ಲೂಕು, ಯಶವಂತಪುರ ಹೋಬಳಿ ಚಿಕ್ಕಬಾಣಾವರ ಗ್ರಾಮ ಪಂಚಾಯಿತಿ ಶಾಂತಿನಗರ ಬಡಾವಣೆಯ ಆಚಾರ್ಯ ಕಾಲೇಜು ಮುಖ್ಯರಸ್ತೆಯಿಂದ ವೇಣುಗೋಪಾಲ್ ರವರ ಮನೆಯವರೆಗೆ ರಸ್ತೆ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ 0.00 ಮೀ ನಿಂದ 75.00 ಮೀ.ವರೆಗೆ","Bangalore North Taluk, Yeshwantpur Hobli Chikkabanavara Gram Panchayat Acharya College Headquarters Shanthinagar Layout From Road to Venugopal's Road Development Work 0.00 m to 75.00 m",5.0
76,2014 -15,24,"ಬೆಂಗಳೂರು ಉತ್ತರ ತಾಲ್ಲೂಕು, ಯಶವಂತಪುರ ಹೋಬಳಿ ಚಿಕ್ಕಬಾಣಾವರ ಗ್ರಾಮ ಪಂಚಾಯಿತಿ ಶಾಂತಿನಗರ ಬಡಾವಣೆಯ ಆಚಾರ್ಯ ಕಾಲೇಜು ಮುಖ್ಯರಸ್ತೆಯಿಂದ ವೇಣುಗೋಪಾಲ್ ರವರ ಮನೆಯವರೆಗೆ ರಸ್ತೆ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ 75.00 ಮೀ ನಿಂದ 150.00 ಮೀ.ವರೆಗೆ","Bangalore North Taluk, Yeshwanthpur Hobli Chikkabanavara Gram Panchayat, Acharya College Headquarters, Shantinagar Layout From Road to Venugopal's Road Development Work 75.00 m to 150.00 m",5.0
77,2014 -15,25,"ಬೆಂಗಳೂರು ಉತ್ತರ ತಾಲ್ಲೂಕು, ಯಶವಂತಪುರ ಹೋಬಳಿ ಚಿಕ್ಕಬಾಣಾವರ ಗ್ರಾಮ ಪಂಚಾಯಿತಿ ಶಾಂತಿನಗರ ಬಡಾವಣೆಯ ಆಚಾರ್ಯ ಕಾಲೇಜು ಮುಖ್ಯರಸ್ತೆಯಿಂದ ವೇಣುಗೋಪಾಲ್ ರವರ ಮನೆಯವರೆಗೆ ರಸ್ತೆ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ 150.00 ಮೀ ನಿಂದ 275.00 ಮೀ.ವರೆಗೆ","Bangalore North Taluk, Yeshwanthpur Hobli Chikkabanavara Gram Panchayat Atharaya College Headquarters at Venkopopal's House Road Development Work from 150.00 m to 275.00 m",5.0
78,2014 -15,26,"ಬೆಂಗಳೂರು ಉತ್ತರ ತಾಲ್ಲೂಕು, ಯಶವಂತಪುರ ಹೋಬಳಿ ಚಿಕ್ಕಬಾಣಾವರ ಗ್ರಾಮ ಪಂಚಾಯಿತಿ ಶಾಂತಿನಗರ ಬಡಾವಣೆಯ 3ನೇ ಮುಖ್ಯರಸ್ತೆ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ 0.00 ಮೀ ನಿಂದ 75.00 ಮೀ. ವರೆಗೆ","Bangalore North Taluk, Yeshwanthpur Hobli Chikkabanavara Gram Panchayat 3rd Main Road Layout 3rd Main Road Development Works 0.00 m to 75.00 m. Up to",5.0
79,2014 -15,27,"ಬೆಂಗಳೂರು ಉತ್ತರ ತಾಲ್ಲೂಕು, ಯಶವಂತಪುರ ಹೋಬಳಿ ಚಿಕ್ಕಬಾಣಾವರ ಗ್ರಾಮ ಪಂಚಾಯಿತಿ ಶಾಂತಿನಗರ ಬಡಾವಣೆಯ 3ನೇ ಮುಖ್ಯರಸ್ತೆ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ 75.00 ಮೀ ನಿಂದ 150.00 ಮೀ. ವರೆಗೆ","Bangalore North Taluk, Yeshwantpur Hobli Chikkabanavara Gram Panchayat 3rd Main Road Layout 3rd Main Road Development Works 75.00 m to 150.00 m. Up to",5.0
80,2014 -15,28,"ಬೆಂಗಳೂರು ಉತ್ತರ ತಾಲ್ಲೂಕು, ಯಶವಂತಪುರ ಹೋಬಳಿ ಚಿಕ್ಕಬಾಣಾವರ ಗ್ರಾಮ ಪಂಚಾಯಿತಿ ಶಾಂತಿನಗರ ಬಡಾವಣೆಯ 3ರ ನರಸಿಂಹಯ್ಯನವರ ಮನೆ ರಸ್ತೆ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ","Bangalore North Taluk, Yashwantpur Hobli Chikkabanavara Gram Panchayat House Road Development Work of Narasimhaiah's 3rd Shanthinagar Layout",5.0
81,2014 -15,29,"ಬೆಂಗಳೂರು ಉತ್ತರ ತಾಲ್ಲೂಕು, ಯಶವಂತಪುರ ಹೋಬಳಿ ಚಿಕ್ಕಬಾಣಾವರ ಗ್ರಾಮ ಪಂಚಾಯಿತಿ ಶಾಂತಿನಗರ ಬಡಾವಣೆಯ 4ರ ನರಸಿಂಹಯ್ಯನವರ ಮನೆ ರಸ್ತೆ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ","Bangalore North Taluk, Yashwantpur Hobli Chikkabanavara Gram Panchayat 4th Road Development Work of Narasimhaiah, 4th of Shantinagar Layout",5.0
82,2014 -15,30,"ಬೆಂಗಳೂರು ಉತ್ತರ ತಾಲ್ಲೂಕು, ಯಶವಂತಪುರ ಹೋಬಳಿ ಚಿಕ್ಕಬಾಣಾವರ ಗ್ರಾಮ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ದಾಸಪ್ಪನಪಾಳ್ಯ ಗಣೇಶ ದೇವಸ್ಥಾನದ ರಸ್ತೆ ಹಾಗೂ ಗಂಗರಾಜು ಮನೆಯ ರಸ್ತೆಗೆ ಸಿಮೆಂಟ್ ಕಾಂಕ್ರೀಟ್ ರಸ್ತೆ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","Bangalore North Taluk, Yeshwanthpur Hobli Chikkabanavara Gram Panchayat Road Dasappanapalya Ganesha Temple Road and Gender Raju Road Road Cement Concrete Road Construction Work",5.0
83,2014 -15,31,"ಬೆಂಗಳೂರು ಉತ್ತರ ತಾಲ್ಲೂಕು, ಯಶವಂತಪುರ ಹೋಬಳಿ ಚಿಕ್ಕಬಾಣಾವರ ಗ್ರಾಮ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯವೀರಶೆಟ್ಟಿಹಳ್ಳಿ ಗ್ರಾಮದ ಆಚಾರ್ಯ ಕಾಲೇಜು ಮುಖ್ಯ ರಸ್ತೆಯಿಂದ ವೆಂಕಟೇಶ್ವರ ಗ್ಲಾಸ್ ಹೌಸ್ ವರೆಗೆ  ಸಿಮೆಂಟ್ ಕಾಂಕ್ರೀಟ್ ರಸ್ತೆ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","Bangalore North Taluk, Yeshwantpur Hobli Chikkabanavara Village Panchayat Range of Veeraseettihalli village Acharya College Main Road to Venkateswara Glass House Cement Concrete Road Construction Work",5.0
84,2014 -15,32,"ಬೆಂಗಳೂರು ಉತ್ತರ ತಾಲ್ಲೂಕು, ಯಶವಂತಪುರ ಹೋಬಳಿ ಚಿಕ್ಕಬಾಣಾವರ ಗ್ರಾಮದ ಸರ್ಕಾರಿ ಶಾಲೆ ಆವರಣದಲ್ಲಿ ಚರಂಡಿ ಹಾಗೂ ಆರ್.ಸಿ.ಸಿ ಮೋರಿ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","Bangalore North Taluk, Sarkandi and RCC Mori construction work on Government School premises in Hubli, Chikkabanavara village",2.0
85,2014 -15,33,"ಬೆಂಗಳೂರು ಉತ್ತರ ತಾಲ್ಲೂಕು, ಯಶವಂತಪುರ ಹೋಬಳಿ ಚಿಕ್ಕಬಾಣಾವರ ಗ್ರಾಮ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಬ್ರದರ್ಸ್ ಕಾಲೋನಿಯಲ್ಲಿ ಕಲ್ಲುಕಟ್ಟಡ ಚರಂಡಿ ಹಾಗೂ ಆರ್.ಸಿ.ಸಿ ಮೋರಿ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","Bangalore North Taluk, Kallilardada drainage and RCC Mori construction work at Brothers Colony on Yashwantpur Hobli Chikkabanavara Gram Panchayat",5.0
86,2014 -15,34,"ಬೆಂಗಳೂರು ನಗರ ದಾಸರಹಳ್ಳಿ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ಸಿಡೇದಹಳ್ಳಿ ವಾರ್ಡ್ ನಂ.14, 6ನೇ ಕ್ರಾಸ್ ರಸ್ತೆಯಲ್ಲಿ  ರಾಜಕಾಲುವೆಗೆ ಆರ್.ಸಿ.ಸಿ ಮೋರಿ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","RCC Mori construction works for the Rajakali Road at Siddhedahalli Ward No. 14, 6th Cross Road, Bangalore City Dasarahalli Assembly Constituency",8.3
87,2014 -15,35,"ಶ್ರೀ.ಶಶಿಧರ್.ಹೆಚ್.ಎಸ್ ಬಿನ್ ಶ್ರೀ.ಸಿದ್ದಪ್ಪ.ಹೆಚ್.ಎನ್, ನಂ.70, 6ನೇ ಮೈನ್, ಲಕ್ಷ್ಮಣನಗರ, ಹೆಗ್ಗನಹಳ್ಳಿ ಕ್ರಾಸ್, ವಿಶ್ವನೀಡಂ ಅಂಚೆ, ಬೆಂಗಳೂರು","Shri.ShashidharHS Bin Mr. SiddappaHHN, No.70, 6th Main, Laxmananagar, Henganahalli Cross, Viswanadam Post, Bangalore",0.73
88,2014 -15,36,"ಕುಮಾರಿ ಮಂಜು ಬಿನ್ ಲೇಟ್ ಮಾರಪ್ಪ, ನಂ, 76, 7ನೇ ಕ್ರಾಸ್, ಅಬ್ಬಿಗೆರೆ ಮುಖ್ಯರಸ್ತೆ, ಕಮ್ಮಗೊಂಡನಹಳ್ಳಿ, ಜಾಲಹಳ್ಳಿ ಪಶ್ಚಿಮ ಅಂಚೆ, ಬೆಂಗಳೂರು","Kumari Manju Bin Late Marappa, No. 76, 7th Cross, Abbigere Main Road, Kammagudanahalli, Westhalli West Post, Bangalore",0.73
89,2014 -15,37,"ಶ್ರೀ.ಆರ್.ರಮೇಶ್ ಬಿನ್ ಶ್ರೀ.ಎನ್.ರಾಮಕೃಷ್ಣಯ್ಯ, ನಂ.696, ಎಲ್.ಎನ್.ನಿಲಯ, ಹೊಸಬಡಾವಣೆ, ಬಿ.ಇ.ಟಿ ಶಾಲೆ ಹಿಂಭಾಗ, ಬೆಂಗಳೂರು-560090","Shri R. Ramesh Bin Shri N. Rakrakrishnaiah, No.696, LN Nilaya, New Navigation, BET School Back, Bangalore -560090",0.73
90,2014 -15,38,"ಶ್ರೀ.ರವಿಕುಮಾರ್ ಎಲ್, ಬಿನ್ ಶ್ರೀ.ಲಕ್ಷ್ಮೀಪತಯ್ಯ.ಡಿ.  ನಂ.437, 3ನೇ ಅಡ್ಡರಸ್ತೆ, ಮುನೇಶ್ವರನಗರ, ಬಾಗಲಗುಂಟೆ, ನಾಗಸಂದ್ರ ಅಂಚೆ, ಬೆಂಗಳೂರು-560073","Sri.Rakikumar L, Bin Sri Lakshmipathy D.D. No. 437, 3rd Cross, Muneswaranagar, Bagalgunte, Nagasandra Post, Bangalore -560073",0.73
91,2014 -15,39,"ಕುಮಾರಿ ಅಮ್ಮಾಜಿ ಬಿನ್ ನಂಜಪ್ಪ, ನಂ.244, 1ನೇ ಮುಖ್ಯರಸ್ತೆ,  ಐ.ಪಿ.ನಗರ, ದೊಡ್ಡಣ್ಣ ಎಸ್ಟೇಟ್ ರಸ್ತೆ, ಬೆಂಗಳೂರು-560058","Kumari Ammaji bin Nanjappa, No.244, 1st Main Road, IPNagar, Lalanna Estate Road, Bangalore -560058",0.73
92,2014 -15,40,"ಶ್ರೀ.ಗುರುಮೂರ್ತಾಚಾರ್ ಬಿನ್ ಶ್ರೀ.ಶ್ರೀಕಂಠಚಾರ್ ನಂ.230, ಚನ್ನಕೇಶವ ದೇವಾಲಯದ ಹತ್ತಿರ, ಚಿಕ್ಕಬಾಣಾವರ, ಬೆಂಗಳೂರು-560090","Shri.Gurumurthachar bin Sri Srikantachar No.230, near Chenkakeshava temple, Chikkabana, Bangalore -560090",0.73
93,2014 -15,41,"ಉಮೇಶ್.ಹೆಚ್. ಬಿನ್ ಶ್ರೀ.ಹಣಮಂತಪ್ಪ ವಾರ್ಡ್ ನಂ.70, ನಂ.ಇ 78/9, 9ನೇ ಕ್ರಾಸ್, ರಾಜಗೋಪಾಲ ನಗರ ಲಗ್ಗೆರೆ, ಬೆಂಗಳೂರು-560058","Umesh H. Bin Shri Hanumanthappa Ward No.70, No. 78 78/9, 9th Cross, Rajagopal Urban Luggage, Bangalore -560058",0.73
94,2014 -15,42,"ಬೆಂಗಳೂರು ಉತ್ತರ ತಾಲ್ಲೂಕು, ಯಶವಂತಪುರ ಹೋಬಳಿ, ತಮ್ಮೇನಹಳ್ಳಿ ಮುಖ್ಯರಸ್ತೆ ಅಂದಾನಪ್ಪನವರ ಮನೆಯಿಂದ ಶ್ರೀನಿವಾಸ್ ಮನೆಯವರೆಗೆ ರಸ್ತೆ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ","Road Improvement Work From Bangalore North Taluk, Yeshwantpur Hobli, Thaneehallahalli Main Road, Andanappa's House to Srinivas House",5.0
95,2015 -16,1,"ಬೆಂಗಳೂರು ಉತ್ತರ ತಾಲ್ಲೂಕು, ಯಶವಂತಪುರ ಹೋಬಳಿ, ಚಿಕ್ಕಬಾಣಾವರ ಗ್ರಾಮ ಪಂಚಾಯಿತಿ ಜೆ.ಎಂ.ಎಂ.ಶಾಲೆಯ ಎಡಭಾಗ 3ನೇ ರಸ್ತೆಯ ಕ್ರಾಸ್ ರಸ್ತೆ ಕೃಷ್ಣಪ್ಪ ಮನೆ ಲಿಂಗರಾಜು ಮನೆ ಸುರೇಶ್ ಮನೆ ರಸ್ತೆಗಳ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ","Bangalore North Taluk, Yeshwantpur Hobli, Chikkabanavara Gram Panchayat JMM School Left 3rd Cross Cross Road Krishnappa Home Lingaraju Home Suresh Home Road Development Work",5.0
96,2015 -16,2,"ಬೆಂಗಳೂರು ಉತ್ತರ ತಾಲ್ಲೂಕು, ಯಶವಂತಪುರ ಹೋಬಳಿ, ತಮ್ಮೇನಹಳ್ಳಿ ಮುಖ್ಯರಸ್ತೆ ಅಂದಾನಪ್ಪರವರ ಮನೆವರೆಗೆ ರಸ್ತೆ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ","Road Improvement Work till Bangalore North Taluk, Yeshwanthpur Hobli, Thaneehalli Main Road Andhanappa's House",5.0
97,2015 -16,3,"ಬೆಂಗಳೂರು ಉತ್ತರ ತಾಲ್ಲೂಕು, ಯಶವಂತಪುರ ಹೋಬಳಿ, ಚಿಕ್ಕಬಾಣಾವರ ಗ್ರಾಮ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ದ್ವಾರಕಾ ನಗರ ಸಮುದಾಯ ಭವನದ ಹತ್ತಿರ ಶೌಚಾಲಯ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","Toilet construction near Dwarka Nagar community hall of Bangalore North Taluk, Yeshwantpur Hobli, Chikkabanavara Grama Panchayat",5.0
98,2015 -16,4,"ಬೆಂಗಳೂರು ಉತ್ತರ ತಾಲ್ಲೂಕು, ಯಶವಂತಪುರ ಹೋಬಳಿ, ಚಿಕ್ಕಬಾಣಾವರ ಗ್ರಾಮ ಪಂಚಾಯಿತಿ ಗಣಪತಿ ನಗರ ರೈಲ್ವೆ ಪ್ರಾರೆಲ್ ರಸ್ತೆ ದರ್ಶನ್ ರೆಡ್ಡಿ ಮತ್ತು ಕೃಷ್ಣಪ್ಪ ಮನೆ ರಸ್ತೆ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ","Bangalore North Taluk, Yeshwantpur Hobli, Chikkabanavara Gram Panchayat Ganapati Nagar Railway Prayal Road Darshan Reddy and Krishnappa Home Road Development Work",5.0
99,2015 -16,5,"ಬೆಂಗಳೂರು ಉತ್ತರ ತಾಲ್ಲೂಕು, ಯಶವಂತಪುರ ಹೋಬಳಿ, ಸೋಮಶೆಟ್ಟಿಹಳ್ಳಿ ಗ್ರಾಮ ಪಂಚಾಐಇತಿಯ ಆನಂದ ಗಾರ್ಡನ್ ಗೆ ಹೋಗುವ ಮುಖ್ಯರಸ್ತೆಗೆ ಕಾಂಕ್ರೀಟ್ ಕಾಮಗಾರಿ","Bangalore North Taluk, Yeshwantpur Hobli, Somashettihalli Gram Panchayat Main Road to Ananda Gardens",5.0
100,2015 -16,6,"ಬೆಂಗಳೂರು ಉತ್ತರ ತಾಲ್ಲೂಕು, ಕೆರೆಗುಡ್ಡದಹಳ್ಳಿ , ಅಶ್ವತ್ ಕಟ್ಟೆಯಿಂದ ಶಿವಮಲ್ಲಪ್ಪ ಮನೆಯ ವರೆಗೆ ಕಾಂಕ್ರೀಟ್ ರಸ್ತೆ ಕಾಮಗಾರಿ","Concrete road works up to Shivamallappa house from Bangalore North Taluk, Keregudadahalli, Ashwat Kattu",5.0
101,2015 -16,7,"ಬೆಂಗಳೂರು ಉತ್ತರ ತಾಲ್ಲೂಕು, ಯಶವಂತಪುರ ಹೋಬಳಿ, ಶಿರಡಿ ಬಡಾವಣೆಗೆ ಹೋಗುವ ಮುಖ್ಯರಸ್ತೆಗೆ ಸಿಮೆಂಟ್ ಕಾಂಕ್ರೀಟ್ ರಸ್ತೆ","Bangalore North Taluk, Yeshwantpur Hobli, Cement Concrete Road to Main Road to Shirdi Layout",5.0
102,2015 -16,8,"ಬೆಂಗಳೂರು ಉತ್ತರ ತಾಲ್ಲೂಕು, ಚಿಕ್ಕಬಾಣಾವರ ಗ್ರಾಮ ಪಂಚಾಯಿತಿ ಗುಡ್ಡೆಗೌಡರ ಮನೆಯಿಂದ ಜೆ.ಎಂ.ಎಂ. ಶಾಲೆಯವರೆಗೆ ರಸ್ತೆ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ","JMM from Bangalore's North Taluk, Chikkabanavara Gram Panchayat Gudde Gowda's house. Road development work up to school",5.0
103,2015 -16,9,"ಬೆಂಗಳೂರು ಉತ್ತರ ತಾಲ್ಲೂಕು, ಯಶವಂತಪುರ ಹೋಬಳಿ ಸೋಮಶೆಟ್ಟಿಹಳ್ಳಿ ಗ್ರಾಮ ಪಂಚಾಐಇತಿ ಎಂಎಸ್. ಪಾಳ್ಯ ಲಕ್ಷ್ಮೀಪುರ ಕ್ರಾಸ್ ರಸ್ತೆಯಿಂದ  ಕಾನ್ಷೀರಾಂನಗರಕ್ಕೆ ಹೋಗುವ ರಸ್ತೆಗೆ ಸಿಮೆಂಟ್ ಕಾಂಕ್ರೀಟ್ ಕಾಮಗಾರಿ","Bangalore North Taluk, Yeshwantpur Hobli Somashettihalli Gram Panchayi ITI MS. Cement concrete work for road leading to Kansiranagar from Lakshmipur Cross Road",5.0
104,2015 -16,10,"ಬೆಂಗಳೂರು ಉತ್ತರ ತಾಲ್ಲೂಕು, ಯಶವಂತಪುರ ಹೋಬಳಿಯ ಸೋಮಶೆಟ್ಟಿಹಳ್ಳಿ ಗ್ರಾಮ ಪಂಚಾಯಿತಿ ನೇತ್ರಾವತಿ ಬಡಾವಣೆಗೆ ಹೋಗು ಮುಖ್ಯರಸ್ತೆಗೆ ಕಾಂಕ್ರೀಟ್ ಕಾಮಗಾರಿ","Bangalore North Taluk, Someshttihalli Gram Panchayat Yeshwantpur Hobli Go to Netravathi Layout Main Line Concrete Work",5.0
105,2015 -16,11,"ಬೆಂಗಳೂರು ಉತ್ತರ ತಾಲ್ಲೂಕು, ಯಶವಂತಪುರ ಹೋಬಳಿಯ ಕೆರೆಗುಡ್ಡದಹಳ್ಳಿಯ ಲೇಕ್ ವ್ಯೂ ಗಾರ್ಡನ್ ಸುರೇಶ್ ಮನೆಯಿಂದ ಜಗದೀಶ್ ಮನೆಯವರೆಗೆ ಕಾಂಕ್ರೀಟ್ ಕಾಮಗಾರಿ","Concrete works up to Jagadish's house from Suresh's house at Lake View Garden, Keregudadahalli, Yeshwantpur Hubli, Bangalore North Taluk",5.0
106,2015 -16,12,"ಬೆಂಗಳೂರು ಉತ್ತರ ತಾಲ್ಲೂಕು, ಯಶವಂತಪುರ ಹೋಬಳಿಯ ಗಣಪತಿನಗರ ಜೆ.ಎಂ.ಎಂ. ಶಾಲೆಯಿಂದ ರಾಮಕೃಷ್ಣಪ್ಪನವರ ಮನೆವರೆಗೆ ರಸ್ತೆ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ","Bangalore North Taluk, JMM Ganapatinagar Yeshwantpur Hobli Road development work from school to Ramakrishnappa's house",5.0
107,2015 -16,13,"ಬೆಂಗಳೂರು ಉತ್ತರ ತಾಲ್ಲೂಕು, ಯಶವಂತಪುರ ಹೋಬಳಿಯ ಸದ್ಗುರು ಬಡಾವಣೆಗೆ ಹೋಗುವ ಮುಖ್ಯರಸ್ತೆಗೆ ಸಿಮೆಂಟ್ ಕಾಂಕ್ರೀಟ್ ರಸ್ತೆ ","Cement Concrete Road to Main Road to Sadguru Layout, Bangalore North Taluk, Yeshwanthpur Hobli",5.0
108,2015 -16,14,"ಬೆಂಗಳೂರು ಉತ್ತರ ತಾಲ್ಲೂಕು, ಯಶವಂತಪುರ ಹೋಬಳಿ ಕಾನ್ಷಿರಾಂ ನಗರ ಹೋಗುವ ಮುಖ್ಯ ರಸ್ತೆಗೆ ಸಿಮೆಂಟ್ ಕಾಂಕ್ರೀಟ್ ರಸ್ತೆ ಕಾಮಗಾರಿ","Cement concrete road works to main road going to Bangalore North Taluk, Yeshwantpur Hubli Kansiram Nagar",5.0
109,2015 -16,15,"ಬೆಂಗಳೂರು ಉತ್ತರ ತಾಲ್ಲೂಕು, ಯಶವಂತಪುರ ಹೋಬಳಿ ಶಿವಮಲ್ಲಪ್ಪ ಮನೆಯಿಂದ ಸುರೇಶ್ ಮನೆಯವರೆಗೆ ಕಾಂಕ್ರೀಟ್ ರಸ್ತೆ ಕಾಮಗಾರಿ","Concrete road construction from Bangalore North Taluk, Yeshwantpur Hobli Shivamallappa to Suresh's house",5.0
110,2015 -16,16,"ಬೆಂಗಳೂರು ಉತ್ತರ ತಾಲ್ಲೂಕು, ಯಶವಂತಪುರ ಹೋಬಳಿ ಚಿಕ್ಕಬಾಣಾವರ ಗ್ರಾಮ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಗಣಪತಿನಗೆ ಜೆ.ಎಂ.ಎಂ. ಶಾಲೆಯ ಎಡಭಾಗದ 2ನೇ ರಸ್ತೆ ಸುನಂದಮ್ಮ ಮನೆಯಿಂದ ಮಹ್ ಮದ್ ಇಂದ್ರೀಸ್ ಮನೆಯವರೆಗೆ ರಸ್ತೆ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ","Bangalore North Taluk, Yashwantpur Hobli Chikkabanavara Gram Panchayat Range Ganapatine JMM. Road development work from 2th Road Sunandamma House to Mahmad Indris House",5.0
111,2015 -16,17,"ಬೆಂಗಳೂರು ಉತ್ತರ ತಾಲ್ಲೂಕು, ಯಶವಂತಪುರ ಹೋಬಳಿ ಗಣಪತಿ ಹರಕೆ ಕಾಟೇರಮ್ಮ ದೇವಸ್ಥಾನದ ರಸ್ತೆ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ","Bangalore North Taluk, Yeshwantpur Hobli Ganapati Vatakara Caterhamma Temple Road Development Work",5.0
112,2015 -16,18,"ಬೆಂಗಳೂರು ಉತ್ತರ ತಾಲ್ಲೂಕು, ಯಶವಂತಪುರ ಹೋಬಳಿ ತಮ್ಮೇನಹಳ್ಳಿ ರಸ್ತೆ ಲಕ್ಷ್ಮಮ್ಮನವರ ಮನೆಯಿಂದ ಅಣ್ಣಯ್ಯಪ್ಪ ರವರ ಮನೆಯವರೆಗೆ ರಸ್ತೆ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ","Road Improvement Work From Bangalore North North Taluk, Yeshwanthpur Hobli Thaneehalli Road Laxmamman's House to Annayappa's House",5.0
113,2015 -16,19,"ಬೆಂಗಳೂರು ಉತ್ತರ ತಾಲ್ಲೂಕು, ಯಶವಂತಪುರ ಹೋಬಳಿ ಮಾರುತಿ ನಗರ ಕೆಂಪಾಪುರ ಮುಖ್ಯರಸ್ತೆಯಿಂದ ಚಿಕ್ಕವೆಂಕಟಪ್ಪರವರ ಮನೆಯವರೆಗೆ ಚರಂಡಿ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","Bangalore North Taluk, Yeshwantpur Hobli Maruti City sewage construction works from Kampapura main road to Chikkavenkattappa's house",5.0
114,2015 -16,20,"ಬೆಂಗಳೂರು ಉತ್ತರ ತಾಲ್ಲೂಕು, ಯಶವಂತಪುರ ಹೋಬಳಿಯ ಗಣಪತಿನಗರ ಬಿ.ಎಂ.ಟಿ.ಸಿ ಮಂಜುನಾಥ್ ಮನೆಯಿಂದ ದೊಡ್ಡಯ್ಯರವರ ಮನೆವರೆಗೆ ರಸ್ತೆ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ","Bangalore North Taluk, Road Development Work From BMTC Manjunath House to Balaiah's House, Ganapatinagar, Yeshwantpur",5.0
