Sl No.,Financial Year,Sl No,Work Name Original (Kannada/English),Work Name Rough Translation (English),Value (In Rs. Lakhs)
116,2016 -17,18,"ಬೆಂಗಳೂರು ಉತ್ತರ ಅಪರ ತಾಲ್ಲೂಕು, ಬ್ಯಾಟರಾಯನಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಗೋಪಾಲಪುರ ಗ್ರಾಮದಲ್ಲಿ ಶುದ್ದ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","Clean Up Drinking Water Unit at Gopalpur Village in Bangalore North Block Taluk, Battarayanpur Assembly Constituency",3.45
117,2016 -17,19,"ಬೆಂಗಳೂರು ಉತ್ತರ ಅಪರ ತಾಲ್ಲೂಕು, ಬ್ಯಾಟರಾಯನಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ನೆಲ್ಲಕುಂಟೆ ಗ್ರಾಮದಲ್ಲಿ ಶುದ್ದ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ",Clean drinking water unit in Nellakunte village in Battaramayanur Assembly constituency,3.45
118,2016 -17,20,"ಬೆಂಗಳೂರು ಉತ್ತರ ಅಪರ ತಾಲ್ಲೂಕು, ಬ್ಯಾಟರಾಯನಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಮೈಲನಹಳ್ಳಿ ಗ್ರಾಮದಲ್ಲಿ ಶುದ್ದ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","Clean Up Drinking Water Unit at Mylanahalli Village in Bangalore North Block Taluk, Battarayanapura Assembly Constituency",3.45
119,2016 -17,21,"ಬೆಂಗಳೂರು ಉತ್ತರ ಅಪರ ತಾಲ್ಲೂಕು, ಬ್ಯಾಟರಾಯನಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ನಾರಾಯಣಪುರ ಗ್ರಾಮದಲ್ಲಿ ಶುದ್ದ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","Construction of Clean Drinking Water Unit at Narayanapura Village in Bangalore North Block Taluk, Battarayanapura Assembly Constituency",3.45
120,2016 -17,22,"ಬೆಂಗಳೂರು ಉತ್ತರ ಅಪರ ತಾಲ್ಲೂಕು, ಬ್ಯಾಟರಾಯನಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಗಂಗಾನಗರ ಗ್ರಾಮದಲ್ಲಿ ಶುದ್ದ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","Clean drinking water unit in Ganganagar village in Bangalore North Block Taluk, Battarayanapura assembly constituency",3.45
121,2016 -17,23,"ಬೆಂಗಳೂರು ಉತ್ತರ ಅಪರ ತಾಲ್ಲೂಕು, ಬ್ಯಾಟರಾಯನಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಮರಳಕುಂಟೆ ಗ್ರಾಮದಲ್ಲಿ ಶುದ್ದ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","Clean drinking water unit in Sandalwood village in Battaramayanur constituency, Bangalore North Apar Taluk, Bangalore",3.45
122,2016 -17,24,"ಬೆಂಗಳೂರು ಉತ್ತರ ಅಪರ ತಾಲ್ಲೂಕು, ಬ್ಯಾಟರಾಯನಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಮಾರೇನಹಳ್ಳಿ ಬಂಡೆ ಗ್ರಾಮದಲ್ಲಿ ಶುದ್ದ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ",Clean drinking water unit at Mareanahalli Bande village in Battaramayanur Assembly constituency in Bangalore North Apar taluk,3.45
123,2016 -17,25,"ಬೆಂಗಳೂರು ಉತ್ತರ ಅಪರ ತಾಲ್ಲೂಕು, ಬ್ಯಾಟರಾಯನಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಸಾತನೂರು ಗ್ರಾಮದಲ್ಲಿ ಶುದ್ದ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","Cleaner drinking water unit at Santhur village in Bangalore North Block Taluk, Battarayanapura assembly constituency",3.45
124,2016 -17,26,"ಬೆಂಗಳೂರು ಉತ್ತರ ಅಪರ ತಾಲ್ಲೂಕು, ಬ್ಯಾಟರಾಯನಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ರಜಾಕ್ ಸಾಬ್ ಪಾಳ್ಯ ಗ್ರಾಮದಲ್ಲಿ ಶುದ್ದ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ",Clean Up Drinking Water Unit at Razak Saab Palya Village in Battarayanpur Assembly Constituency,3.45
125,2016 -17,27,"ಬೆಂಗಳೂರು ಉತ್ತರ ಅಪರ ತಾಲ್ಲೂಕು, ಬ್ಯಾಟರಾಯನಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ವಿದ್ಯಾನಗರ ಕ್ರಾಸ್ ಗ್ರಾಮದಲ್ಲಿ ಶುದ್ದ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","Clean drinking water unit in Vidyanagar Cross Village in Bangalore North Block Taluk, Battarayanapura Assembly Constituency",3.45
126,2016 -17,28,"ಬೆಂಗಳೂರು ಉತ್ತರ ಅಪರ ತಾಲ್ಲೂಕು, ಬ್ಯಾಟರಾಯನಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಮೀನುಕುಂಟೆ ಹೊಸೂರು ಗ್ರಾಮದಲ್ಲಿ ಶುದ್ದ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","Bangalore North North Apar Taluk, Battarayanpur Assembly Constituency Phasekunte Hosur Gram Panchayat Water Unit Construction Work",3.45
127,2016 -17,29,"ಬೆಂಗಳೂರು ಉತ್ತರ ಅಪರ ತಾಲ್ಲೂಕು, ಬ್ಯಾಟರಾಯನಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಮುತ್ತಕದಹಳ್ಳಿ ಗ್ರಾಮದಲ್ಲಿ ಶುದ್ದ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","The construction of Clean Drinking Water Unit in Muthakahalli Village in Bangalore North Block Taluk, Battarayanapura Assembly Constituency",3.45
128,2016 -17,30,"ಬೆಂಗಳೂರು ಉತ್ತರ ಅಪರ ತಾಲ್ಲೂಕು, ಬ್ಯಾಟರಾಯನಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಮಹದೇವಕೊಡಿಗೇಹಳ್ಳಿ ಗ್ರಾಮದಲ್ಲಿ ಶುದ್ದ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","Clean drinking water unit at Mahadevodigehahalli village in Battaramayanur Assembly constituency, Bangalore North Apar Taluk",3.45
129,2016 -17,31,ಬೆಂಗಳೂರು ಉತ್ತರ ತಾಲ್ಲೂಕು ನಾಗವಾರ ಗ್ರಾಮದ ಶ್ರೀ.ಮದ್ದೂರಮ್ಮ ದೇವಿ ದೇವಸ್ಥಾನದ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ,Sri.Madurumma Devi Temple of Bangalore North Taluk Nagarwada is the development work of the temple,2.0
130,2016 -17,32,ಬುಡಾನ್ ಸಾಬ್ ಪಾಳ್ಯ ಗ್ರಾಮದಲ್ಲಿ ಶುದ್ದ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕದ ಕಟ್ಟಡ ನಿರ್ಮಾನ ಹಾಗೂ ಯಂತ್ರೋಪಕರಣ ಅಳವಡಿಕೆ,Construction of a clean drinking water unit and machinery in Budan Saab Palya village,5.5
131,2016 -17,33,ಸುಗ್ಗಟ್ಟ ಗ್ರಾಮದಲ್ಲಿ ಶುದ್ದ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕದ ಕಟ್ಟಡ ನಿರ್ಮಾಣ ಹಾಗೂ ಯಂತ್ರೋಪಕರಣ ಅಳವಡಿಕೆ,Implementation of construction and machinery of a clean drinking water unit in the village,5.5
132,2016 -17,34,ಬೆಟ್ಟಹಲಸೂರು ಆಂಜನೇಯಸ್ವಾಮಿ ದೇವಸ್ಥಾನದ ಬಳಿ ಶುದ್ದ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕದ ಕಟ್ಟಡ ನಿರ್ಮಾಣ ಹಾಗೂ ಯಂತ್ರೋಪಕರಣ ಅಳವಡಿಕೆ,Construction and Appliance of Clean Drinking Water Unit at Betta Hallasur Anjaneyaswamy Temple,5.5
133,2016 -17,35,ನಾರಾಯಣಪುರ ಗ್ರಾಮದಲ್ಲಿ ಶುದ್ದ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕದ ಕಟ್ಟಡ ನಿರ್ಮಾಣ ಹಾಗೂ ಯಂತ್ರೋಪಕರಣ ಅಳವಡಿಕೆ,Construction and Appliance of Clean Drinking Water Unit in Narayanpur Village,5.5
134,2016 -17,36,ಮಹದೇವ ಕೊಡಿಗೇಹಳ್ಳಿ ಗ್ರಾಮದಲ್ಲಿ ಶುದ್ದ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕದ ಕಟ್ಟಡ ಹಾಗೂ ಯಂತ್ರೋಪಕರಣ ಅಳವಡಿಕೆ,Construction and Appliance of Clean Drinking Water Unit at Mahadeva Kodigehalli Village,5.5
135,2016 -17,37,ಕಾಡಯರ್ರಪ್ಪನಹಳ್ಳಿ ಗ್ರಾಮದಲ್ಲಿ ಶುದ್ದ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕದ ಕಟ್ಟಡ ಹಾಗೂ ಯಂತ್ರೋಪಕರಣ ಅಳವಡಿಕೆ,Construction and Appliance of Clean Drinking Water Unit at Kadararappanahalli Village,5.5
136,2016 -17,38,ಬಿಲ್ಲಮಾರನಹಳ್ಳಿ ಶೆಟ್ಟಿಗೆರೆ ಗ್ರಾಮದಲ್ಲಿ ಶುದ್ದ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕದ ಕಟ್ಟಡ ಹಾಗೂ ಯಂತ್ರೋಪಕರಣ ಅಳವಡಿಕೆ,BillamaranahalliConstruction and Appliance of Clean Drinking Water Unit in Shettarere Village ,5.5
137,2016 -17,39,ಚೊಕ್ಕನಹಳ್ಳಿ ಮುತ್ತುಗದಹಳ್ಳಿ ಗ್ರಾಮದಲ್ಲಿ ಶುದ್ದ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕದ ಕಟ್ಟಡ ಹಾಗೂ ಯಂತ್ರೋಪಕರಣ ಅಳವಡಿಕೆ,ChokanahalliConstruction and Appliance of Clean Drinking Water Unit in Muttukahalli Village ,5.5
138,2016 -17,40,ಬೋವಿಪಾಳ್ಯ ಗ್ರಾಮದಲ್ಲಿ ಶುದ್ದ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕದ ಕಟ್ಟಡ ಹಾಗೂ ಯಂತ್ರೋಪಕರಣ ಅಳವಡಿಕೆ,Construction and Appliance of Clean Drinking Water Unit in Bowivalya Village,5.5
139,2016 -17,41,ಹೊಸಹಳ್ಳಿ ಗ್ರಾಮದಲ್ಲಿ ಶುದ್ದ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕದ ಕಟ್ಟಡ ಹಾಗೂ ಯಂತ್ರೋಪಕರಣ ಅಳವಡಿಕೆ,Construction and Appliance of Clean Drinking Water Unit in Hosahalli Village,5.5
140,2016 -17,42,ಭಾರತೀನಗರ ಗ್ರಾಮದಲ್ಲಿ ಶುದ್ದ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕದ ಕಟ್ಟಡ ಹಾಗೂ ಯಂತ್ರೋಪಕರಣ ಅಳವಡಿಕೆ,Construction and Appliance of Clean Drinking Water Unit in Bharathi Nagar Village,5.5
141,2016 -17,43,ಕೋಡುಗಲಹಟ್ಟಿ ಗ್ರಾಮದಲ್ಲಿ ಶುದ್ದ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕದ ಕಟ್ಟಡ ಹಾಗೂ ಯಂತ್ರೋಪಕರಣ ಅಳವಡಿಕೆ,Construction and Appliance of Clean Drinking Water Unit in Kodugalahatti Village,5.5
142,2016 -17,44,ಸಾತನೂರು ಗ್ರಾಮದಲ್ಲಿ ಶುದ್ದ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕದ ಕಟ್ಟಡ ಹಾಗೂ ಯಂತ್ರೋಪಕರಣ ಅಳವಡಿಕೆ,Construction and Appliance of Clean Drinking Water Unit in Sathanur Village,5.5
143,2016 -17,45,ದಾಸನಾಯಕನಹಳ್ಳಿ ಗ್ರಾಮದಲ್ಲಿ ಶುದ್ದ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕದ ಕಟ್ಟಡ ಹಾಗೂ ಯಂತ್ರೋಪಕರಣ ಅಳವಡಿಕೆ,Construction and Appliance of Clean Drinking Water Unit in Dasanayakanahalli Village,5.5
144,2016 -17,46,ಮರಳಕುಂಟೆ ಗ್ರಾಮದಲ್ಲಿ ಶುದ್ದ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕದ ಕಟ್ಟಡ ಹಾಗೂ ಯಂತ್ರೋಪಕರಣ ಅಳವಡಿಕೆ,Construction and Appliance of Clean Drinking Water Unit in Sandalwood Village,5.5
145,2016 -17,47,ಮಂಚಪ್ಪನಹಳ್ಳಿ ಗ್ರಾಮದಲ್ಲಿ ಶುದ್ದ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕದ ಕಟ್ಟಡ ಹಾಗೂ ಯಂತ್ರೋಪಕರಣ ಅಳವಡಿಕೆ,Construction and Appliance of Clean Drinking Water Unit at Mananchappanahalli Village,5.5
146,2016 -17,48,ಮಂಚಪ್ಪನ ಹೊಸಹಳ್ಳಿ ಗ್ರಾಮದಲ್ಲಿ ಶುದ್ದ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕದ ಕಟ್ಟಡ ಹಾಗೂ ಯಂತ್ರೋಪಕರಣ ಅಳವಡಿಕೆ,Construction and Appliance of Clean Drinking Water Unit in Manjappa Hosahalli Village,5.5
147,2016 -17,49,ಶಕ್ತಿನಗರದಲ್ಲಿ  ಶುದ್ದ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕದ ಕಟ್ಟಡ ಹಾಗೂ ಯಂತ್ರೋಪಕರಣ ಅಳವಡಿಕೆ,Construction and Appliance of Clean Drinking Water Unit in Shakti Nagar,5.5
148,2016 -17,50,ವಿದ್ಯಾನಗರದಲ್ಲಿ ಶುದ್ದ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕದ ಕಟ್ಟಡ ಹಾಗೂ ಯಂತ್ರೋಪಕರಣ ಅಳವಡಿಕೆ,Construction and Appliance of Clean Drinking Water Unit in Vidyanagar,5.5
149,2016 -17,51,ವಿದ್ಯಾನಗರ ಕ್ರಾಸ್ ನಲ್ಲಿ ಶುದ್ದ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕದ ಕಟ್ಟಡ ಹಾಗೂ ಯಂತ್ರೋಪಕರಣ ಅಳವಡಿಕೆ,Construction and Appliance of Clean Drinking Water Unit at Vidyanagar Cross,5.5
150,2016 -17,52,"ಬೆಂಗಳೂರು ಉತ್ತರ ಅಪರ ತಾಲ್ಲೂಕು, ಜಾಲ ಹೋಬಳಿಯ ಹುಣಸಮಾರನಹಳ್ಳಿ ವ್ಯಾಪ್ತಿಯ ರಾ.ಹೆ.07 ರಿಂದ ದೇವಯ್ಯ ಮನೆಯವರೆಗೆ ಕಾಂಕ್ರೀಟ್ ರಸ್ತೆ ಮತ್ತು ಚರಂಡಿ ನಿರ್ಮಾಣ","Concrete Road and drainage construction from RH07 to Devayya ranges from Hunasamaranahalli range to Bangalore North North Taluk, Web Hobli",5.0
