Sl No.,Financial Year,Sl No,Work Name Original (Kannada/English),Work Name Rough Translation (English),Value (In Rs. Lakhs)
93,2014-15,15.0,"ಅಗ್ರಹಾರ ದಾಸರಹಳ್ಳಿ ಕೆ.ಹೆಚ್.ಬಿ ಕಾಲೋನಿಯ, 2ನೇ ಹಂತ, ವಿವೇಕಾನಂದ ಪಾರ್ಕ್ ಅಭಿವೃದ್ಧಿಪಡಿಸುವ ಕಾಮಗಾರಿ ಹಂತ-6","Agrahara Dasarahalli KHB Colony, 2nd Stage, Vivekananda Park Developing Stage 6",1.50
94,2014-15,16.0,"ಅಗ್ರಹಾರ ದಾಸರಹಳ್ಳಿ ಕೆ.ಹೆಚ್.ಬಿ ಕಾಲೋನಿಯ, 1ನೇ ಹಂತ, ಬಸವನ (ಬಿಡಿಎ) ಪಾರ್ಕ್ ಅಭಿವೃದ್ಧಿಪಡಿಸುವ ಕಾಮಗಾರಿ ಹಂತ-1","Agrahara Dasarahalli KHB Colony, 1st phase, Basavana (BDA) Park Development Project-1",2.50
95,2014-15,17.0,"ಅಗ್ರಹಾರ ದಾಸರಹಳ್ಳಿ ಕೆ.ಹೆಚ್.ಬಿ ಕಾಲೋನಿಯ, 1ನೇ ಹಂತ, ಬಸವನ (ಬಿಡಿಎ) ಪಾರ್ಕ್ ಅಭಿವೃದ್ಧಿಪಡಿಸುವ ಕಾಮಗಾರಿ ಹಂತ-2","Agrahara Dasarahalli KHB Colony, 1st Phase, Basavan (BDA) Development Park - Step 2",2.50
96,2014-15,18.0,"ಅಗ್ರಹಾರ ದಾಸರಹಳ್ಳಿ ಕೆ.ಹೆಚ್.ಬಿ ಕಾಲೋನಿಯ, 1ನೇ ಹಂತ, ಬಸವನ (ಬಿಡಿಎ) ಪಾರ್ಕ್ ಅಭಿವೃದ್ಧಿಪಡಿಸುವ ಕಾಮಗಾರಿ ಹಂತ-3","Agrahara Dasarahalli KHB Colony, 1st Stage, Basavan (BDA) Development Park - 3",2.50
97,2014-15,19.0,"ಅಗ್ರಹಾರ ದಾಸರಹಳ್ಳಿ ಕೆ.ಹೆಚ್.ಬಿ ಕಾಲೋನಿಯ, 1ನೇ ಹಂತ, ಬಸವನ (ಬಿಡಿಎ) ಪಾರ್ಕ್ ಅಭಿವೃದ್ಧಿಪಡಿಸುವ ಕಾಮಗಾರಿ ಹಂತ-4","Agrahara Dasarahalli KHB Colony, 1st Phase, Basavan (BDA) Development Park - 4",2.50
98,2014-15,20.0,"ಅಗ್ರಹಾರ ದಾಸರಹಳ್ಳಿ ಕೆ.ಹೆಚ್.ಬಿ ಕಾಲೋನಿಯ, 1ನೇ ಹಂತ, ಬಸವನ (ಬಿಡಿಎ) ಪಾರ್ಕ್ ಅಭಿವೃದ್ಧಿಪಡಿಸುವ ಕಾಮಗಾರಿ ಹಂತ-5","Agrahara Dasarahalli KHB Colony, 1st Stage, Basavan (BDA) Development Park - 5",2.00
99,2014-15,21.0,"ಅಗ್ರಹಾರ ದಾಸರಹಳ್ಳಿ ಕೆ.ಹೆಚ್.ಬಿ ಕಾಲೋನಿಯ, 1ನೇ ಹಂತ, ಬಸವನ (ಬಿಡಿಎ) ಪಾರ್ಕ್ ಅಭಿವೃದ್ಧಿಪಡಿಸುವ ಕಾಮಗಾರಿ ಹಂತ-6","Agrahara Dasarahalli KHB Colony, 1st Phase, Basavan (BDA) Development Park - 6",2.00
100,2014-15,22.0,"ಶ್ರೀ ಚೆಲುವೇಗೌಡ, ನಂ.94-1, ಕನಕನಗರ, 4ನೇ ಅಡ್ಡರಸ್ತೆ, ಕನಕನಗರ, ಮಾರೇನಹಳ್ಳಿ, ಬೆಂಗಳೂರು ಇವರಿಗೆ ತ್ರಿಚಕ್ರ ವಾಹನ ನೀಡುವ ಕಾಮಗಾರಿ.","Shri Cheluve Gowda, No.94-1, Kanakanagar, 4th Cross Road, Kanakanagar, Mareanahalli, Bangalore to provide three-wheeler vehicle.",0.71
101,2014-15,23.0,"ಶ್ರೀ ಉಮೇಶ್.ಎಸ್, ನಂ.61, 1ನೇ ಮುಖ್ಯರಸ್ತೆ, ಬಸವಣ್ಣ ದೇವಸ್ಥಾನದ ರಸ್ತೆ, ಮಾರೇನಹಳ್ಳಿ ಬೆಂಗಳೂರು ಇವರಿಗೆ ತ್ರಿಚಕ್ರ ವಾಹನ ನೀಡುವ ಕಾಮಗಾರಿ.","Mr. Umesh S., No.61, 1st Main Road, Basavanna Temple Road, Marineahalli Bangalore is a three-wheel drive vehicle.",0.66
102,2014-15,24.0,"ಶ್ರೀ ಮಹದೇವಪ್ಪ ಬಿನ್ ವೆಂಕಟರಾಮಯ್ಯ, ನಂ.33, ಕನಕನಗರ, 1ನೇ ಮುಖ್ಯರಸ್ತೆ, ಪಟ್ಟೇಗಾರಪಾಳ್ಯ, ಬೆಂಗಳೂರು ಇವರಿಗೆ ತ್ರಿಚಕ್ರ ವಾಹನ ನೀಡುವ ಕಾಮಗಾರಿ.","Mr. Mahadevappa bin Venkataramaiah, No.33, Kanakanagar, 1st Main Road, Pattayarapalya, Bangalore is a three-wheel drive vehicle.",0.76
103,2014-15,25.0,"Construciton of Compound wall on the Eastern side to Eidgah Maidan near Siddagangayya School, Chandra Layout, Bangalore (stage-1)","Construciton of Compound wall on the Eastern side to Eidgah Maidan near Siddagangayya School, Chandra Layout, Bangalore (stage-1)",2.50
104,2014-15,26.0,"Construciton of Compound wall on the Eastern side to Eidgah Maidan near Siddagangayya School, Chandra Layout, Bangalore (stage-2)","Construciton of Compound wall on the Eastern side to Eidgah Maidan near Siddagangayya School, Chandra Layout, Bangalore (stage-2)",2.50
105,2014-15,27.0,"Construciton of Compound wall on the Eastern side to Eidgah Maidan near Siddagangayya School, Chandra Layout, Bangalore (stage-3)","Construciton of Compound wall on the Eastern side to Eidgah Maidan near Siddagangayya School, Chandra Layout, Bangalore (stage-3)",2.50
106,2014-15,28.0,"Construciton of Compound wall on the Eastern side to Eidgah Maidan near Siddagangayya School, Chandra Layout, Bangalore (stage-4)","Construciton of Compound wall on the Eastern side to Eidgah Maidan near Siddagangayya School, Chandra Layout, Bangalore (stage-4)",2.50
107,2014-15,29.0,"Construciton of Compound wall on the Eastern side to Eidgah Maidan near Siddagangayya School, Chandra Layout, Bangalore (stage-5)","Construciton of Compound wall on the Eastern side to Eidgah Maidan near Siddagangayya School, Chandra Layout, Bangalore (stage-5)",2.50
108,2014-15,30.0,"Construciton of Compound wall on the Eastern side and Formation of Ground by filling in with earth to Eidgah Maidan near Siddagangayya School, Chandra Layout, Bangalore.","Construciton of Compound wall on the Eastern side and Formation of Ground by filling in with earth to Eidgah Maidan near Siddagangayya School, Chandra Layout, Bangalore.",2.50
109,2014-15,31.0,"Construciton of Compound wall on the Southern side and Formation of Ground by filling in with earth to Eidgah Maidan near Siddagangayya School, Chandra Layout, Bangalore.","Construciton of Compound wall on the Southern side and Formation of Ground by filling in with earth to Eidgah Maidan near Siddagangayya School, Chandra Layout, Bangalore.",2.50
110,2014-15,32.0,"Construciton of Compound wall on the Southern side to Eidgah Maidan near Siddagangayya School, Chandra Layout, Bangalore. (stage-1)","Construciton of Compound wall on the Southern side to Eidgah Maidan near Siddagangayya School, Chandra Layout, Bangalore. (stage-1)",2.50
111,2014-15,33.0,"Construciton of Compound wall on the Southern side to Eidgah Maidan near Siddagangayya School, Chandra Layout, Bangalore. (stage-2)","Construciton of Compound wall on the Southern side to Eidgah Maidan near Siddagangayya School, Chandra Layout, Bangalore. (stage-2)",2.50
112,2014-15,34.0,"Construciton of Compound wall on the Southern side to Eidgah Maidan near Siddagangayya School, Chandra Layout, Bangalore. (stage-3)","Construciton of Compound wall on the Southern side to Eidgah Maidan near Siddagangayya School, Chandra Layout, Bangalore. (stage-3)",2.50
113,2014-15,35.0,"Construciton of Compound wall on the Southern side to Eidgah Maidan near Siddagangayya School, Chandra Layout, Bangalore. (stage-4)","Construciton of Compound wall on the Southern side to Eidgah Maidan near Siddagangayya School, Chandra Layout, Bangalore. (stage-4)",2.50
114,2014-15,36.0,"Construciton of Compound wall on the Southern side to Eidgah Maidan near Siddagangayya School, Chandra Layout, Bangalore. (stage-5)","Construciton of Compound wall on the Southern side to Eidgah Maidan near Siddagangayya School, Chandra Layout, Bangalore. (stage-5)",2.50
115,2014-15,37.0,"ಕರ್ನಾಟಕ ತಿಗಳರ ಸಾರ್ವಜನಿಕ ವಿದ್ಯಾಭಿವೃದ್ಧಿ ಸಂಘ, ಮಹಿಳಾ ವಿದ್ಯಾರ್ಥಿ ನಿಲಯ, ಮಹಿಳಾ ಪದವಿ ಪೂರ್ವ ಕಾಲೇಜು ಗೋವಿಂದರಾಜನಗರ ಏಲ್‍ದಾಸ್ ಬಡಾವಣೆ ಬೆಂಗಳೂರು ಇಲ್ಲಿ 3ನೇ ಅಂತಸ್ತಿನ ಕಟ್ಟಡ ನಿರ್ಮಾಣ.","Karnataka Tigara Public Educational Development Association, Women's Student Hall, Women's College, Govindarajagara, Eldas Layout, Bangalore Building 3rd Floor Building.",10.00
116,2014-15,38.0,"ಶ್ರೀ ವೀರಭದ್ರೇಗೌಡ.ಜೆ.ಎಂ, ನಂ.16-1, ಗಾರ್ಡನ್ ರಸ್ತೆ, ತಿಗಳರ ತೋಟ, ನಾಯಂಡನಹಳ್ಳಿ, ಬೆಂಗಳೂರ ಇವರಿಗೆ ತ್ರಿಚಕ್ರ ವಾಹನ ಖರೀದಿಸಲು.","Mr. Veerabhadra Gowda J.M., No.16-1, Gordon Road, Tiger Plant, Nandanahalli, Bangalore to buy a three-wheeler vehicle.",0.67
117,2014-15,39.0,"ಶ್ರೀ ನರಸೇಗೌಡ, ನಂ.50, 13ನೇ ಅಡ್ಡರಸ್ತೆ, 6ನೇ ಮುಖ್ಯರಸ್ತೆ, ಅಗ್ರಹಾರ ದಾಸರಹಳ್ಳಿ, ಬೆಂಗಳೂರು ಇವರಿಗೆ ತ್ರಿಚಕ್ರ ವಾಹನ ಖರೀದಿಸಲು.","Mr. Narasagowda, No.50, 13th Crossroads, 6th Main Road, Agrahara Dasarahalli, Bangalore to buy a three-wheeler vehicle.",0.72
118,2014-15,40.0,"ಶ್ರೀ ಜಿ.ಟಿ.ಶಂಕರ್ ಬಿನ್ ತೋಪಯ್ಯ, ನಂ.1305, 9ನೇ ಅಡ್ಡರಸ್ತೆ, ಕಾವೇರಿಪುರ, ಬೆಂಗಳೂರು ಇವರಿಗೆ ತ್ರಿಚಕ್ರ ವಾಹನ ಖರೀದಿಸಲು","Mr. GT Shankar bin Topeyya, No. 1305, 9th Cross Road, Cauvery, Bangalore to purchase a three-wheeler vehicle",0.57
119,2014-15,41.0,"ಶ್ರೀ ಚಂದ್ರಶೇಖರ್ ಬಿನ್ ಕೃಷ್ಣಪ್ಪ, ನಂ.127, 2ನೇ ಅಡ್ಡರಸ್ತೆ, ಪಟ್ಟೇಗಾರಪಾಳ್ಯ, ಬೆಂಗಳೂರು ಇವರಿಗೆ ತ್ರಿಚಕ್ರ ವಾಹನ ಖರೀದಿಸಲು","Mr. Chandrashekhar Bin Krishnappa, No.127, 2nd Cross, Pattayarapalya, Bangalore to buy a three-wheeler vehicle",0.57
120,2014-15,42.0,"Improvements of RCC Drain and culverts in ward Govindarajanagar-104, Stage-1","Improvements of RCC Drain and culverts in ward Govindarajanagar-104, Stage-1",2.50
121,2014-15,43.0,"Improvements of RCC Drain and culverts in ward Govindarajanagar-104, Stage-2","Improvements of RCC Drain and culverts in ward Govindarajanagar-104, Stage-2",2.50
122,2014-15,44.0,"Improvements of RCC Draon and culverts in ward Govindarajanagar-104, Stage-3","Improvements of RCC Draon and culverts in ward Govindarajanagar-104, Stage-3",2.50
123,2014-15,45.0,"Improvements of RCC Drain and culverts in ward Govindarajanagar-104, Stage-4","Improvements of RCC Drain and culverts in ward Govindarajanagar-104, Stage-4",2.50
124,2014-15,46.0,"Improvements of RCC Drain and culverts in ward Govindarajanagar-104, Stage-5","Improvements of RCC Drain and culverts in ward Govindarajanagar-104, Stage-5",2.50
125,2014-15,47.0,"Improvements of RCC Drain and culverts in ward Govindarajanagar-104, Stage-6","Improvements of RCC Drain and culverts in ward Govindarajanagar-104, Stage-6",1.50
126,2014-15,48.0,"ಶ್ರೀ ಆನಂದ ಬಿನ್ ಸಿದ್ದರಾಮಯ್ಯ, ಗೋವಿಂದರಾಜನಗರ, ಬೆಂಗಳೂರು ಇವರಿಗೆ ತ್ರಿಚಕ್ರ ವಾಹನ ಖರೀದಿಗಾಗಿ.","Mr. Ananda Bin Siddaramaiah, Govindarajanagar, Bangalore for a three-wheel drive vehicle.",0.76
127,2014-15,49.0,"ವಾರ್ಡ್-127, ಮೂಡಲಪಾಳ್ಯ ಶಕ್ತಿ ಗಾರ್ಡನ್, 3ನೇ ಅಡ್ಡರಸ್ತೆಯ ಬಲಭಾಗದಲ್ಲಿ ರಸ್ತೆ ಅಭಿವೃದ್ಧಿ ಕಾಮಗಾರಿ.","Ward-127, Moodalapalya Energy Gardens, Road Development Work on the 3rd Cross Right Side.",2.50
128,2014-15,50.0,"ವಾರ್ಡ್-127, ಮೂಡಲಪಾಳ್ಯ ಶಕ್ತಿ ಗಾರ್ಡನ್, 3ನೇ ಅಡ್ಡರಸ್ತೆಯ ಎಡಭಾಗದಲ್ಲಿ ರಸ್ತೆ ಅಭಿವೃದ್ಧಿ ಕಾಮಗಾರಿ.","Ward-127, Moodalapalya Energy Garden, road development work on the left side of the 3rd cross.",2.50
129,2014-15,51.0,"ವಾರ್ಡ್-127, ಮೂಡಲಪಾಳ್ಯ ಶಕ್ತಿ ಗಾರ್ಡನ್, 3ನೇ ಅಡ್ಡರಸ್ತೆಯ ತಿಮ್ಮೇಗೌಡನ ಮನೆ ಹತ್ತಿರ ಒಳಚರಂಡಿ ಕಾಮಗಾರಿ.","Ward-127, Mudalapalya Shakti Gordon, sewage work near the 3rd crossing Thimmegowda house.",2.50
130,2014-15,52.0,"ವಾರ್ಡ್-127, ಮೂಡಲಪಾಳ್ಯ ಶಕ್ತಿ ಗಾರ್ಡನ್, 3ನೇ ಅಡ್ಡರಸ್ತೆಯ ಫ್ಲೋರ್ ಮಿಲ್ ಹತ್ತಿರ ಒಳಚರಂಡಿ ಕಾಮಗಾರಿ.","Ward-127, Mudalapalya Energy Garden, sewerage work near the 3rd crossing floor mill.",2.50
131,2014-15,53.0,"ವಾರ್ಡ್-127, ಮೂಡಲಪಾಳ್ಯ ಶಕ್ತಿ ಗಾರ್ಡನ್, 3ನೇ ಅಡ್ಡರಸ್ತೆಯ ಕೊಳವೆಬಾವಿ ಕೊರೆಸುವುದು ಹಾಗೂ ವಿದ್ಯುತ್ ಸಂಪರ್ಕ ಕಾಮಗಾರಿ.","Ward-127, Moodalapalya Energy Gardens, 3rd crossing pipeline and power connectivity.",2.50
132,2014-15,54.0,"ವಾರ್ಡ್-127, ಮೂಡಲಪಾಳ್ಯ ಶಕ್ತಿ ಗಾರ್ಡನ್, 3ನೇ ಅಡ್ಡರಸ್ತೆಯ ಕೊಳವೆಬಾವಿಗೆ ಮೋಟಾರ್ ಪಂಪು ಹಾಗೂ ಕೊಳವೆ ಅಳವಡಿಸುವುದು","Ward-127, Moodalapalya Energy Garden, motor pump and tube mounting to 3rd crossed pond",2.50
133,2014-15,55.0,"ವಾರ್ಡ್-127, ಮೂಡಲಪಾಳ್ಯ ಶಕ್ತಿ ಗಾರ್ಡನ್, 3ನೇ ಅಡ್ಡರಸ್ತೆಯ ತಿಮ್ಮೇಗೌಡನ ಮನೆ ಹತ್ತಿರ ಕಾಂಕ್ರೀಟ್ ರಸ್ತೆ ಕಾಮಗಾರಿ.","Ward-127, Moodalapalya Energy Garden, concrete road work near the 3rd crossing of Thimmegowda.",2.50
134,2014-15,56.0,"ವಾರ್ಡ್-127, ಮೂಡಲಪಾಳ್ಯ ಶಕ್ತಿ ಗಾರ್ಡನ್, 3ನೇ ಅಡ್ಡರಸ್ತೆಯ ಫ್ಲೋರ್ ಮಿಲ್ ಹತ್ತಿರ ಕಾಂಕ್ರೀಟ್ ರಸ್ತೆ ಕಾಮಗಾರಿ.","Ward-127, Moodalapalya Energy Garden, concrete road work near 3rd cross floor mills.",2.50
135,2014-15,57.0,"ಶ್ರೀಮತಿ ಪ್ರತಿಭಾ, ನಂ.41, 4ನೇ ಅಡ್ಡರಸ್ತೆ, 4ನೇ ಮುಖ್ಯರಸ್ತೆ, ಅಗ್ರಹಾರ ದಾಸರಹಳ್ಳಿ, ಬೆಂಗಳೂರು ಇವರಿಗೆ ತ್ರಿಚಕ್ರ ವಾಹನ ಖರೀದಿಗಾಗಿ.","Mrs. Pratibha, No.41, 4th Cross, 4th Main Road, Agrahara Dasarahalli, Bangalore for Triplicate Vehicle Purchase.",0.60
136,2014-15,58.0,"ಶ್ರೀಮತಿ ಗೌಶಿಯಾ ಬಿನ್ ಸೈಯದ್ ಬಾಷ, ನಂ.1536, 5ನೇ ಅಡ್ಡರಸ್ತೆ, ಕಾರ್ಪೋರೇಷನ್ ಕಾಲೋನಿ, ಗೋವಿಂದರಾಜನಗರ, ಬೆಂ. ಇವರಿಗೆ ತ್ರಿಚಕ್ರ ವಾಹನ ಖರೀದಿಗಾಗಿ.","Mrs. Gaussian Bin Syed Basha, No. 1536, 5th Cross, Corporation Colony, Govindarajanagar, b. For a three-wheel drive vehicle.",0.75
137,2014-15,59.0,"ಶ್ರೀಮತಿ ಗಂಗೋತ್ರಿ ಬಿನ್ ಪದ್ಮರಾಜು, ನಂ.154-3, 20ನೇ ಮುಖ್ಯರಸ್ತೆ, 4ನೇ ಸಿ ಅಡ್ಡರಸ್ತೆ, ಮಾರೇನಹಳ್ಳಿ, ವಿಜಯನಗರ, ಬೆಂ. ಇವರಿಗೆ ತ್ರಿಚಕ್ರ ವಾಹನ ಖರೀದಿಗಾಗಿ.","Mrs. Gangotri bin Padmaraju, No.154-3, 20th Main Road, 4th Cross Road, Marineahalli, Vijayanagara, Bell. For a three-wheel drive vehicle.",0.72
138,2014-15,60.0,"ಶ್ರೀ ಎಂ.ವೆಂಕಟೇಶ್ ಬಿನ್ ಮುನಿಸ್ವಾಮಿ, ಎಂ.ಸಿ.ಲೇಔಟ್, ವಿಜಯನಗರ, ಬೆಂ. ಇವರಿಗೆ ತ್ರಿಚಕ್ರ ವಾಹನ ಖರೀದಿಗಾಗಿ.","Mr. M. Venkatesh bin Muniswami, MC Layout, Vijayanagara, b. For a three-wheel drive vehicle.",0.75
139,2014-15,61.0,Providing leak proof to Govt Bheerappa primary school in ward Govindarajanagara-104,Providing leak proof to Govt Bheerappa primary school in ward Govindarajanagara-104,2.50
140,2014-15,62.0,Providing leak proof to Govt High school in ward Govindarajanagara-104,Providing leak proof to Govt High school in ward Govindarajanagara-104,2.50
141,2014-15,63.0,Providing Steel railings grill steps at 12rh C main 6th block Tajajinagar in Ward No.106,Providing Steel railings grill steps at 12rh C main 6th block Tajajinagar in Ward No.106,2.50
142,2014-15,64.0,Providing leak proof to Govt Disponsary Hospotal W.Qrts and city Central library building at Police Qtrs. Magadi road in Ward Dr. Rajakumar-106.,Providing leak proof to Govt Disponsary Hospotal W.Qrts and city Central library building at Police Qtrs. Magadi road in Ward Dr. Rajakumar-106.,2.50
143,2014-15,65.0,Providing leak proof to Govt Health Centre Hospital and Veterinary Hospital at Saraswathinagar in Ward-126.,Providing leak proof to Govt Health Centre Hospital and Veterinary Hospital at Saraswathinagar in Ward-126.,2.50
144,2014-15,66.0,"ಕು.ಜಯಮ್ಮ, ರಂತನಾಥಪುರ, ಕಾಮಾಕ್ಷಿಪಾಳ್ಯ, ಬೆಂಗಳೂರು ಇವರಿಗೆ ಕೃತಕ ಕಾಲನ್ನು ಖರೀದಿಸಲು.","To buy artificial leg for K.Jayamma, Ranthnathapura, KamakshiPalya, Bangalore.",0.08
145,2014-15,67.0,"ಸರ್ಕಾರಿ ಉರ್ದು ಪ್ರಾಥಮಿಕ ಶಾಲೆಯ ವಿದ್ಯಾರ್ಥಿಗಳ ಅನುಕೂಲಕ್ಕೆ 50 ಬೆಂಚಸ್ ಖರೀದಿಸಲು (ಒಂದಕ್ಕೆ ರೂ.8,354-00) ಕರ್ನಾಟಕ ಸ್ಟೇಟ್ ಫಾರೆಸ್ಟ್ ಇಂಡಸ್ಟ್ರೀಸ್ ಕಾರ್ಪೋರೇಷನ್, ಬೆಂ.","Karnataka State Forest Industries Corporation, Bangalore. To purchase 50 benches for the benefit of Government Urdu primary school (Rs.8,354-00 per).",4.17
146,2014-15,68.0,"ಶ್ರೀ ಎಂ.ವಿ.ಚಂದ್ರಶೇಖರ್, ಶ್ರೀ ಗಣೇಶ ದೇವಾಲಯ, 8ನೇ ಮುಖ್ಯರಸ್ತೆ, ಎಂ.ಸಿ. ಬಡಾವಣೆ, ಬೆಂಗಳೂರು ಇವರಿಗೆ ಶ್ರವಣ ಸಾಧನ ಖರೀದಿಗಾಗಿ.","Shri MV Chandrashekhar, Shri Ganesh Temple, 8th Main Road, M.C. For the purchase of audio equipment for the Layout, Bangalore.",0.12
147,2014-15,69.0,"ಸುನೀಲ್ ಕುಮಾರ್ ಬಿನ್ ಜಿ.ಬಿ.ಸುರೇಶ್, ನಂ.31, 1ನೇ ಮುಖ್ಯರಸ್ತೆ, 6ನೇ ಅಡ್ಡರಸ್ತೆ, ಸಂಜೀವಿನಿನಗರ, ಮೂಡಲಪಾಳ್ಯ, ಬೆಂಗಳೂರು ಇವರಿಗೆ ತ್ರಿಚಕ್ರ ವಾಹನ ಖರೀದಿಗಾಗಿ.","Sunil Kumar bin GB Suresh, No.31, 1st Main Road, 6th Cross Road, Sanjeevininagar, Moodalapalya, Bangalore for three-wheeler purchase.",0.73
148,2014-15,70.0,"ಮಹಮ್ಮದ್ ಆರೀಪ್ ಬಿನ್ ಮಹಮ್ಮದ್ ಪೀರ್ ಪಾಷ, ನಂ.750-723, 9ನೇ ಅಡ್ಡರಸ್ತೆ, ಗಂಗೊಂಡನಹಳ್ಳಿ, ಬೆಂಗಳೂರು ಇವರಿಗೆ ತ್ರಿಚಕ್ರ ವಾಹನ ಖರೀದಿಗಾಗಿ.","Mohammed Arif Bin Muhammad Peer Pasha, No.750-723, 9th Cross, Gangondanahalli, Bangalore for three-wheeler purchase.",0.87
149,2014-15,1.0,"ಬೆಂ.ನ, ಗೋವಿಂದರಾಜನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ನಾಯಂಡಹಳ್ಳಿ ವಾರ್ಡ್ ನಂ.131ರ ಕೆಂಪಣ್ಣನವರ ಮನೆಯಿಂದ ಗ್ರಾಮದೇವತೆ ಶ್ರೀ ಸಲ್ಲಾಪುರದಮ್ಮ ದೇವಸ್ಥಾನದ ಮುಖ್ಯರಸ್ತೆಯವರೆಗೆ ಕಾಂಕ್ರೀಟ್ ಚರಂಡಿ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.","Construction of concrete drainage to the main temple of Grama Devotees Sri Sallapuramma Temple from Kempanna's house at Nandahahalli Ward No.131 of Govindarajanagar constituency, Belgaum.",2.50
150,2015-16,2.0,"ಬೆಂ.ನ, ಗೋವಿಂದರಾಜನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ನಾಯಂಡಹಳ್ಳಿ ವಾರ್ಡ್ ನಂ.131ರ ಸಿದ್ದಪ್ಪನ ಮನೆಯಿಂದ ಗ್ರಾಮದೇವತೆ ಶ್ರೀ ಸಲ್ಲಾಪುರದಮ್ಮ ದೇವಸ್ಥಾನದ ಮುಖ್ಯರಸ್ತೆಯವರೆಗೆ ಕಾಂಕ್ರೀಟ್ ಚರಂಡಿ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.","Construction of concrete sewers from the Siddappa house of Nandahalli Ward No.131 of Govindarajanagar constituency to Belgaum, Sri Grama Devotees Sri Sallapuramma Temple.",2.50
151,2015-16,3.0,"Providing RCC Retaining wall and improvements to Ganapathi Temple complex at 10th B cross road of ward No.106, Dr.Rajkumar ward Agrahara Dasarahalli","Providing RCC Retaining wall and improvements to Ganapathi Temple complex at 10th B cross road of ward No.106, Dr.Rajkumar ward Agrahara Dasarahalli",13.60
152,2015-16,4.0,"Providing Benches, Karb, tiles for platform at M.C.layout park opp.Vijayanagara post office in ward No.125 (Stage-1)","Providing Benches, Karb, tiles for platform at M.C.layout park opp.Vijayanagara post office in ward No.125 (Stage-1)",2.50
153,2015-16,5.0,"Providing Benches, Karb, tiles for platform at M.C.layout park opp.Vijayanagara post office in ward No.125 (Stage-2)","Providing Benches, Karb, tiles for platform at M.C.layout park opp.Vijayanagara post office in ward No.125 (Stage-2)",2.50
154,2015-16,6.0,"Providing Benches, Karb, tiles for platform at M.C.layout park opp.Vijayanagara post office in ward No.125 (Stage-3)","Providing Benches, Karb, tiles for platform at M.C.layout park opp.Vijayanagara post office in ward No.125 (Stage-3)",2.50
155,2015-16,7.0,"Providing Benches, Karb, tiles for platform at M.C.layout park opp.Vijayanagara post office in ward No.125 (Stage-4)","Providing Benches, Karb, tiles for platform at M.C.layout park opp.Vijayanagara post office in ward No.125 (Stage-4)",2.50
156,2015-16,8.0,"Supply of learning education kits to Anganwadi & Govt., Primary schools","Supply of learning education kits to Anganwadi & Govt., Primary schools",1.50
157,2015-16,9.0,"ಬೆಂ.ನ, ಗೋವಿಂದರಾಜನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ಅಗ್ರಹಾರದಾಸರಹಳ್ಳಿ ವಾ.ನಂ.105 ವಿವೇಕನಂದ ಪಾರ್ಕ್ ಬಳಿ ಸುತ್ತಮುತ್ತಲಿನ ರಸ್ತೆಗೆ ಕಿರು ನೀರು ಯೋಜನೆಯಡಿಯಲ್ಲಿ ಕೊರೆದಿರುವ ಕೊಳವೆ ಬಾವಿಗೆ ಕೊಳವೆಗಳನ್ನು ಅಳವಡಿಸುವ ಕಾಮಗಾರಿ.","Belgaum, Govindarajanagar assembly constituency Agrahadasarahalli V.No.105 The construction of the pipes to the tube well drilled under the short water scheme for the road around Vivekananda Park.",2.50
158,2015-16,10.0,ವಿಜಯನಗರ ಶಾಖಾ ಗ್ರಂಥಾಲಯದ ಕಟ್ಟಡ ನಿರ್ಮಾಣಕ್ಕೆ,Construction of the Vijayanagar branch library,8.22
159,2015-16,11.0,"Providing ornamental frill at Gundanna Govt., school in Ranganathapura in Ward Kaveripura-103.Stage-1","Providing ornamental frill at Gundanna Govt., school in Ranganathapura in Ward Kaveripura-103.Stage-1",2.50
160,2015-16,12.0,"Providing ornamental frill at Gundanna Govt., school in Ranganathapura in Ward Kaveripura-103.Stage-2","Providing ornamental frill at Gundanna Govt., school in Ranganathapura in Ward Kaveripura-103.Stage-2",2.50
161,2015-16,13.0,"Providing ornamental frill at Gundanna Govt., school in Ranganathapura in Ward Kaveripura-103.Stage-3","Providing ornamental frill at Gundanna Govt., school in Ranganathapura in Ward Kaveripura-103.Stage-3",2.50
162,2015-16,14.0,"Providing ornamental frill at Gundanna Govt., school in Ranganathapura in Ward Kaveripura-103.Stage-4","Providing ornamental frill at Gundanna Govt., school in Ranganathapura in Ward Kaveripura-103.Stage-4",2.50
163,2015-16,15.0,Improvement to Gazebbo and Granite Benches at Srikrishna Kanaka park (Thimmenahalli park) stage-1,Improvement to Gazebbo and Granite Benches at Srikrishna Kanaka park (Thimmenahalli park) stage-1,2.50
164,2015-16,16.0,Improvement to Gazebbo and Granite Benches at Srikrishna Kanaka park (Thimmenahalli park) stage-2,Improvement to Gazebbo and Granite Benches at Srikrishna Kanaka park (Thimmenahalli park) stage-2,2.50
