Sl No.,Financial Year,Sl No,Work Name Original (Kannada/English),Work Name Rough Translation (English),Value (In Rs. Lakhs)
105,2014-15,47.0,"ವಿಜಯನಗರ ವಿಧಾನ ಸಭಾ ಕ್ಷೇತ್ರದ ವ್ಯಾಪ್ತಿಯ ಈರಣ್ಣಗುಟ್ಟೆ, ವೀರಭದ್ರನಗರ, ದೀಪಾಂಜಲಿನಗರ ವಾರ್ಡ್-158 ರಲ್ಲಿ ಶುದ್ಧ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ಹಾಗೂ ಆರ್.ಸಿ.sಸಿ ಕಟ್ಟಡ ಸೇರಿದಂತೆ ಕಾಮಗಾರಿ.","Cleaner drinking water in Vijayanagara assembly constituency, Veerabhadra Nagar, Deepanjalinagar Ward -158",8.0
106,2014-15,48.0,"ವಿಜಯನಗರ ವಿಧಾನ ಸಭಾ ಕ್ಷೇತ್ರದ ವ್ಯಾಪ್ತಿಯ ಹೊಸ ಕವಿಕಾ ಬಡಾವಣೆ, ಹಂಪಿನಗರ ವಾರ್ಡ್-133 ರಲ್ಲಿ ಶುದ್ಧ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ಹಾಗೂ ಆರ್.ಸಿ.sಸಿ ಕಟ್ಟಡ ಸೇರಿದಂತೆ ಕಾಮಗಾರಿ.","Works including the new Kavika Layout on the Vijayanagara Municipal Council area, the clean drinking water unit in Hampinagar Ward-133 and the RCSC building.",8.0
107,2014-15,49.0,"ವಿಜಯನಗರ ವಿಧಾನ ಸಭಾ ಕ್ಷೇತ್ರದ ವ್ಯಾಪ್ತಿಯ ನರಸಿಂಹಯ್ಯ ಬಡಾವಣೆ, ಗಾಳಿ ಅಂಜನೆಯ ವಾರ್ಡ್-157 ರಲ್ಲಿ ಶುದ್ಧ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ಹಾಗೂ ಆರ್.ಸಿ.sಸಿ ಕಟ್ಟಡ ಸೇರಿದಂತೆ ಕಾಮಗಾರಿ.","Works including the Narsinhayya Layout, Vineyard Anjaneya Ward -157, Panchayat Water Unit and RCSC Building are located on the outskirts of Vijayanagara Municipal Council.",8.0
108,2014-15,50.0,"ವಿಜಯನಗರ ವಿಧಾನ ಸಭಾ ಕ್ಷೇತ್ರದ ವ್ಯಾಪ್ತಿಯ ಇಂದಿರಾ ಕಾಲನಿ, ಅತ್ತಿಗುಪ್ಪೆ ವಾರ್ಡ್-132 ರಲ್ಲಿ ಶುದ್ಧ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ಹಾಗೂ ಆರ್.ಸಿ.sಸಿ ಕಟ್ಟಡ ಸೇರಿದಂತೆ ಕಾಮಗಾರಿ.","Works including Indira Colony, Athiguppe Ward-132, Pure Drinking Water Unit and RCSC Building, in the Vijayanagara Municipal Council.",8.0
109,2014-15,51.0,"ಗಾಳಿ ಅಂಜನೇಯಸ್ವಾಮಿ ವಾರ್ಡ್-157ರ ವ್ಯಾಪ್ತಿಯ ಅವಲಹಳ್ಳಿ 1ನೇ ಮುಖ್ಯರಸ್ತೆ, ಅಶ್ವಥಕಟ್ಟೆ ಹತ್ತಿರ ಇಲ್ಲಿ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ಸ್ಥಾಪನೆಗಾಗಿ.","The 1st Main Road, Aavalahalli, on Air Anjaneyaswamy Ward-157, for establishing a drinking water unit near Ashwatakete.",5.0
110,2014-15,52.0,"ದೀಪಾಳಜಲಿನಗರ ವಾರ್ಡ್-157ರ ವ್ಯಾಪ್ತಿಯ ಅವಲಹಳ್ಳಿ 1ನೇ ಮತ್ತು 2ನೇ ಅಡ್ಡರಸ್ತೆ, ವಿನೋಭ ಕಾಲೋನಿ ಇಲ್ಲಿ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ಸ್ಥಾಪನೆಗಾಗಿ.","The 1st and 2nd crossroads of Avalahalli, Deepavalajalagar Ward -157, Vinobha Colony for establishing a drinking water unit.",5.0
111,2014-15,53.0,"ಗಾಳಿ ಅಂಜನೇಯಸ್ವಾಮಿ ವಾರ್ಡ್-157ರ ವ್ಯಾಪ್ತಿಯ ಅವಲಹಳ್ಳಿ 2ನೇ ಮುಖ್ಯರಸ್ತೆ, 3ನೇ ಅಡ್ಡರಸ್ತೆ ಇಲ್ಲಿ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ಸ್ಥಾಪನೆಗಾಗಿ.","Aavalahalli 2nd Main Road, 3rd Crossway of the Air Anjaneyaswamy Ward-157, for setting up a drinking water unit here.",5.0
112,2014-15,54.0,"ಅವಲಹಳ್ಳಿ 2ನೇ ಮುಖ್ಯರಸ್ತೆ, 3ನೇ ಅಡ್ಡರಸ್ತೆ ಕೊಳವೆ ಬಾವಿ ಕೊರೆಯುವುದು. ವಾರ್ಡ್-157.","Avalahalli 2nd Main Road, 3rd Horizontal Tube Well Drilling. Ward-157.",2.5
113,2014-15,55.0,"ಅವಲಹಳ್ಳಿ 2ನೇ ಮುಖ್ಯರಸ್ತೆ, 3ನೇ ಅಡ್ಡರಸ್ತೆ ಇಲ್ಲಿ ಕೊರೆದ ಕೊಳವೆ ಬಾವಿಗೆ ಮೋಟಾರ್ ಹಾಗೂ ವಿದ್ಯುತ್ ಸಂಪರ್ಕ ಕಲ್ಪಿಸುವುದು.","Aavalahalli 2nd Main Road, 3rd Cross Road to motor and electrical connectivity to the drilled well.",2.5
114,2014-15,56.0,"ಅವಲಹಳ್ಳಿ 1ನೇ ಮುಖ್ಯರಸ್ತೆ, ಅಶ್ವಥಕಟ್ಟೆ ಹತ್ತಿರ ಕೊಳವೆ ಬಾವಿ ಕೊರೆಯುವುದು ವಾರ್ಡ್-157.","Avalahalli 1st Main Road, Tunnel Well Drilling Ward near Ashwatakatte Ward-157.",2.5
115,2014-15,57.0,"ಅವಲಹಳ್ಳಿ 1ನೇ ಮುಖ್ಯರಸ್ತೆ, ಇಲ್ಲಿ ಕೊರೆದ ಕೊಳವೆ ಬಾವಿಗೆ ಮೋಟಾರ್ ಹಾಗೂ ವಿದ್ಯುತ್ ಸಂಪರ್ಕ ಕಲ್ಪಿಸುವುದು","Avalahalli 1st Main Road, here is a motor and electric connection to the drilled well",2.5
116,2014-15,58.0,ಅವಲಹಳ್ಳಿ 1ನೇ ಮತ್ತು 2ನೇ ಅಡ್ಡರಸ್ತೆ ವಿನೋಭ ಕಾಲೋನಿ ಕೊಳವೆ ಬಾವಿ ಕೊರೆಯುವುದು ವಾರ್ಡ್-158,Avalahalli 1st and 2nd Crossroads Vinobha Colony Tube Well Drilling Ward-158,2.5
117,2014-15,59.0,ಅವಲಹಳ್ಳಿ 1ನೇ ಮತ್ತು 2ನೇ ಅಡ್ಡರಸ್ತೆ ವಿನೋಭ ಕಾಲೋನಿ ಇಲ್ಲಿ ಕೊರೆದ ಕೊಳವೆ ಬಾವಿಗೆ ಮೋಟಾರ್ ಹಾಗೂ ವಿದ್ಯುತ್ ಸಂಪರ್ಕ ಕಲ್ಪಿಸುವುದು.,Avalahalli 1st and 2nd crossroads Vinobha colony is a motor and electrical connection to the drilled well.,2.5
118,2014-15,60.0,ರಾಘವನಗರ 2ನೇ ಅಡ್ಡರಸ್ತೆ ಕೊಳವೆ ಬಾವಿ ಕೊರೆಯುವುದು ವಾರ್ಡ್-157.,Raghavnagar 2nd Adjoining Tube Well Drilling Ward-157.,2.5
119,2014-15,61.0,ರಾಘವನಗರ 2ನೇ ಅಡ್ಡರಸ್ತೆ ಇಲ್ಲಿ ಕೊರೆದ ಕೊಳವೆ ಬಾವಿಗೆ ಮೋಟಾರ್ ಹಾಗೂ ವಿದ್ಯುತ್ ಸಂಪರ್ಕ ಕಲ್ಪಿಸುವುದು.,Raghavnagar 2nd crossway is a motor and electric connection to the drilled well.,2.5
120,2014-15,62.0,"ಕೆ.ಹೆಚ್.ರಂಗನಾಥ ಕಾಲೋನಿ, ಮೈಸೂರು ರಸ್ತೆ, ಕೊಳವೆ ಬಾವಿ ಕೊರೆಯುವುದು ದೀಪಾಂಜಲಿನಗರ ವಾರ್ಡ್-158.","KHRanganath Colony, Mysore Road, Tube Well Drilling Deepanjalinagar Ward-158.",2.5
121,2014-15,63.0,"ಕೆ.ಹೆಚ್.ರಂಗನಾಥ ಕಾಲೋನಿ, ಮೈಸೂರು ರಸ್ತೆ ಇಲ್ಲಿ ಕೊರೆದ ಕೊಳವೆಬಾವಿಗೆ ಮೋಟಾರ್ ಹಾಗೂ ವಿದ್ಯುತ್ ಸಂಪರ್ಕ ಕಲ್ಪಿಸುವುದು, ದೀಪಾಂಜಲಿನಗರ ವಾರ್ಡ್-158.","KHRanganath Colony, Mysore Road, Motor and Electric Connecting to the Drilled Boat, Deepanjalinagar Ward-158.",2.5
122,2015-16,1.0,ಬಿಡಿಎ ಅಂಡರ್ ಪಾಸ್ ಬಳಿ ಕೊಳವೆ ಬಾವಿ ಕೊರೆಯುವ ಕಾಮಗಾರಿ.,Tube well drilling near BDA Underpass.,0.0
123,2015-16,2.0,"ಬಿಡಿಎ ಅಂಡರ್ ಪಾಸ್ ಬಳಿ ಕೊಳವೆ ಬಾವಿಗೆ ಮೋಟಾರ್, ಪೈಪ್‍ಲೈನ್ ಹಾಗೂ ವಿದ್ಯುತ್ ಸಂಪರ್ಕ ಒದಗಿಸುವುದು.","Providing a motor, pipeline and power connection to the tube well near the BDA Underpass.",0.0
124,2015-16,3.0,"ಚೋಳೂರುಪಾಳ್ಯ, 3ನೇ ಮುಖ್ಯರಸ್ತೆಯಲ್ಲಿನ 14ನೇ ಅಡ್ಡರಸ್ತೆಯಲ್ಲಿನಗಣಪತಿ ದೇವಸ್ಥಾನದ ರಸ್ತೆಯಲ್ಲಿ ಕೊಳವೆ ಬಾವಿ ಕೊರೆಯುವ ಕಾಮಗಾರಿ.","Tube Well Drilling Work on Manapatti Temple Road, 14th Cross on 3rd Main Road, Cholurupalya.",0.0
125,2015-16,4.0,"ಚೋಳೂರುಪಾಳ್ಯ, 3ನೇ ಮುಖ್ಯರಸ್ತೆಯಲ್ಲಿನ 14ನೇ ಅಡ್ಡರಸ್ತೆಯಲ್ಲಿನಗಣಪತಿ ದೇವಸ್ಥಾನದ ರಸ್ತೆಯಲ್ಲಿ  ಕೊಳವೆ ಬಾವಿ ಕೊರೆಯುವ ಕಾಮಗಾರಿ.","Tube Well Drilling Work on Manapatti Temple Road, 14th Cross on 3rd Main Road, Cholurupalya.",0.0
126,2015-16,5.0,"ಎಂ.ಎಂ.ರಸ್ತೆ, ಬ್ಯಾಟರಾಯನಪುರ 3ನೇ ಮುಖ್ಯರಸ್ತೆ, ಕೊಳವೆ ಬಾವಿ ಕೊರೆಯುವುದು ಶ್ರೀ ಗಾಳಿ ಅಂಜನೇಯಸ್ವಾಮಿ ವಾರ್ಡ್-157.","MM Road, Batteryanapura 3rd Main Road, Borewelling Brewing Mr. Air Anjaneyaswamy Ward-157.",0.0
127,2015-16,6.0,"ಎಂ.ಎಂ.ರಸ್ತೆ, ಬ್ಯಾಟರಾಯನಪುರ 3ನೇ ಮುಖ್ಯರಸ್ತೆ, ಕೊಳವೆ ಬಾವಿಗೆ ಮೋಟಾರ್ ಹಾಗೂ ವಿದ್ಯುತ್ ಸಂಪರ್ಕ ಕಲ್ಪಿಸುವುದು ಶ್ರೀ ಗಾಳಿ ಅಂಜನೇಯಸ್ವಾಮಿ ವಾರ್ಡ್-157.","MR Road, Batteryanapura 3rd Main Road, Motor and Electric Connectivity to the Tube Well Mr. Air Anjaneyaswamy Ward-157.",0.0
128,2015-16,7.0,"ಶ್ರೀ ಕೃಷ್ಣದೇವರಾಯ ರೈಲು ನಿಲ್ದಾಣ (ಹ), ಹಂಪಿನಗರ, ಆರ್‍ಪಿಸಿ ಲೇಔಟ್, ಬೆಂಗಳೂರು ಇವರ ಮೂಲಭೂತ ಸೌಲಭ್ಯಗಳ ಅಭಿವೃದ್ಧಿಗಾಗಿ.","Sri Krishnadevaraya Railway Station (H), Hampinagar, RPC Layout, Bangalore for the development of infrastructure facilities.",30.0
129,2015-16,8.0,"ಅನಂತ ಬಿನ್ ಶಿವಪ್ಪ, ನಂ.22, 18ನೇ ಅಡ್ಡರಸ್ತೆ, ಭುವನೇಶ್ವರಿನಗರ, ಮಾಗಡಿ ರಸ್ತೆ, ಬೆಂಗಳೂರು.","Anantha Bin Shivappa, No.22, 18th Cross Road, Bhubaneswar Nagar, Magadi Road, Bangalore.",0.61
130,2015-16,9.0,"ಬೇಬಿ ಕೀರ್ತಿ.ಡಿ.ಎಲ್ ಬಿನ್ ಲಕ್ಷ್ಮಣ.ಡಿ ನಂ.9, 2ನೇ ಮುಖ್ಯರಸ್ತೆ, 6ನೇ ಅಡ್ಡರಸ್ತೆ, ದೀಪಾಂಜಲಿನಗರ, ಮೈಸೂರು ರಸ್ತೆ, ಬೆಂಗಳೂರು.","Baby Name: D.L. Bin Laxman.D No No.9, 2nd Main Road, 6th Cross, Deepanjalagara, Mysore Road, Bangalore.",0.66
131,2015-16,10.0,"ಗಣೇಶ್ ಬಿನ್ ಶಿವಶಂಕರ್, ನಂ.76, 2ನೇ ಅಡ್ಡರಸ್ತೆ, 15ನೇ ಮುಖ್ಯರಸ್ತೆ, ಕಸ್ತೂರಿ ಬಾ ಕಾಲೋನಿ, ಗಿರಿನಗರ, 3ನೇ ಹಂತ ಬೆಂಗಳೂರು ಇವರಿಗೆ ತ್ರಿಚಕ್ರ ವಾಹನ ಖರೀದಿಗಾಗಿ","Ganesh Bin Shivshankar, No.76, 2nd Cross, 15th Main Road, Kasturi Ba Colony, Girinagar, 3rd Stage Bangalore for Triplicate Vehicle Purchase",0.74
132,2015-16,11.0,"ವಿಜಯನಗರ ಕ್ರೆಡಿಟ್ ಕೋ-ಆಪರೇಟಿವ್ ಸೊಸೈಟಿ ನಿಯಮಿತ (ರಿ), ಆರ್ಪಿಸಿ ಲೇಔಟ್ ಇದರ ಬಾಕಿ ಇರುವ ಕಟ್ಟಡ ನಿರ್ಮಾಣ ಹಾಗೂ ಪೀಠೋಪಕರಣಗಳ ಖರೀದಿಗಾಗಿ","Vijayanagara Credit Co-Operative Society Limited (R), RPC Layout For Pending Buildings and Furniture",3.0
133,2015-16,12.0,"ವಿಜಯನಗರ ಕ್ಷೇತ್ರದ ಕೆ.ಪಿ.ಅಗ್ರಹಾರ ವಾರ್ಡ್-122ರ 17ನೇ ಅಡ್ಡರಸ್ತೆ, ಕೆ.ಪಿ.ಅಗ್ರಹಾರ ಕುಡಿಯುವ ನೀರು ಘಟಕ","The 17th crossroads of KP Agrawara Ward-122 of Vijayanagara constituency, KPAhagrama drinking water unit",4.5
134,2015-16,13.0,"ವಿಜಯನಗರ ಕ್ಷೇತ್ರದ ಕೆ.ಪಿ.ಅಗ್ರಹಾರ ವಾರ್ಡ್-122ರ 17ನೇ ಅಡ್ಡರಸ್ತೆ, ಕೆ.ಪಿ.ಅಗ್ರಹಾರ ಚಲುವಪ್ಪ ಗಾರ್ಡನ್ ಕುಡಿಯುವ ನೀರು ಘಟಕದ ಕಟ್ಟಡ","17th crossroads of KP Agarawara Ward-122 of Vijayanagara constituency, KP Agarahara Chaluvappa Garden drinking water unit building",3.4
135,2015-16,14.0,"ವಿಜಯನಗರ ಕ್ಷೇತ್ರದ ಹೊಸಹಳ್ಳಿ ವಾರ್ಡ್-124ರ, ಚಲುವಪ್ಪ ಗಾರ್ಡನ್ ಕುಡಿಯುವ ನೀರು ಘಟಕ",The Chaluvappa Garden Drinking Water Unit is the Hosahalli Ward-124 in Vijayanagara constituency,4.5
136,2015-16,15.0,"ವಿಜಯನಗರ ಕ್ಷೇತ್ರದ ಹೊಸಹಳ್ಳಿ ವಾರ್ಡ್-124ರ, ಚಲುವಪ್ಪ ಗಾರ್ಡನ್ ಕುಡಿಯುವ ನೀರು ಘಟಕದ ಕಟ್ಟಡ","Construction of the Chaluvappa Garden Drinking Water Unit, the Hosahalli Ward-124 of Vijayanagara constituency",3.4
137,2015-16,16.0,"ಶ್ರೀ ಪುಟ್ಟಲಿಂಗಾಚಾರ್ ಬಿನ್ ಲಿಂಗಾಚಾರ್, ನಂ:168, 5ನೇ ಮುಖ್ಯ ರಸ್ತೆ, 3ನೇ ಅಡ್ಡರಸ್ತೆ, ಬಾಪೂಜಿನಗರ, ಬೆಂಗಳೂರು ಇವರಿಗೆ ತ್ರಿಚಕ್ರ ವಾಹನ ಖರೀದಿಸಲು","Mr. Puttalingankar bin Lingachar, No. 168, 5th Main Road, 3rd Cross, Bapujinagar, Bangalore to buy a three-wheeler vehicle",0.81
138,2015-16,17.0,"ಶ್ರೀ ಪಾಂಡುರಂಗ ಬಿನ್ ಲೆಂಕಪ್ಪ ನಂ:101, 4ನೇ ಅಡ್ಡರಸ್ತೆ, ರಂಗನಾಥ ಕಾಲೋನಿ, ಮೈಸೂರು ರಸ್ತೆ, ಬೆಂಗಳೂರು ಇವರಿಗೆ ತ್ರಿಚಕ್ರ ವಾಹನ ಖರೀದಿಸಲು","Mr. Panduranga bin Lenkappa No. 101, 4th Cross Road, Ranganatha Colony, Mysore Road, Bangalore to buy a three-wheeler vehicle",0.77
139,2015-16,18.0,"ಶ್ರೀ ಪ್ರದೀಪ್.ಜಿ ಬಿನ್ ಗೋವಿಂದಪ್ಪ #112, 3ನೇ ಅಡ್ಡರಸ್ತೆ, ಕೆ.ಬಿ ಕಾಲೋನಿ ಗಿರಿನಗರ, 2ನೇ ಹಂತ ಈರಣ್ಣಗುಡ್ಡೆ ಬೆಂಗಳೂರು-85, ಇವರಿಗೆ ತ್ರಿಚಕ್ರ ವಾಹನ ಖರೀದಿಸಲು","Mr. Pradeep Ji bin Govindappa # 112, 3rd Cross, KB Colony Girinagar, 2nd Stage Eranagudde Bangalore-85, To Buy Triplicas Vehicle",0.8
140,2015-16,19.0,"ಶ್ರೀ ಮಹಂತಯ್ಯ ಬಿನ್ ಲೇಟ್ ನಂಜುಂಡಪ್ಪ, ನಂ:37, 2ನೇ ಅಡ್ಡರಸ್ತೆ, 2ನೇ ಮುಖ್ಯರಸ್ತೆ, ವೀರಭದ್ರ ನಗರ, ಬೆಂಗಳೂರು ಇವರಿಗೆ ತ್ರಿಚಕ್ರವಾಹನ ಖರೀದಿಸಲು","Shri Mahantayya bin Late Nanjundappa, No. 37, 2nd Cross, 2nd Main Road, Veerabhadra Nagar, Bangalore To Buy Trichakravana",0.81
141,2015-16,20.0,"ವಿಜಯನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ದೀಪಾಚಿಜಲಿನಗರ ವಾರ್ಡ್ ನಂ:158ರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಬರುವ 19ನೇ ಮುಖ್ಯರಸ್ತೆ, ಆವಲಹಳ್ಳಿ ಶ್ರೀ ದೊಡ್ಡಮ್ಮ ಮಾರಮ್ಮ ದೇವಸ್ಥಾನ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ","Deepakchilinagar Ward No. of Vijayanagara Assembly Constituency: 19th Main Road, 158, Aavalahalli Sri Vallamma Maramma Temple Drinking Water Unit",4.5
142,2015-16,21.0,"ವಿಜಯನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ದೀಪಾಚಿಜಲಿನಗರ ವಾರ್ಡ್ ನಂ:158ರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಬರುವ 19ನೇ ಮುಖ್ಯರಸ್ತೆ, ಆವಲಹಳ್ಳಿ ಶ್ರೀ ದೊಡ್ಡಮ್ಮ ಮಾರಮ್ಮ ದೇವಸ್ಥಾನ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ಕಟ್ಟಡ","Deepakchilinagar Ward No. of Vijayanagara Assembly Constituency: 19th Main Road, 158, Aavalahalli Sri Vallamma Maramma Temple Drinking Water Unit",3.4
143,2015-16,22.0,ವಿಜಯನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ಗಾಳಿ ಆಂಜನೇಯಸ್ವಾಮಿ ದೇವಸ್ಥಾನದ ವಾರ್ಡ್-157ರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಗಜೇಂದ್ರನಗರ ಆರೋಗ್ಯ ಕೇಂದ್ರದ ಹಿಂಭಾಗದಲ್ಲಿ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.,The ward-157 of the air Anjaneyaswamy temple of Vijayanagara assembly constituency is the construction of the drinking water unit at the back of Gajendranagar Health Center.,7.9
144,2015-16,23.0,ವಿಜಯನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ಗಾಳಿ ಆಂಜನೇಯಸ್ವಾಮಿ ದೇವಸ್ಥಾನದ ವಾರ್ಡ್-157ರ ವ್ಯಾಪ್ತಿಯ 58 ಬಸ್ ನಿಲ್ದಾಣದ ಹತ್ತಿರ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.,The construction work of the drinking water unit near the 58 bus stand at Ward-157 of the Anjaneyaswamy Temple of Valiyagara Assembly constituency.,7.9
145,2015-16,24.0,"ವಿಜಯನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ದೀಪಾಚಿಜಲಿನಗರ ವಾರ್ಡ್-158ರ ವ್ಯಾಪ್ತಿಯ ರಂಗನಾಥ ಕಾಲೋನಿ, ಮೈಸೂರು ರಸ್ತೆ ಇಲ್ಲಿ ಶುದ್ಧ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ಸ್ಥಾಪನೆ.","Ranganath Colony, Mysore Road, Dipacijalinagar Ward -158, Vijayanagar Assembly constituency.",9.0
146,2015-16,,"6ನೇ ಮುಖ್ಯರಸ್ತೆ, ಆರ್‍ಪಿಸಿ ಲೇಔಟ್, sಸುಲಭ ಶೌಚಾಲಯದ ಹತ್ತಿರ ಇಲ್ಲಿ ಶುದ್ಧ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ಸ್ಥಾಪನೆ.","The 6th Main Road, RPC Layout, is located near the toilet facility where a clean drinking water unit is installed.",8.0
147,2015-16,,"ವೀರಭದ್ರನಗರ, ಕುವೆಂಪು ಸುಮುದಾಯ ಭವನದ ಹತ್ತಿರ ಇಲ್ಲಿ ಇಲ್ಲಿ ಶುದ್ಧ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ಸ್ಥಾಪನೆ.","Establishment of a clean drinking water plant here near the Kuvempu Samudaya Bhavan, Virbhadra Nagar.",8.0
148,2015-16,,"ಚಂದ್ರಲೇಔಟ್, ಚಂದ್ರಗಿರಿ ಪ್ಯಾಲೇಸ್ ಎದುರು ಪಾರ್ಕ್ ಹತ್ತಿರ ಇಲ್ಲಿ ಶುದ್ಧ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ಸ್ಥಾಪನೆ.","Chandraleout, near the park opposite the Chandragiri Palace, is a clean drinking water unit.",8.0
149,2015-16,25.0,ವಿಜಯನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ  ಹೊಸಹಳ್ಳಿ ವಾರ್ಡ್-124ರ ವ್ಯಾಪ್ತಿಯ ವಿಜಯನಗರ ಪೈಪ್‍ಲೈನ್ ರಸ್ತೆ ಬಿಡಿಎ ಅಂಡರ್‍ಪಾಸ್ ಹತ್ತಿರ ಇಲ್ಲಿ ಶುದ್ಧ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ಸ್ಥಪನೆ,The clean drinking water unit is near here near the Vijayanagara Pipeline Road BDA Underpass near the Hosahalli Ward-124 of Vijayanagara Assembly constituency.,9.0
150,2015-16,26.0,ವಿಜಯನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ  ಹೊಸಹಳ್ಳಿ ವಾರ್ಡ್-124ರ ವ್ಯಾಪ್ತಿಯ  ವಿಜಯನಗರ ಹೊಸಹಳ್ಳಿ ಪಾರ್ಕ್ ಹತ್ತಿರ ಇಲ್ಲಿ ಶುದ್ಧ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ಸ್ಥಾಪನೆ.,"Establishment of a clean drinking water plant near Vijayanagara Hosahalli Park, New Holli Ward-124 of Vijayanagara Assembly constituency.",9.0
151,2015-16,27.0,"ವಿಜಯನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ಗಾಳಿ ಅಂಜಿನೇಯಸ್ವಾಮಿ ದೇವಸ್ಥಾನ ವಾರ್ಡ್-157ರ ವ್ಯಾಪ್ತಿಯ ಮೈಸೂರು ರಸ್ತೆ, ಕಸ್ತೂರಿಬಾನಗರ ಹತ್ತಿರ ಇಲ್ಲಿ ಶುದ್ಧ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ಸ್ಥಾಪನೆ.","Mysore Road, Viz. -157, winds up the Vijayanagara assembly constituency, establishing a clean drinking water unit near Kasturibanagar.",9.0
152,2015-16,28.0,"ವಿಜಯನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ಹಂಪಿನಗರ ದೇವಸ್ಥಾನ ವಾರ್ಡ್-133ರ ವ್ಯಾಪ್ತಿಯ ಮೈಸೂರು ರಸ್ತೆ, ವೆಂಕಟೇಶ್ವರನಗರ ಹತ್ತಿರ ಇಲ್ಲಿ ಶುದ್ಧ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ಸ್ಥಾಪನೆ.","Mysore Road, Hampinagar Temple Ward-133, Vijayanagara Assembly constituency, is a clean drinking water unit near Venkateswara Nagar.",9.0
153,2015-16,29.0,ವಿಜಯನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ಹÉೂಸಹಳ್ಳಿ  ವಾರ್ಡ್-124ರ ವ್ಯಾಪ್ತಿಯ ಹೊಸಹಳ್ಳಿ ಎ.ಕೆ ಕಾಲೋನಿಯಲ್ಲಿ ಶುದ್ದ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ಸ್ಥಾಪಿಸಲು.,"To set up a Clean Drinking Water Unit in the AH Colony of Hosahalli, HH Eusahalli Ward-124 of Vijayanagara Assembly Constituency.",8.0
154,2015-16,30.0,"ವಿಜಯನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ಬಾಪೂಜಿನಗರ ವಾರ್ಡ್ ವ್ಯಾಪ್ತಿಯ ಮುನೇಶ್ವರಸ್ವಾಮಿ ದೇವಸ್ಥಾನ ಟ್ರಸ್ಟ್ (ರಿ) 6ನೇ ಮುಖ್ಯ ರಸ್ತೆ, 2ನೇ ಹಂತ, ಬಾಪೂಜಿನಗರ ಇಲ್ಲಿ ಪ್ರಾರ್ಥನಾ ಮಂದಿರ ನಿರ್ಮಾಣಕ್ಕಾಗಿ","Munneshwaraswamy Temple Trust (R) 6th Main Road, 2nd Stage, Bapujinagar, Bapujinagar Ward, Vijayanagara Assembly Constituency",20.0
155,2015-16,31.0,ವಿಜಯನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವ್ಯಾಪ್ತಿಯದಲ್ಲಿರುವ ಸರ್ಕಾರಿ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಗಂಗೊಂಡನಹಳ್ಳಿ ದುರಸ್ತಿ ಕಾಮಗಾರಿ ಹಂತ-1.,"Gangaondanahalli repair work phase 1 - Government Primary School, Vizianagar constituency.",2.5
